Id,TSN,PSN,PAQ,PET,NPP,RE,CVE,X,Y
1534,870.78302,117.3740005,157.1569977,299.7510071,264,1464,3.86,-1216768,3900454
1535,866.625,114.9599991,152.1410065,348.4909973,245,1190,3.54,-1166768,3900454
1536,861.5219727,110.7779999,153.3220062,375.3940125,246,1254,5.1,-1116768,3900454
1537,867.8950195,107.8649979,151.9170074,330.3059998,269,1752,6.02,-1066768,3900454
1538,877.0029907,106.0350037,141.5449982,307.8699951,310,2508,9.24,-1016768,3900454
1539,894.0180054,104.3889999,124.2229996,356.7739868,326,2267,10.04,-966768,3900454
1540,889.5150146,104.3310013,149.628006,393.0620117,326,1776,6.76,-916768,3900454
1541,899.7979736,102.0849991,141.7519989,429.4670105,365,1157,5.25,-866768,3900454
1542,899.7769775,99.0544968,158.6690063,378.3299866,0,1719,7.02,-816768,3900454
1543,890.5650024,96.8852005,169.826004,318.1749878,0,1593,6.39,-766768,3900454
1544,901.5720215,94.5613022,157.826004,342.2869873,0,2283,11.21,-716768,3900454
1545,903,93.1619034,155.2070007,432.6270142,0,1995,11.54,-666768,3900454
1546,907.6350098,93.0775986,177.3390045,360.3439941,0,1550,6.69,-616768,3900454
1547,918.0510254,93.310997,209.2480011,322.7090149,0,1111,4.49,-566768,3900454
1548,874.1380005,97.2157974,238.7929993,316.1300049,0,2024,9.43,-516768,3900454
1549,901.6879883,101.8639984,231.7929993,610.4619751,0,1685,8.32,-466768,3900454
1550,904.8010254,99.5548019,248.3309937,669.6710205,0,1563,7.73,-416768,3900454
1551,865.3790283,97.3905029,277.5950012,504.0559998,0,2092,11.13,-366768,3900454
1552,831.6199951,96.1920013,294.3309937,497.053009,0,2597,14.03,-316768,3900454
1553,856,95.2102966,270.4960022,636.3599854,0,2217,18.1,-266768,3900454
1554,864.7739868,93.398201,268.4129944,596.3740234,0,2556,20.63,-216768,3900454
1555,932.2000122,90.3304977,240.0410004,773.40802,1,1059,9.83,-166768,3900454
1556,911.3690186,89.7354965,226.9089966,764.7719727,2,2067,16.88,-116768,3900454
1557,934.052002,88.4985962,210.1569977,705.9689941,0,1916,11.71,-66768,3900454
1558,941.1019897,87.2315979,207.2480011,725.526001,1,737,6.6,-16768,3900454
1559,931.3120117,84.6222992,220.9420013,690.6309814,5,478,4.1,33232,3900454
1560,922.4099731,83.5706024,228.2149963,679.2440186,12,764,6.57,83232,3900454
1561,898.0100098,84.5089035,243.0169983,659.6209717,8,1380,14.63,133232,3900454
1562,951.632019,84.0642014,256.2810059,794.7550049,4,653,7.97,183232,3900454
1563,956.7719727,83.8961029,265.3469849,818.3460083,4,485,6.54,233232,3900454
1564,965.1149902,83.7769012,266.57901,834.6309814,2,500,7.3,283232,3900454
1565,932.4899902,85.6335983,269.6530151,783.6069946,8,535,6.43,333232,3900454
1566,959.4619751,85.8274994,268.1650085,870.460022,26,676,11.45,383232,3900454
1567,982.867981,85.3703995,269.1570129,908.8839722,20,832,14.32,433232,3900454
1568,948.0540161,88.0037994,273.5209961,841.5620117,11,1021,14.52,483232,3900454
1569,989.0620117,87.5540009,279.2070007,987.3619995,8,1143,33.28,533232,3900454
1570,1009.229981,87.9990005,278.4710083,997.3800049,5,1266,49.84,583232,3900454
1571,993.1190186,91.2289963,297.1740112,932.6619873,1,1464,34.2,633232,3900454
1572,967.9229736,92.7819977,322.0169983,968.5739746,2,1130,17.32,683232,3900454
1573,972.7150269,93.8016968,340.3309937,991.7910156,3,803,15.79,733232,3900454
1574,979.1160278,93.5325012,364.5450134,932.8060303,12,1067,16.36,783232,3900454
1575,957.0999756,97.6207962,384.9500122,1011.419983,19,1553,64.31,833232,3900454
1576,1011.599976,105.1719971,343.7850037,1072.479981,48,669,89.31,883232,3900454
1577,1022.380005,103.362999,344.1900024,1053.109985,58,103,17.87,933232,3900454
1578,1026.290039,102.9489975,348.9259949,1052.290039,139,58,23.27,983232,3900454
1579,1026.449951,103.9550018,373.8349915,1062.229981,104,73,22.96,1033232,3900454
1580,1030.630005,106.0530014,406.6610107,1067.880005,152,104,34.38,1083232,3900454
1581,1030.709961,108.6449966,438.0409851,1082,193,427,60.47,1133232,3900454
1582,1023.900024,108.9319992,480.644989,1074.180054,220,571,33.92,1183232,3900454
1583,1001.039978,106.7160034,499.0499878,1051.709961,254,865,50.41,1233232,3900454
1584,964.8939819,129.996994,47.8678017,323.42099,310,974,3.65,-2416768,3950454
1585,956.197998,127.4000015,44.2809982,160.7879944,339,1589,6.3,-2366768,3950454
1586,943.7420044,127.2289963,55.8595009,99.0169983,308,1917,6.53,-2316768,3950454
1587,938.4219971,132.548996,60.6363983,196.3959961,165,2649,10.74,-2266768,3950454
1588,936.7579956,130.2769928,52.9586983,265.70401,132,1986,8.93,-2216768,3950454
1589,938.2789917,120.401001,40.8098984,226.7870026,146,2332,7.93,-2166768,3950454
1590,939.4290161,123.5319977,46.6363983,184.6880035,162,2252,5.87,-2116768,3950454
1591,945.6160278,125.5240021,50.4793015,258.4729919,203,652,2.3,-2066768,3950454
1592,974.8920288,121.9140015,54.710701,383.1419983,285,593,2.12,-2016768,3950454
1593,975.2210083,122.836998,58.2313995,418.4219971,283,508,2.17,-1966768,3950454
1594,970.9140015,123.5790024,64.9338989,395.4309998,295,493,1.65,-1916768,3950454
1595,973.6350098,122.9540024,70.6363983,373.6229858,307,723,1.84,-1866768,3950454
1596,950.3939819,123.3710022,84.8430023,200.9279938,334,1334,4.39,-1816768,3950454
1597,946.3109741,124.8740005,86.7934036,309.1319885,473,387,1.32,-1766768,3950454
1598,951.4260254,123.0049973,100.9260025,338.4719849,486,517,2.04,-1716768,3950454
