"Id","PSCV.1","MPS.1","MPFD.1","PSCV.2","MPS.2","MPFD.2","PD.2","PSCV.3","MPFD.3","PSCV.4","MPS.4","PSSD.4","MPFD.4","PD.4","PSCV.5","MPS.5","MPFD.5","PD.5","PSCV.All","MPS.All","MPFD.All","SR"
1661,86.91902225,38.42500197,1.029715394,969.0768189,159.7074346,1.037221002,0.027277541,4292.103652,1.041488607,2824.941754,995.5701526,28124.27693,1.039053744,0.057473507,393.2260771,1119.964074,1.039017019,0.000953352,3647.208596,729.6648887,1.039462194,1
1662,97.09638177,45.99977362,1.034454229,1398.362223,223.9944851,1.036571888,0.022082745,3636.873565,1.037676514,2907.219513,1053.057451,30614.6917,1.039212609,0.054574538,382.7984784,1118.778621,1.033361882,0.000836615,3361.150426,820.1307605,1.038092736,1
1663,97.02843941,45.72718476,1.035794664,1411.830173,291.4896363,1.033638903,0.013930613,3163.611529,1.038577271,3134.847595,1103.252178,34585.27438,1.039086136,0.053387712,364.1283433,1202.67473,1.038501752,0.000817159,3252.446726,917.9781168,1.038155313,1
1664,80.71423736,35.47939604,1.033406598,1261.208866,373.0312722,1.034486085,0.009319502,3053.116409,1.039573577,2946.093069,1266.027429,37298.34632,1.040813296,0.048737689,307.9393642,699.7048094,1.042177774,0.001031177,3072.208158,1028.363241,1.039675737,1
1665,66.4332246,33.13673735,1.032471966,1168.281096,215.6653983,1.035220735,0.010584153,2369.274648,1.038647115,3179.416902,1331.957856,42348.4932,1.040116672,0.047375758,319.5455548,870.8579027,1.040224238,0.000933896,3138.594258,1042.124792,1.038962498,2
1666,54.26627902,34.50256072,1.037279106,382.5459719,81.41785498,1.034417476,0.008015939,2008.5003,1.039231995,4552.835184,1414.858809,64416.18968,1.039357424,0.04665588,315.1283661,942.6768013,1.036922201,0.000817159,4486.165845,1011.56455,1.038868255,2
1667,57.89974916,32.84043269,1.035160115,406.2938108,71.11563503,1.030006804,0.004961322,1753.867704,1.040165927,2831.124139,1548.708121,43845.84947,1.039889727,0.04356235,259.3817045,978.5075824,1.037616427,0.000797703,2978.77895,1013.759266,1.039490652,2
1668,46.15674794,34.65000756,1.03933867,315.9007619,66.2757863,1.033321652,0.004572198,1906.605394,1.040128853,4212.018604,1708.070361,71944.24136,1.039161578,0.039651661,253.5627254,384.2330625,1.046123716,0.000856071,4587.338212,1007.203503,1.039478591,2
1669,46.20824961,32.78523869,1.036543598,192.8188036,57.24757903,1.03492152,0.004805672,2487.30877,1.039993111,4324.003448,1519.652642,65709.83264,1.037333444,0.042570085,341.2792726,250.9487406,1.035402557,0.000992264,4551.912102,950.9268226,1.038630522,1
1670,44.60076804,33.25745406,1.036430808,212.0567952,62.1887171,1.03738692,0.010000468,2734.133904,1.040558152,3114.414412,1180.55289,36767.30933,1.03827357,0.049652129,370.3275069,191.6622287,1.030726197,0.001537037,3236.658034,847.5856656,1.039187557,1
1671,50.88516888,35.7275037,1.032032849,225.7971794,70.790786,1.039173883,0.015837317,3559.377708,1.041969986,3158.692711,971.8346241,30697.26943,1.039076192,0.05578082,293.6631987,244.4321684,1.036427585,0.001653774,3541.092327,759.9821789,1.040317935,1
1672,50.88516888,35.7275037,1.032032849,286.9281848,63.67106969,1.037052444,0.02165471,3627.350783,1.041657301,2936.316433,914.8671776,26863.39527,1.039051329,0.057064927,307.8581799,303.5993193,1.0363627,0.001828879,3513.76478,722.7899699,1.039774115,1
1673,65.27139519,33.54415625,1.029392419,451.1853702,86.19227064,1.040681585,0.02616854,3408.976192,1.04053783,3090.217115,763.0465517,23579.79514,1.040063337,0.064263708,298.2384007,307.2207686,1.040199388,0.002159634,3526.18104,671.7761699,1.040341695,1
1674,66.66666667,23.2228774,1.014316838,512.6606227,107.1404161,1.043355542,0.028989683,4087.979118,1.039619663,2865.266375,705.8668905,20224.96666,1.040400187,0.067687992,286.1567529,453.4538706,1.043180862,0.002354196,3894.197806,652.5850021,1.04071306,1
1675,57.28219619,27.52341026,1.019089117,550.2907504,121.9403296,1.043640429,0.030409983,3755.740709,1.038015909,2920.93322,643.703005,18802.13491,1.04022304,0.071170646,472.1149677,710.1039846,1.039631553,0.002626582,3822.833349,663.537242,1.040213965,1
1676,57.28219619,27.52341026,1.019089117,527.5564129,127.4739878,1.045651948,0.030799107,3596.001852,1.036940097,2855.746783,641.4308911,18317.64204,1.040118107,0.071073365,421.2631696,1012.005728,1.039116047,0.002315283,3723.056172,681.665713,1.040336054,1
1677,0,10.32127885,1,500.376142,113.3043866,1.043891193,0.027977963,3738.662693,1.036157647,3327.398665,666.5615536,22179.16023,1.039481846,0.067610168,371.6470726,1344.986489,1.039280631,0.00243202,4021.100997,731.3260495,1.039434062,1
1678,0,10.32127885,1,571.6581057,102.2585983,1.04234008,0.027569383,3886.49493,1.038030856,3611.13132,737.8139723,26643.43144,1.039875272,0.061851143,479.1660767,1296.975795,1.036457862,0.00309353,4114.712994,746.407127,1.039727259,1
1679,0,10.32127885,1,496.9473268,100.4940126,1.041778647,0.027919594,3608.158972,1.038283121,3778.673198,849.9255009,32115.90711,1.038943235,0.056811997,431.0565177,1370.11007,1.038372532,0.002529301,3974.025933,767.8158763,1.039316427,1
1680,100.3992032,25.80319712,1.017365868,531.7198361,85.91366328,1.038474143,0.0351962,3669.517053,1.038099857,4043.028578,826.9532697,33433.95702,1.03852919,0.059555316,312.9170957,1679.697062,1.043159415,0.001653774,4233.745563,701.8652842,1.038413517,1
1681,95.83148475,28.89958077,1.020839042,487.5126074,91.60542702,1.038737682,0.043095402,4007.805586,1.03745597,4132.602626,813.2624161,33608.90397,1.039426846,0.061325827,329.8646178,1591.514037,1.039405371,0.001478668,4512.440231,635.8727547,1.038583801,1
1682,0,0,0,939.3235129,95.26708242,1.038778208,0.039476555,3927.545967,1.038625076,4173.801923,1060.554943,44265.46261,1.039421776,0.053037501,337.9489238,1613.559926,1.035528014,0.001109001,4644.275259,668.6300867,1.03892506,1
1683,95.83148475,28.89958077,1.020839042,792.5350251,92.82996877,1.039403076,0.045683072,3696.247638,1.038656733,4092.932217,1238.96548,50710.0173,1.039538089,0.048251285,402.1577744,1179.528648,1.027515905,0.001245194,4824.477148,655.0802289,1.039056437,0
1684,95.83148475,28.89958077,1.020839042,473.9341251,87.36849027,1.03869425,0.04599437,3673.413764,1.038515872,3849.040063,1646.588019,63377.83251,1.039267874,0.039982416,413.9636387,1107.579992,1.031395901,0.001128457,5203.677345,657.258245,1.038703302,0
1685,0,0,0,380.9682549,89.44059423,1.038751467,0.038289729,2830.717188,1.039861127,3623.005627,2106.951926,76334.98683,1.038826326,0.033017109,380.0999155,1087.221197,1.036808995,0.001439756,5250.646504,726.9815384,1.039271916,0
1686,28.28427125,25.80319712,1.033838638,426.4589339,94.86507098,1.038783488,0.03144116,2221.341824,1.040879071,3528.545764,2309.961752,81508.05754,1.037713398,0.030351615,366.0890557,1066.127391,1.042713641,0.001653774,5230.112017,753.7409409,1.039679034,0
1687,69.39975887,36.12447596,1.02490858,423.2623456,100.5395001,1.038884565,0.028620016,2122.677867,1.040415864,3838.407625,2037.112648,78192.68721,1.037242689,0.033795356,334.8207691,1680.582077,1.045156037,0.00101172,5207.602568,780.1699266,1.039260597,0
1688,69.39975887,36.12447596,1.02490858,350.7489226,77.17219463,1.036362948,0.027491559,1578.867714,1.041795245,3719.244882,2330.947897,86693.66039,1.03525791,0.030585089,260.4424372,2496.161592,1.057629399,0.00075879,5287.941163,831.0039573,1.038976116,0
1689,69.39975887,36.12447596,1.019025464,407.3939927,88.63563716,1.037875097,0.031849739,1266.215466,1.043801691,3866.247249,2241.869363,86676.21258,1.034477029,0.031635722,293.2042055,1903.989245,1.061900036,0.000700422,5596.614878,763.5952275,1.040182488,0
1690,68.88321972,48.16596795,1.024049866,387.9436712,96.2670222,1.039493924,0.03712236,1190.74763,1.043393953,3716.842068,2483.971415,92325.29451,1.034160348,0.028639472,272.0150507,2197.109153,1.054919616,0.00075879,5898.366253,704.7524306,1.040563615,0
1691,68.88321972,48.16596795,1.024049866,366.3328432,99.60974013,1.039634838,0.044865913,1159.479986,1.042792326,3771.655106,2393.811083,90286.29796,1.035170589,0.029612281,225.1451581,2548.357042,1.050389933,0.000603141,6134.580368,643.8380905,1.040449578,0
1692,47.14045208,15.48191827,1.004812305,491.1154564,112.7267982,1.039854261,0.061442564,1426.742603,1.043057894,4306.246247,1625.769324,70009.63051,1.037551945,0.040663381,208.7594466,1595.975525,1.041909185,0.000525316,6158.643418,529.7628815,1.040817942,0
1693,47.50730938,24.77106923,1.020943211,771.2657901,136.5049856,1.039876125,0.077707916,1815.32002,1.042988866,4795.294005,1036.68919,49712.29456,1.039106626,0.056792541,196.5508031,2001.836607,1.02648438,0.000408579,5678.202763,445.6567655,1.040888687,0
1694,93.72415509,40.03405128,1.030936392,1978.957664,215.5613819,1.040615766,0.086560471,2084.296638,1.044002369,5073.300982,741.2381812,37605.24393,1.039957386,0.06648171,174.5620055,2637.358358,1.028939489,0.000369667,4962.442999,406.8196514,1.041624875,0
1695,112.4923307,44.58098594,1.030477308,2577.156416,358.0269632,1.040050478,0.084186819,2174.738373,1.044282568,4672.679587,578.3454699,27024.23071,1.039660884,0.064127514,249.1909085,1476.840378,1.021429368,0.000447492,3841.59883,398.8328918,1.041511265,0
1696,112.8823179,41.05230459,1.029004011,2853.511719,501.6692487,1.039744323,0.075081334,2142.514622,1.044030937,3630.109078,473.0649474,17172.7736,1.038324625,0.05284294,460.9296508,11999.34677,1.031920812,0.000466948,2931.540909,429.3867566,1.041162966,0
1697,107.7203401,37.47672907,1.025278889,2641.947173,735.1957544,1.039365211,0.059360754,1825.526892,1.044624629,2118.291466,381.8638492,8088.989328,1.037666844,0.042784103,507.5510648,14530.10284,1.037370706,0.000622597,2549.517071,489.8741399,1.041270032,0
1698,350.7106715,77.39004347,1.031890566,2881.88876,1118.705405,1.037975851,0.046052739,1527.810752,1.044175395,1270.731981,319.3354232,4057.897348,1.037533592,0.032491793,435.6229284,11401.09816,1.036246893,0.000564229,3137.385573,528.8362461,1.040833236,0
1699,261.9792114,100.5017326,1.035429358,3559.874522,1599.046226,1.035292631,0.034982182,1332.059426,1.044071127,1014.202047,311.4192028,3158.41993,1.038910843,0.026499294,623.1665733,6888.927034,1.045771446,0.000953352,4511.584382,573.761942,1.040810349,0
1700,344.2990747,138.4145011,1.037807253,3401.343491,1995.61705,1.034519196,0.027199716,1710.746943,1.043408724,987.3885454,282.4240027,2788.622252,1.041553492,0.029456631,804.9032106,5878.497599,1.03890018,0.001517581,4690.181205,595.9832417,1.04091466,0
1701,485.6879983,174.7847176,1.039185805,3288.352309,2652.259907,1.032058132,0.022763711,2176.982355,1.041600206,773.2487478,213.121694,1647.96083,1.043192398,0.030799107,750.3686589,2263.720484,1.040494501,0.00167323,5693.110656,544.5814236,1.040276486,0
1702,461.8299107,178.0887236,1.040177386,3504.838485,2461.233349,1.032983227,0.026149084,1981.209655,1.040778924,1286.788608,275.7660388,3548.525971,1.042156393,0.039009608,322.9567766,79.48349317,1.041840139,0.002081809,6274.948236,499.1026875,1.039953507,1
1703,470.9569167,174.5218452,1.040965005,3669.598272,1901.519811,1.036240657,0.029981948,1662.84056,1.040388502,3404.425789,488.6860767,16636.95482,1.041037662,0.043231595,709.2131233,146.7821213,1.041353029,0.002373652,5604.807748,505.5335375,1.039979892,1
1704,477.4301822,241.952639,1.040342418,3700.174643,1377.000355,1.036040679,0.03428176,1220.368375,1.040221838,3876.513522,789.3945567,30600.98674,1.040714752,0.04163619,740.9420461,151.9131916,1.039299073,0.002003985,4964.080013,520.9567683,1.039582318,1
1705,412.0718462,254.6375399,1.038193846,3507.875311,824.7472178,1.037069799,0.04457407,844.4881619,1.040988542,4079.985783,1138.160881,46436.80214,1.038891402,0.04122761,715.69796,167.2954538,1.039070259,0.001770511,4899.708923,526.3450564,1.039489161,1
1706,308.7789674,158.1321858,1.035880782,3181.971437,362.7342062,1.039246413,0.065119779,822.8983049,1.041836985,3696.019242,1840.930516,68041.1461,1.037239997,0.033639706,258.9907225,50.26462798,1.037197532,0.001945616,5747.987203,498.0387089,1.040134927,1
1707,311.2415615,292.0921914,1.031562548,2040.293756,275.9991594,1.040431932,0.071832155,762.7692513,1.040854747,3364.337827,2315.595846,77904.46698,1.037001387,0.029048052,272.4960462,39.04559262,1.026754333,0.002062353,6025.886318,492.0784563,1.039993609,0
1708,90.00775123,40.2529875,1.028089001,3537.452155,310.7814554,1.039787223,0.077999759,598.140515,1.039464759,3682.894588,2294.303242,84496.76994,1.035295091,0.028308718,224.3202384,49.19809584,1.030583533,0.00233474,6667.598895,475.9036552,1.038913499,0
1709,141.7046696,67.53065302,1.031376402,4243.055508,400.7417641,1.04187163,0.082319027,560.3819854,1.038132343,2698.791946,1880.049521,50738.62506,1.035458508,0.030565633,125.7525292,46.08360467,1.032372888,0.002218003,4671.088155,469.9853215,1.039113259,0
1710,134.6361276,58.95374528,1.029936198,4897.851133,477.8351498,1.043050812,0.089225965,459.3565912,1.036741567,4021.949836,1395.012208,56106.6912,1.035767555,0.035274024,199.1046664,62.47667727,1.034976409,0.001828879,5902.585688,458.9890584,1.039117069,0
1711,111.8301093,43.75324728,1.027915652,5121.836981,659.9282378,1.043652228,0.079867551,522.9167814,1.036115746,3784.580113,1243.773635,47071.60964,1.03598836,0.032044301,194.3550296,94.53353125,1.025235157,0.000856071,5576.791701,521.6970642,1.038956335,0
1712,401.5192673,75.24102478,1.032585842,5216.778873,875.5884888,1.04378758,0.068291133,846.2757345,1.036444638,3606.0374,999.7694544,36052.06044,1.037651247,0.031246598,140.3751891,62.53480713,1.02625442,0.000992264,5693.869152,564.9328947,1.039114458,0
1713,345.3217597,71.07573078,1.033600217,5002.615895,1113.848896,1.042384941,0.058407402,1461.627773,1.037013066,3557.351907,645.4394331,22960.55198,1.03835027,0.034631971,163.130979,41.13766855,1.024375964,0.001361931,5859.377417,582.7391696,1.038490197,0
1714,424.4983766,80.42230583,1.033438451,4595.172365,1576.224332,1.039175025,0.045624703,1454.856631,1.037091629,2657.151541,404.3914625,10745.29398,1.038392884,0.035274024,150.1933448,38.02576417,1.024372486,0.001478668,6171.392916,640.7878664,1.037121473,0
1715,1141.302716,123.0379963,1.034193887,4477.055879,1739.538587,1.03863111,0.042842472,1433.165893,1.038007172,2294.20666,431.3349595,9895.715368,1.038896551,0.024650959,120.8837586,31.97352686,1.024769106,0.001789967,6017.956543,726.1598582,1.037256376,0
1716,1168.060881,167.7762436,1.034800673,4739.357232,1462.319919,1.040745523,0.049691041,1005.60923,1.040125109,2699.948903,575.8902187,15548.74164,1.039873467,0.020545709,106.8784004,31.94994598,1.028332581,0.003054618,6009.688998,675.5730121,1.038687599,0
1717,996.6014387,224.7287065,1.036160004,4606.406009,1488.875712,1.040767352,0.048212373,1085.213643,1.041298551,2145.552598,1000.672559,21469.95608,1.038958572,0.011031645,107.049487,32.93263539,1.030183704,0.003365916,5856.300106,677.0859539,1.039188865,0
1718,1375.952038,336.148531,1.036299701,4259.537499,1718.432272,1.040328232,0.041383259,1128.396365,1.040296096,1934.180644,774.7486426,14985.03829,1.036300588,0.009844819,86.62635005,30.65481622,1.029895853,0.003249179,5631.81803,709.3236925,1.038550839,0
1719,1471.990776,519.9941456,1.037327767,3646.414821,2533.898717,1.037410535,0.028386542,369.7148878,1.037574107,1447.888298,466.5524611,6755.158489,1.034892798,0.00786029,107.9750065,38.30208682,1.033591463,0.003365916,5453.595697,823.6794032,1.037172537,0
1720,1122.026874,532.3624629,1.038706903,2945.438264,4137.061509,1.032044402,0.017685652,343.8318682,1.036122058,185.2363974,175.8483051,325.7350654,1.029709578,0.005194796,181.9878233,54.71691663,1.032339783,0.0028406,5396.563791,906.8030127,1.036051382,0
1721,1055.906691,569.1844825,1.040021769,3140.599468,3445.836924,1.032315286,0.020214954,367.4017824,1.035781252,355.3680601,320.5028694,1138.96483,1.023961583,0.003696671,273.9722014,115.9159009,1.034047094,0.001264651,5180.455653,888.1561217,1.03643972,0
1722,1169.298677,666.4749342,1.041017798,3164.599045,3182.515926,1.033865507,0.020915376,261.2401885,1.035741356,320.7929538,320.6305274,1028.560139,1.025356114,0.003891233,277.2909403,117.8049413,1.036407508,0.001128457,4994.23955,861.0754693,1.0370324,0
1723,974.6277727,561.5257811,1.040938588,2727.643265,4825.364764,1.033160516,0.015039614,178.598159,1.034788323,269.5184465,279.1971253,752.4877547,1.027175258,0.006148148,248.6667176,137.4300716,1.033564823,0.001789967,5239.649356,953.3963042,1.036481269,0
1724,880.7691993,467.8178211,1.042938753,2298.697776,7575.439215,1.033743094,0.010584153,174.4957207,1.036311649,264.8884008,218.218521,578.0355505,1.025612781,0.010233942,246.5103972,140.0253497,1.034358951,0.001751055,5315.988125,1137.618299,1.037173342,0
1725,650.894178,483.3171907,1.044329444,2000.23697,10575.24332,1.032125468,0.007899202,179.8821008,1.037917956,237.2015009,191.4864815,454.2088081,1.023816717,0.01313291,227.0476954,144.4979039,1.033958643,0.001109001,5109.491591,1354.707295,1.036862481,0
1726,639.4189882,359.5095881,1.040669586,1278.33061,28099.0874,1.030932929,0.003210267,190.2690718,1.036462467,247.1885636,196.7423815,486.3246667,1.025218459,0.017938583,227.4532358,182.7865189,1.050400798,0.001809423,4640.737883,1923.562678,1.033812702,0
1727,245.8462811,76.32012303,1.031267843,399.9566076,304458.3736,1.034643375,0.000311299,136.8527003,1.028204845,246.8093478,184.3020209,454.8746157,1.025492617,0.021966008,458.9777668,314.1258779,1.057799916,0.002237459,3876.136083,3072.181396,1.028799994,0
1728,353.4121642,111.5652685,1.035995163,331.6329433,440415.5365,1.037404164,0.000214018,204.263959,1.031980342,355.4394862,189.2996877,672.8458372,1.025733361,0.021071025,494.4511148,251.3968633,1.057483144,0.002996249,4009.676154,2839.646119,1.031212796,0
1729,368.14185,124.4351933,1.037982992,360.5157227,369889.2276,1.040243467,0.00025293,191.6732336,1.032335277,353.6607828,193.6870469,684.9951263,1.02657708,0.020934832,570.3401847,175.4168653,1.051051932,0.004474918,4322.364125,2407.381488,1.032910311,0
1730,380.856678,123.5829791,1.035981769,399.9658377,298095.9502,1.02749802,0.000311299,172.3723795,1.032286764,243.6934668,208.6464861,508.4578553,1.028120232,0.020253866,581.1037918,152.6425865,1.048889967,0.005720112,4587.136562,2103.011242,1.033566537,0
1731,475.7366838,127.5824746,1.03626118,647.8207697,112067.7085,1.027753464,0.000817159,176.6982281,1.031283744,348.5268207,233.8497782,815.0291971,1.028749516,0.018891935,292.3695821,139.8711237,1.046498629,0.007334974,4981.240718,1735.818803,1.033973738,0
1732,485.5025833,117.2316905,1.035746865,1050.825641,40259.96134,1.031233753,0.002159634,617.7890872,1.031714646,355.9729035,224.7721329,800.1278877,1.029647954,0.018716829,1370.60753,595.7313134,1.046336452,0.008716361,5047.068932,1519.739644,1.034275917,0
1733,111.7968019,36.56058634,1.026558532,616.7591576,99.83425891,1.034964926,0.038931783,4185.339372,1.036850696,2283.800464,552.7227593,12623.08494,1.040878378,0.086249172,179.9153513,126.028247,1.042381814,0.000369667,4334.963986,585.7275756,1.038300826,1
1734,104.626408,38.00741197,1.026113718,568.9689167,83.73448836,1.034482319,0.037083447,4318.453026,1.036732971,2544.799232,600.5046806,15281.6385,1.039950814,0.083953345,269.0141501,262.3602494,1.048739269,0.000603141,4297.994153,592.1381885,1.037700228,1
1735,101.501357,43.05447747,1.029292091,460.4907003,86.61329609,1.035363536,0.03854266,4376.866206,1.037573086,3302.073811,660.2770868,21802.83676,1.039566135,0.080392867,317.736449,204.5906829,1.0472112,0.000875527,4398.404234,588.1404596,1.037931541,1
1736,103.444467,45.39967925,1.029926948,1624.834638,192.1733045,1.035198135,0.031110405,3381.054794,1.038278491,2915.742891,850.3511917,24794.05442,1.039277064,0.065411621,251.9942924,296.935253,1.051909605,0.00101172,3332.606295,673.6250952,1.038003852,1
1737,100.1399791,47.49400969,1.030372036,1442.098501,298.3044678,1.03502163,0.021615797,3950.265538,1.039124569,3310.161666,1061.043278,35122.24785,1.038940781,0.055878101,263.4287815,327.8523869,1.051016234,0.000992264,3705.138973,789.7602145,1.038264082,0
1738,96.52376424,46.19523833,1.032478857,1251.996998,391.2350781,1.037685285,0.020214954,4041.970483,1.039694232,3451.264065,1196.43138,41292.00629,1.039762149,0.051344815,291.9203919,223.3149423,1.040184714,0.000856071,3803.191931,848.2851091,1.039260222,0
1739,96.16084069,44.1399372,1.033490436,1242.985571,411.8879697,1.036702767,0.019806374,3685.219684,1.039350693,3441.863203,1436.396695,49438.8093,1.038250149,0.044690807,160.4945978,215.5325877,1.035579414,0.00066151,3835.679035,905.8441093,1.038310399,0
1740,95.32269866,45.6716589,1.036010679,1154.665891,405.6352598,1.034039583,0.01338584,2938.431655,1.038829252,3433.223644,1780.77852,61138.10922,1.03818286,0.03955438,186.798504,220.6787715,1.026375419,0.000408579,3935.105881,1033.117483,1.037804845,0
1741,76.7609013,35.67178829,1.034362424,1225.407105,391.7768295,1.035032868,0.009766994,2525.40346,1.03867303,3426.141848,1876.841708,64303.25916,1.040010439,0.038659397,341.6347967,568.0526062,1.033469728,0.000525316,3880.121087,1121.973254,1.038769925,0
1742,65.32233725,33.37213494,1.031308301,1352.299059,306.9741329,1.034951425,0.009572432,2192.962421,1.037598802,4109.304756,1925.786751,79136.44655,1.039669142,0.037005623,359.6015236,446.1372781,1.037811456,0.000778247,4623.820647,1119.773306,1.038133676,0
1743,55.47477941,34.59023181,1.035756501,987.7369632,186.6577039,1.033762034,0.006887482,1830.437195,1.039263153,4229.650337,1871.38736,79153.14178,1.039138747,0.038289729,395.1858562,436.8329488,1.037010068,0.00066151,4645.227995,1138.626379,1.038731789,1
1744,57.69693221,33.42128388,1.036376092,343.634716,96.28480677,1.034916806,0.0042609,2231.398912,1.039380275,4316.561985,1791.266223,77321.11683,1.03944005,0.040021328,213.0411022,267.4149519,1.039536108,0.000642053,4680.214755,1132.854194,1.039179154,1
1745,60.06567654,29.67367668,1.020568812,355.6482202,81.80717903,1.034587964,0.005000234,2255.991941,1.040096886,4107.554995,1894.701176,77825.8928,1.039560065,0.03712236,195.9557141,145.7880637,1.032907416,0.000622597,4664.080968,1073.01868,1.039506837,1
1746,41.60216321,33.83085844,1.036965508,141.5070353,42.38535323,1.028677597,0.003832864,2727.111978,1.039966756,4269.773051,1582.44518,67566.81784,1.03805767,0.041694558,213.1017762,96.83788094,1.035424845,0.00066151,4495.130097,1024.060465,1.038666979,1
1747,46.18402309,35.65532692,1.038488905,155.7080273,48.54601504,1.033708764,0.00334646,3083.568485,1.040264257,3659.970497,1221.5633,44708.85637,1.038951101,0.049263006,246.0907335,122.7494949,1.031633812,0.001089545,3658.315971,954.8132038,1.039340085,1
1748,58.11832744,33.34567012,1.029377973,159.1626883,49.69226616,1.034818606,0.005350445,3367.836457,1.040812654,3809.474253,1023.554009,38992.02643,1.040621972,0.055391697,204.7141709,141.5287688,1.03361336,0.0014203,3756.960101,896.6782059,1.040312753,1
1749,55.25990516,33.91277335,1.029744788,154.4569056,45.78413437,1.033287762,0.006829113,3320.969172,1.040627458,3629.295708,982.9862204,35675.4767,1.039503346,0.056461786,303.6430117,248.3723128,1.036047798,0.001517581,3623.332427,873.3660962,1.039548787,1
1750,86.69886148,42.75958379,1.034841493,147.4682462,42.98731582,1.033006545,0.007432254,3306.647719,1.040394233,3501.724008,898.7650267,31472.27072,1.039989867,0.059224561,291.5415861,377.0394439,1.039106642,0.001284107,3520.427559,847.1665529,1.039699375,1
1751,95.39786934,42.14522196,1.032095382,205.2231529,51.95542299,1.034051812,0.008054852,3201.342619,1.039686046,3282.756977,834.312034,27388.4365,1.040463787,0.061831687,403.4751412,872.0710381,1.044320681,0.001303563,3328.074627,815.9643556,1.039742963,1
1752,99.72640168,48.43061613,1.031113201,168.8718237,51.889169,1.036119135,0.009942099,3119.883916,1.038582958,3692.836522,949.5399986,35064.95986,1.039091156,0.056870366,456.9453493,965.6129765,1.04130432,0.001400844,3568.48705,863.3897995,1.0386376,1
1753,94.44637814,44.72554167,1.029732859,266.5767753,56.05720593,1.036270852,0.010467416,3097.703488,1.037783337,3857.299373,1020.088244,39347.85746,1.039257753,0.054224327,389.8517416,1038.131077,1.039473885,0.001906704,3690.081069,893.4050889,1.038372369,1
1754,57.28219619,27.52341026,1.019089117,363.461777,62.35067631,1.036071761,0.01186826,3371.234173,1.037387043,3631.942397,1039.281246,37746.0962,1.038852998,0.053056957,461.5910886,1626.825075,1.037831629,0.001887248,3633.853904,915.1993369,1.037953918,1
1755,0,10.32127885,1,483.9605206,65.58653913,1.035572751,0.01470886,3610.040163,1.038938005,3934.413203,1316.226536,51785.79062,1.038031942,0.044204403,488.5961571,1480.734897,1.036020822,0.00217909,4154.992258,902.0286901,1.038066055,1
1756,0,10.32127885,1,281.0597818,62.32118589,1.038317728,0.017860758,3448.844397,1.039693083,3880.279306,1460.768254,56681.88826,1.037140715,0.041169242,452.7905506,1613.678562,1.037618061,0.001692686,4289.619357,876.3443267,1.038519407,1
1757,95.83148475,28.89958077,1.020839042,292.7169234,63.26720677,1.037125768,0.023386308,3317.583263,1.038541715,4031.561899,1413.991956,57005.96094,1.036980986,0.043192683,390.7578295,2481.837509,1.034454958,0.000933896,4459.446433,838.3231897,1.037652551,1
1758,95.83148475,28.89958077,1.020839042,413.4175254,62.04952151,1.034907694,0.028016875,3576.60111,1.038243476,3994.032995,1628.102496,65026.95088,1.037602938,0.040546644,286.0391652,822.6278842,1.037696949,0.00091444,4920.598638,803.5896617,1.037266128,1
1759,95.83148475,28.89958077,1.020839042,295.6332059,70.10411671,1.038575353,0.033892637,3330.26095,1.038961333,3913.033639,1941.188854,75959.37287,1.037555311,0.036421938,289.1543372,444.0667289,1.041404479,0.000797703,5339.353966,786.136353,1.038457373,1
1760,95.83148475,28.89958077,1.020839042,353.2954972,79.99672649,1.039717966,0.036830517,2705.540151,1.039831988,3632.992393,2576.560305,93606.23989,1.03781725,0.029378807,266.32451,132.1123692,1.02776452,0.000583685,5762.701646,791.9506127,1.039259556,0
1761,95.83148475,28.89958077,1.020839042,378.4715516,75.41809011,1.037754574,0.032569617,2329.782479,1.039715155,3368.213671,3285.765376,110671.5986,1.03861551,0.024106186,326.3914217,367.9535909,1.037075985,0.000778247,6014.653695,823.8114243,1.038938682,0
1762,0,0,0,206.3231476,50.82161942,1.034807213,0.020214954,1149.852676,1.039385003,2754.895016,5507.563738,151727.5989,1.035950251,0.01521472,334.1657589,1100.097282,1.042934306,0.000797703,5762.87646,1056.042629,1.037885767,0
1763,0,0,0,450.7395312,97.32746351,1.038071672,0.018288794,1349.108457,1.04087408,2688.647949,5664.353469,152294.5234,1.03523207,0.014650491,327.112998,977.1403818,1.046468498,0.001128457,5506.196874,1122.953785,1.039441215,0
1764,0,0,0,445.7100811,97.11802737,1.038168693,0.019670181,1306.144616,1.042425551,2760.383761,5332.181691,147188.6775,1.034488613,0.015370369,388.0646215,1299.989645,1.048462746,0.001225738,5561.659951,1078.648369,1.040286302,0
1765,78.06247498,27.52341026,1.008862853,444.9164334,75.0850792,1.035396665,0.01805532,1029.539086,1.042622543,3084.047228,4100.101958,126449.0808,1.032930742,0.019261602,249.3581717,2217.198356,1.057823602,0.000856071,5407.817635,1055.175421,1.039392625,0
1766,68.88321972,48.16596795,1.024049866,463.7327471,81.45838569,1.035659353,0.019144865,1258.778966,1.043427191,3206.991545,3618.055962,116030.7488,1.032442832,0.021304499,212.9461336,1696.770236,1.063643823,0.000836615,5465.930571,963.4038381,1.039892,0
