"Id","PSCV.1","MPS.1","PSSD.1","MPFD.1","PD.1","PSCV.2","MPS.2","PSSD.2","MPFD.2","PD.2","PSCV.3","MPS.3","MPFD.3","PD.3","PSCV.4","PSSD.4","MPFD.4","PD.4","PSCV.5","MPS.5","PSSD.5","MPFD.5","PD.5","PSSD.All","SR"
1129,0,0,0,0,0,0,247370.0901,0,1.047763703,0.000398123,60.60915267,36.12447596,1.013294279,0.000796246,108.624576,176.4584012,1.025018441,0.00915683,0,0,0,0,0,48483.68417,0
1130,0,20.64255769,0,1.009624609,0.000398123,0,244108.566,0,1.058688854,0.000398123,40,25.80319712,1.022896674,0.001592492,275.410372,859.8826421,1.024797119,0.00796246,130.2041666,41.28511539,53.75494042,1.040147149,0.006768091,37205.30011,0
1131,0,0,0,0,0,141.4093388,121460.8095,171756.9276,1.05476357,0.000796246,105.0768006,45.58564824,1.032670528,0.004777476,105.3085906,172.1539968,1.035376001,0.012341814,108.2594199,30.37065959,32.8790999,1.028327837,0.034636703,21137.47796,0
1132,85.15906361,37.8446891,32.22818287,1.030739253,0.003583107,141.3961193,115675.7327,163560.997,1.102617634,0.000796246,90.49114661,38.5000084,1.032673955,0.02508175,118.818786,209.1269635,1.031988426,0.015128675,321.7845644,113.9877499,366.7949844,1.041193541,0.036229195,16231.52938,0
1133,86.34716303,36.76955589,31.74946837,1.022227342,0.006369968,244.710374,36022.98339,88151.97736,1.050505656,0.002388738,118.3756485,31.29678102,1.028552065,0.024683627,247.9774017,749.4576784,1.033370791,0.015526798,298.3821258,276.335039,824.5343636,1.050998126,0.029859227,15347.45994,0
1134,80.59041391,38.70479567,31.19235504,1.040252374,0.006369968,0,235913.4706,0,1.131077985,0.000398123,157.3333477,42.54894545,1.033923043,0.019508028,81.40792799,85.42378238,1.028646952,0.007166214,340.1342738,172.1322956,585.4809337,1.039492053,0.024683627,19519.47731,0
1135,81.88965268,45.01834391,36.86536547,1.036845446,0.018711782,320.0007023,19897.54902,63672.2966,1.056225397,0.004379353,275.4629565,70.40036467,1.030828081,0.026674242,109.2020414,155.1426496,1.028702664,0.006768091,441.6305602,435.0516404,1921.320997,1.033454938,0.02110052,15192.71336,0
1136,64.94753127,25.80319712,16.75853952,1.021743353,0.004777476,199.9289662,58119.12119,116196.9582,1.046376194,0.001592492,121.3760391,41.28511539,1.031953808,0.01711929,80.91943204,125.8753691,1.029423262,0.011147445,212.1427836,108.510436,230.1970594,1.029325545,0.044987901,16428.56248,0
1137,71.03933953,32.68404968,23.21853303,1.029429978,0.004777476,263.7033672,24535.15429,64700.028,1.074285477,0.002786861,118.3618273,43.57873291,1.029334811,0.032247965,168.3041217,332.3677683,1.032499682,0.005971845,802.5766982,824.4121479,6616.539796,1.027980705,0.035034826,12760.29023,0
1138,60.60915267,36.12447596,21.89473879,1.038873768,0.000796246,296.6030543,26359.39937,78182.78363,1.057368187,0.003583107,165.6192892,57.82743902,1.031856218,0.029062981,154.6853551,479.9630494,1.036987336,0.006369968,337.6426394,187.4344239,632.8585359,1.040650925,0.009953076,20996.43038,0
1139,45.82575695,34.40426282,15.76601386,1.033500502,0.001194369,276.4673404,71.99091996,199.0313817,1.040247361,0.095549525,1204.267948,661.6976807,1.043678091,0.083207712,852.1865947,4494.531352,1.038088124,0.072060267,0,41.28511539,0,1.034513382,0.000398123,5166.570963,0
1140,69.2820323,17.20213141,11.91798624,1.028964601,0.001194369,178.1911126,46.40752785,82.69409022,1.032911322,0.053746608,1101.205347,985.4861562,1.044271668,0.062903437,962.3920609,3064.366539,1.036649919,0.111474446,0,0,0,0,0,6069.658552,0
1141,0,0,0,0,0,127.6731365,47.79012306,61.01514903,1.042841855,0.04737664,773.2496066,719.2367526,1.042457211,0.065690299,1116.313948,8268.826418,1.040105062,0.064894053,178.3225724,1519.80831,2710.161274,1.061573845,0.001592492,6002.952342,0
1142,0,0,0,0,0,188.248044,51.32744075,96.62290324,1.034758196,0.014730552,999.0368188,934.9421203,1.042720284,0.054542854,820.5541357,4959.366508,1.041496221,0.075643374,152.5719791,1059.651295,1616.730952,1.053752386,0.002388738,6697.590227,0
1143,0,0,0,0,0,235.6568181,68.96490866,162.5205093,1.030833398,0.008758706,788.38453,990.4265887,1.044981813,0.049367255,995.2433957,6565.593177,1.03906414,0.076041497,187.0272148,169.2689731,316.5790458,1.027180789,0.001990615,6787.777903,0
1144,0,0,0,0,0,946.5948526,234.8788321,2223.350935,1.036990281,0.073652759,811.3263205,2130.835286,1.039145736,0.028266735,359.5587491,975.5927026,1.04893252,0.082809589,0,0,0,0,0,6930.668217,0
1145,0,0,0,0,0,483.5562069,173.5296783,839.1135304,1.044128242,0.080818973,906.5323611,857.2980593,1.044144183,0.058524084,860.6551631,4694.862731,1.045430325,0.06449593,83.02612849,311.7026212,258.7946187,1.064086951,0.001990615,4931.762037,0
1146,0,0,0,0,0,370.4195945,203.558555,754.0207741,1.042324889,0.085994573,348.6285514,186.929828,1.048230045,0.125408752,1005.686667,11845.7251,1.041479706,0.049367255,140.1718249,756.8937821,1060.951827,1.041246826,0.001194369,5177.986179,0
1147,0,0,0,0,0,715.935054,365.4583154,2616.444188,1.04565434,0.106298847,341.0122123,150.5895272,1.04934598,0.178757237,689.5433858,1814.827238,1.040583342,0.127399367,183.4030385,252.1340975,462.421596,1.028811272,0.002786861,1696.5092,0
1148,0,0,0,0,0,459.7774454,227.7277652,1047.040901,1.050501884,0.105900724,462.1815145,250.0493507,1.050591841,0.13177872,1066.805984,4650.364661,1.045674569,0.096743894,101.035544,381.8873173,385.8419286,1.049272006,0.001990615,2660.056216,0
1149,0,0,0,0,0,425.8077341,207.3518455,882.9201952,1.043735624,0.093160787,338.7502651,194.7689305,1.049190025,0.147703641,901.4874614,6906.253934,1.038467648,0.067282791,111.2184667,132.7021566,147.5893038,1.033148746,0.002786861,3281.353341,0
1150,47.14045208,46.44575481,21.89473879,1.048149879,0.000796246,402.7200364,332.9517803,1340.863531,1.047800546,0.090772049,480.8339243,232.8388177,1.052396078,0.124612506,1131.568585,4618.949029,1.038929258,0.098734509,104.8166059,177.1819535,185.71611,1.052732726,0.002388738,2762.281243,1
1151,0,20.64255769,0,1.009624609,0.000398123,456.6047191,170.0067679,776.2589251,1.0468269,0.104706355,1033.50882,533.5609674,1.046798216,0.083605835,686.4292456,2799.509492,1.042922481,0.084402081,220.6008384,1133.866205,2501.318354,1.026768421,0.002786861,3447.60144,1
1152,0,0,0,0,0,548.958009,233.3857857,1281.189963,1.046500015,0.111872569,592.7710819,248.8495921,1.049857194,0.115455676,1085.016492,6766.176827,1.03552011,0.071264021,136.8254831,225.7779748,308.9218047,1.045815314,0.003184984,3497.161376,1
1153,0,0,0,0,0,405.6965352,185.7420618,753.549109,1.048654915,0.100327002,931.5909078,431.6723094,1.047279168,0.094753279,937.240335,4597.542355,1.041923549,0.080818973,153.235354,186.7213173,286.1230716,1.035597816,0.004379353,3427.459527,1
1154,0,0,0,0,0,919.378139,206.7585214,1900.892646,1.041155624,0.098734509,867.8130844,613.0723665,1.044975018,0.070865898,758.440493,2814.815113,1.044805699,0.085198327,118.0302725,1419.175841,1675.057112,1.055523599,0.003184984,3435.348896,1
1155,0,0,0,0,0,349.4228976,162.5132269,567.8584265,1.050979152,0.131380597,1030.038185,727.0208124,1.048458359,0.065292176,512.4343243,1458.933548,1.045193191,0.091966418,193.9474204,896.4767912,1738.693611,1.039826426,0.005573722,3646.995012,1
1156,0,0,0,0,0,326.9963131,141.144798,461.5382857,1.05079476,0.156860471,663.6562304,444.1003714,1.043352684,0.086392696,910.8979902,4531.490765,1.04178019,0.078032112,116.1153175,188.0766368,218.3857839,1.037615128,0.003583107,2710.298986,1
1157,0,0,0,0,0,352.3159003,106.294837,374.493612,1.045342165,0.11465943,723.1518515,396.28676,1.041908604,0.081615219,1099.096719,6168.423862,1.041398821,0.072060267,140.6396368,5392.130963,7583.473404,1.039729991,0.002786861,3660.783166,0
1158,0,0,0,0,0,242.6115742,110.7226742,268.6260229,1.046578156,0.10669697,830.7137914,1909.838714,1.040536162,0.030655473,780.6984763,1547.855209,1.041649473,0.110280077,240.9115168,3254.643263,7840.81045,1.048457281,0.002388738,5700.640901,0
1159,0,0,0,0,0,173.3454218,77.12288916,133.6889975,1.043571671,0.028664858,486.0895462,7731.928016,1.042113804,0.009554953,826.5404238,1838.578609,1.037705681,0.107493216,0,0,0,0,0,9746.900798,0
1160,0,20.64255769,0,1.009624609,0.000398123,230.8181706,95.8732124,221.2927949,1.040175056,0.071662144,516.3646476,6344.146064,1.035609072,0.010749322,765.7497185,1743.100344,1.042495461,0.109085708,80.79628907,59.34735337,47.95045918,1.039754856,0.001592492,7827.105654,0
1161,0,0,0,0,0,671.597085,256.1381585,1720.216406,1.040961397,0.086790819,862.1843311,1373.027816,1.048155272,0.041404794,896.5848118,1505.163397,1.043526519,0.124612506,0,0,0,0,0,5008.371382,0
1162,0,0,0,0,0,756.2380444,994.4155196,7520.148479,1.046458098,0.051755993,1035.780845,472.6248209,1.046683501,0.091568295,370.1065036,282.4145132,1.031966214,0.057727838,234.527505,101.7383201,238.6043437,1.025746292,0.008360583,4948.657324,0
1163,0,0,0,0,0,885.5572838,640.0320894,5667.850786,1.04060186,0.072856513,1196.860218,572.5593634,1.038087186,0.083207712,207.1282975,156.4832594,1.037718823,0.058524084,216.5808449,656.4333346,1421.708862,1.032250641,0.001990615,5369.667642,0
1164,0,0,0,0,0,1100.882448,937.2154253,10317.64012,1.034062041,0.056931592,523.015217,383.3831548,1.048336998,0.109881954,173.2594386,147.0033365,1.037781441,0.050561624,172.116944,43.66694897,75.15821811,1.023502242,0.005175599,5401.304186,0
1165,0,0,0,0,0,894.6055087,1854.077,16586.67498,1.026575401,0.035034826,765.4960709,265.6593313,1.045974944,0.126603121,106.4544789,51.62602763,1.038337451,0.029062981,0,0,0,0,0,7295.299573,0
1166,54.71012044,18.06223798,9.881872154,1.008094644,0.001592492,748.6004291,2857.570616,21391.78589,1.032316284,0.023091135,857.9055538,205.7958968,1.049357613,0.150092379,240.9081587,228.6348942,1.038684401,0.032646088,0,0,0,0,0,7289.240695,0
1167,47.14045208,30.96383654,14.59649253,1.028029242,0.008360583,840.3779144,1232.747742,10359.73977,1.040505292,0.031849842,1054.556908,317.4554651,1.047693978,0.121427522,727.8885734,2331.133626,1.042863593,0.06847716,0,0,0,0,0,4723.872155,0
1168,38.49001795,15.48191827,5.95899312,1.004812305,0.001592492,390.2754645,242.3419626,945.8012202,1.045855752,0.098734509,1030.707421,1073.49427,1.037476497,0.050561624,271.3654397,496.2823311,1.05184405,0.119038784,0,0,0,0,0,4830.627447,0
1169,47.14045208,15.48191827,7.298246263,1.028320168,0.000796246,792.7638098,2513.007024,19922.21022,1.040454741,0.027470489,780.2019444,154.4959212,1.047149886,0.177960991,224.2464869,205.9388339,1.038104617,0.035034826,136.627412,304.477726,416.000037,1.010701901,0.000796246,6789.889394,0
1170,125.9012148,56.64512879,71.31690528,1.034811434,0.050561624,650.145734,3915.205109,25454.539,1.036670162,0.017915536,430.1707972,145.2120995,1.043259973,0.178359114,154.6206474,73.88346378,1.036678559,0.010749322,101.9565436,25.53158452,26.03112109,1.026889178,0.022693012,6455.278876,0
1171,163.699048,62.10562616,101.6663188,1.035128212,0.046182271,890.9594681,1490.28402,13277.82658,1.041063037,0.037821687,1245.346729,269.4397004,1.041418698,0.136158073,187.8393055,141.9708599,1.044500047,0.050561624,68.98708044,20.97550217,14.47038656,1.023485103,0.012341814,5381.714183,0
1172,97.69951924,45.80067488,44.74703917,1.022815412,0.006369968,993.4400738,1002.67976,9961.022552,1.032462956,0.056931592,822.5282933,364.1476193,1.049918952,0.11465943,148.2571075,85.36921706,1.037823489,0.015128675,0,0,0,0,0,5876.944537,0
1173,53.13330074,49.31277671,26.20150595,1.032819685,0.003583107,819.8132633,1935.923724,15870.95946,1.032169119,0.033044211,761.0995672,250.4610618,1.042150245,0.138944935,125.8636254,118.7724411,1.048169088,0.011147445,0,0,0,0,0,6874.707241,0
1174,70.71067812,20.64255769,14.59649253,1.011034498,0.001592492,560.875637,324.6277745,1820.758098,1.042515206,0.095947648,935.1707404,1580.719494,1.042191571,0.039414179,218.5909594,277.3825781,1.053755879,0.05135787,0,0,0,0,0,6883.091622,0
1175,47.14045208,15.48191827,7.298246263,1.028320168,0.000796246,1082.875851,946.6392233,10250.92755,1.04033525,0.057727838,1152.264469,477.5523865,1.038189847,0.090373926,194.1999663,233.4003133,1.046409832,0.017915536,0,72.24895193,0,1.041482341,0.000398123,7247.650007,0
1176,0,0,0,0,0,282.715683,29547.24102,83534.68425,1.02263401,0.003184984,378.302273,61.58363045,1.033056235,0.095549525,0,0,1,0.000796246,0,0,0,0,0,14941.94112,0
1177,122.3201521,39.14967838,47.88794613,1.024462385,0.011545568,636.4756348,4650.365467,29598.44312,1.022316472,0.016323044,406.4814948,146.8201916,1.044326509,0.159249209,0,0,0,0,84.14029378,34.22318775,28.79549072,1.039197647,0.007564337,8583.155704,0
1178,92.71337877,30.71809181,28.47978081,1.022421493,0.033442334,745.4069379,2922.879398,21787.34581,1.032426664,0.023091135,434.6425491,174.0522265,1.052717624,0.180747852,0,0,1.044685061,0.000398123,0,0,0,0,0,6819.856397,0
1179,132.0324053,45.7483711,60.40267475,1.031322307,0.029461104,774.6849035,2675.996328,20730.53957,1.034762664,0.02508175,411.1423971,198.9338915,1.046686721,0.152481117,260.4562431,175.3200986,1.025758798,0.00915683,96.6312494,112.7401228,108.9421892,1.047960237,0.005175599,7007.679804,0
1180,81.69452852,32.34000705,26.42001629,1.024945963,0.005971845,970.466087,1253.558346,12165.35863,1.038393713,0.04737664,577.8612475,474.7303702,1.04925676,0.084800204,0,0,0,0,58.53296981,40.2529875,23.56126902,1.042341653,0.00398123,7328.042318,0
1181,38.71709967,33.54415625,12.98732441,1.036708334,0.001592492,1084.049255,1086.260466,11775.59849,1.03035908,0.056931592,517.1338949,487.2298935,1.051220467,0.075245251,0,0,0,0,133.5178546,75.47435157,100.771735,1.051776094,0.019109905,7393.097928,2
1182,121.6552506,51.60639423,62.78188823,1.015640336,0.001194369,858.9842303,929.786373,7986.718319,1.042037836,0.061310945,1023.123127,623.4841311,1.045665654,0.062505314,0,0,0,0,359.6526484,497.4856404,1789.220281,1.034000692,0.00796246,6970.226397,2
1183,997.9110237,750.0420857,7484.752655,1.03656538,0.046978517,878.7545017,975.6998711,8574.006541,1.044652961,0.054542854,293.3364208,76.95590876,1.03714206,0.14491678,86.86109334,122.9509804,1.051265411,0.002786861,0,0,0,0,0,5164.381376,3
1184,719.8163805,2497.565172,17977.88323,1.035924635,0.022294889,381.0678773,421.8674434,1607.601312,1.048552493,0.069273406,252.1112416,69.06410017,1.038193124,0.209014587,194.4749671,80.28921456,1.019998738,0.015924921,0,0,0,0,0,4832.583845,4
1185,806.922276,1202.479089,9703.071633,1.042059972,0.041006671,561.1004839,558.9692585,3136.379214,1.041106898,0.06847716,130.8547066,56.73852184,1.036849211,0.216180801,67.07053593,22.65557576,1.018695884,0.004379353,0,0,0,0,0,3713.256018,4
1186,522.4923967,340.0625272,1776.800849,1.044324674,0.060912822,740.4235743,2915.589253,21587.71016,1.04432398,0.023887381,115.5397849,54.15745862,1.036596005,0.175572253,35.35533906,43.78947758,1.017920439,0.000796246,0,82.57023077,0,1.050876961,0.000398123,6580.916601,3
1187,238.7091523,186.2367018,444.5640523,1.043294375,0.07245839,570.4160034,5411.689353,30869.14213,1.038846929,0.013536183,309.4959121,80.98813694,1.041347439,0.163628562,0,0,0,0,0,0,0,0,0,7195.521745,1
1188,305.9876937,329.3176037,1007.671341,1.038048784,0.059718453,794.6830399,2138.20137,16991.92364,1.033381561,0.029062981,185.9804421,88.03911648,1.045558996,0.206625848,0,0,0,0,0,0,0,0,0,5351.65887,1
1189,800.583442,708.9384525,5675.643864,1.04150992,0.058524084,924.7612932,577.8592913,5343.819055,1.037544461,0.062107191,255.3154739,103.9780544,1.046163325,0.20941271,147.8531924,628.7260191,1.029885685,0.001990615,0,0,0,0,0,3327.795377,1
1190,733.7910095,1013.455037,7436.641944,1.037867975,0.052154116,819.2796243,541.4247989,4435.783058,1.042696908,0.055737223,395.197601,104.2752731,1.043394638,0.162434193,0,0,0,0,34.99271061,12.04149199,4.213644445,1.001604102,0.002388738,3839.145344,2
1191,905.1596191,562.0461667,5087.414941,1.035724014,0.066486545,1021.935877,991.2491188,10129.93038,1.032120162,0.050561624,329.879314,90.14520443,1.04170641,0.136158073,28.28427125,21.89473879,1.012748154,0.000796246,76.61915627,36.98458253,28.33727509,1.036981503,0.004777476,5168.855875,2
1192,1163.681652,379.9332888,4421.213971,1.034430593,0.082013343,1035.392291,1199.242852,12416.86804,1.03172505,0.045784148,252.5196173,86.84728677,1.042490075,0.160443578,0,0,0,0,0,0,0,0,0,5480.240266,2
1193,825.9380996,988.0851757,8160.971923,1.036183868,0.052154116,859.6792281,608.3780377,5230.099619,1.042728241,0.056931592,235.9846846,76.66581848,1.043631886,0.179553483,0,0,1.067821915,0.000398123,0,0,0,0,0,4177.737415,2
1194,417.4520715,207.8279246,867.5819763,1.036714098,0.073254636,639.6379172,4484.595659,28685.17427,1.039984388,0.016721167,197.3990242,63.99752304,1.037102253,0.146907395,55.45707029,107.6089227,1.028308552,0.001990615,0,0,0,0,0,7603.405599,1
1195,179.5257813,73.30897516,131.6085104,1.036379905,0.073652759,329.8761279,19723.96388,65064.6483,1.055001517,0.004379353,177.0071006,54.63724596,1.034888319,0.150490502,0,0,0,0,0,0,0,0,0,9009.631121,0
1196,252.786266,165.4240132,418.169186,1.037078041,0.07245839,544.3969194,6740.139129,36693.10978,1.033714685,0.011943691,183.3863054,49.57507872,1.031516918,0.149694256,0,0,1.05471442,0.000398123,0,0,0,0,0,8283.00658,0
1197,332.0371715,242.042449,803.6709016,1.038988089,0.048571009,680.8206563,4105.718715,27952.5811,1.045521512,0.019109905,258.5571661,77.52354869,1.040570243,0.126204998,0,0,0,0,0,0,0,0,0,8784.430514,0
1198,396.8174908,155.0610877,615.3095173,1.03733058,0.050959747,587.723101,6055.346852,35588.6723,1.030068803,0.013934306,234.8654069,57.07791555,1.032416272,0.132176843,30.30457634,43.78947758,1.009943572,0.000796246,122.5651754,77.40959135,94.87720142,1.013011412,0.000796246,9429.296836,0
1199,232.7971795,226.5123735,527.3144167,1.045400446,0.051755993,686.5641456,4012.182125,27546.20392,1.029659296,0.019109905,212.2701547,73.77703737,1.038737981,0.153277363,0,0,1.028419719,0.000398123,70.71067812,41.28511539,29.19298505,1.020013855,0.000796246,8024.188951,0
1200,335.7760193,314.8696985,1057.25694,1.04012834,0.029062981,664.911971,4606.960154,30632.22956,1.040820516,0.017915536,184.6351954,70.44915597,1.039097907,0.111872569,41.6040593,95.90091837,1.04163194,0.001194369,98.1829374,65.36809936,64.18032008,1.020220586,0.002388738,10180.33919,0
1201,127.3677784,55.2327895,70.34877697,1.03712934,0.014730552,141.3967666,118720.5099,167866.9623,1.066745923,0.000796246,95.30301569,54.84142193,1.03463651,0.026674242,119.2275302,161.3427879,1.02998672,0.003583107,451.6779685,170.043069,768.0470796,1.033575696,0.015924921,19066.97144,0
1202,0,30.96383654,0,1.022753969,0.000398123,0,248061.6158,0,1.043623836,0.000398123,130.9526565,57.16400592,1.036219599,0.005175599,156.3753906,290.518922,1.011248978,0.003184984,151.3878315,142.7776907,216.1480498,1.02622167,0.002388738,46043.5962,0
1203,185.7412771,49.72979808,92.36876203,1.028137754,0.01313806,0,241889.491,0,1.101234834,0.000398123,123.0937327,35.09234808,1.027562088,0.00796246,112.1462116,211.4352641,1.025946159,0.011943691,300.2212108,92.15427542,276.6666814,1.016259986,0.005573722,24425.48834,0
1204,134.1175432,59.95448742,80.40948557,1.036364303,0.027072365,0,232889.3359,0,1.136051286,0.000398123,41.65977905,37.8446891,1.036039223,0.001194369,235.9897169,563.9301034,1.023383099,0.023489258,0,0,0,0,0,20339.11178,0
1205,141.3465452,57.84216687,81.75790452,1.035032396,0.03821981,141.3845022,118818.5621,167991.0325,1.077941434,0.000796246,0,0,0,0,125.9455196,197.2817985,1.018302919,0.020304274,0,0,0,0,0,19458.44747,0
1206,21.65063509,27.52341026,5.95899312,1.045815657,0.001194369,0,238349.2924,0,1.10076263,0.000398123,0,0,0,0,146.1423269,358.2392304,1.032767675,0.020702397,0,0,0,0,0,31821.50143,0
1207,170.9168186,53.51774217,91.47082228,1.034325563,0.010749322,173.1065329,81630.9944,141308.5842,1.043602349,0.001194369,0,0,0,0,128.8591879,215.0917467,1.027711056,0.011545568,0,0,0,0,0,31856.40029,0
1208,242.9242073,73.80789509,179.297244,1.034342755,0.07643962,315.4476477,23240.42358,73311.3695,1.043937914,0.00398123,0,0,0,0,142.2316617,278.2551233,1.031145392,0.008758706,138.1033407,74.82927164,103.3417239,1.049123233,0.001592492,15352.70784,0
1209,216.7943786,60.8780515,131.9801934,1.037260142,0.070467775,141.3966171,118003.1811,166852.5061,1.108266901,0.000796246,50,20.64255769,1.010792859,0.001194369,156.2280324,277.0521939,1.023000083,0.008758706,82.14803296,27.09335697,22.25665982,1.029722332,0.006369968,15906.1934,0
1210,76.31330753,33.07500721,25.24063197,1.031949043,0.017517413,0,243561.5382,0,1.103282295,0.000398123,113.733236,42.91479099,1.03979257,0.007564337,78.65417559,131.8000137,1.029449886,0.006768091,286.5288289,71.36427088,204.4792096,1.036184382,0.013934306,22608.35667,0
1211,211.0612932,75.08329275,158.4717686,1.043236847,0.076837743,281.3214851,27101.09793,76241.21119,1.048419825,0.003184984,126.8123102,42.43192415,1.03800421,0.010749322,103.208061,105.7199636,1.022987898,0.02110052,263.2868983,295.6472985,778.4006022,1.054767884,0.017915536,11949.77264,0
1212,185.4616754,60.82182177,112.8011697,1.027625273,0.022294889,313.6171379,18604.10512,58345.66201,1.052193762,0.00398123,170.4144755,47.90131978,1.029029156,0.015526798,113.5813769,142.6748547,1.030133895,0.035034826,476.2457379,1162.126849,5534.579588,1.049629721,0.016721167,12255.75548,0
1213,39.27166872,21.93271755,8.613344178,1.012141967,0.003184984,395.1290616,6217.833271,24568.46626,1.050274389,0.008360583,107.39162,39.99495553,1.029990094,0.025479873,121.5898958,159.5596094,1.031625855,0.016721167,509.0482166,4012.765769,20426.91258,1.030347638,0.011147445,12226.22717,0
1214,161.4931516,54.35873526,87.78563474,1.033897662,0.011943691,443.3615999,10336.2447,45826.93988,1.041916223,0.00796246,185.1235131,99.48565999,1.046741286,0.028664858,173.4645276,284.4708151,1.035672799,0.010749322,293.9031429,1249.287592,3671.695495,1.051700997,0.009953076,15589.58119,0
1215,0,0,0,0,0,142.3628677,47.78369836,68.02624326,1.035201852,0.06449593,983.3261375,836.7075267,1.03886853,0.066088422,763.8105555,3366.147245,1.039368306,0.087188942,137.8660087,892.2172159,1230.064265,1.067901824,0.003583107,4969.296423,0
1216,0,0,0,0,0,197.6318617,69.12540701,136.6138288,1.040339847,0.121029399,940.1244588,385.8716345,1.048766567,0.108289462,906.7076341,6599.835907,1.043624727,0.06847716,0,10.32127885,0,1,0.000398123,3846.878392,0
1217,0,0,0,0,0,515.5812166,80.62615428,415.6933071,1.038309399,0.116251922,1214.423498,354.2105123,1.046937972,0.125010629,1165.388451,7235.086615,1.038272303,0.074050882,0,939.236375,0,1.075584643,0.000398123,4432.491719,1
1218,0,0,0,0,0,161.9165483,65.62613133,106.2595667,1.043838222,0.143324288,775.1521857,318.8050605,1.043187613,0.117446291,1265.105899,8613.959899,1.036754206,0.078032112,0,51.60639423,0,1.068122927,0.000398123,4378.790549,1
1219,0,0,0,0,0,326.0175355,89.24612177,290.9580067,1.043192037,0.09355891,1122.318716,895.2351336,1.05180048,0.068079037,585.9834873,2456.054104,1.040353519,0.073254636,0,0,0,0,0,5581.549274,1
1220,0,0,0,0,0,321.4887684,83.88906085,269.6939085,1.039537682,0.071662144,709.0489993,687.83041,1.049031716,0.06449593,996.1839968,10380.27989,1.037243309,0.046182271,156.5174612,629.5980096,985.4308206,1.04922998,0.002388738,5935.016711,1
1221,0,0,0,0,0,404.7781911,150.931501,610.9377995,1.044472245,0.119436907,659.1634011,440.8046174,1.045173135,0.085994573,1126.701653,6298.455395,1.037485432,0.078828358,0,0,0,0,0,3700.608814,1
1222,0,0,0,0,0,509.9835019,163.2052218,832.3197052,1.038152447,0.082809589,424.0742269,247.7959921,1.048678545,0.096345771,1098.478009,11360.67966,1.03958435,0.058922207,156.3783787,1050.190123,1642.270287,1.060171349,0.001592492,5691.528587,1
1223,0,0,0,0,0,908.5092367,164.9766317,1498.827938,1.042850299,0.100327002,919.9672207,465.0195979,1.042600465,0.08042085,769.8190106,4130.511554,1.04816926,0.082013343,198.6965801,856.6661443,1702.166332,1.024919711,0.002388738,3419.099304,0
1224,0,0,0,0,0,268.6270855,123.5566596,331.9066537,1.045745379,0.12381626,939.0586629,674.9842954,1.047733445,0.060116576,651.7621745,3456.207253,1.041828336,0.083207712,0,0,0,0,0,3579.285773,1
1225,0,0,0,0,0,430.5805901,127.1886775,547.649758,1.040248435,0.102317617,683.818847,432.1839046,1.047297309,0.078430235,1001.981401,8469.112928,1.037662899,0.05932033,201.9033277,1235.113035,2493.734319,1.041481873,0.002388738,4532.076723,1
1226,0,0,0,0,0,405.28094,130.8301353,530.2296021,1.041514995,0.116650045,575.4456248,386.4942401,1.048861106,0.092762664,814.4233412,5116.385293,1.045349127,0.077633989,131.3198308,144.4979039,189.7544028,1.015086114,0.000796246,2962.761268,1
1227,0,0,0,0,0,656.4473,168.2880856,1104.722594,1.040451069,0.112270692,865.1719778,425.806734,1.044046467,0.095151402,657.894122,2997.037614,1.04502178,0.087188942,183.7533082,547.0277789,1005.18164,1.053942381,0.001592492,2732.411586,1
1228,0,0,0,0,0,613.5726657,262.0273049,1607.72792,1.045495137,0.123418137,504.1992144,394.2809789,1.050590373,0.101123248,564.73881,1229.251294,1.042429763,0.125010629,214.4050341,207.9000453,445.748163,1.041719197,0.002786861,1605.057078,1
1229,0,0,0,0,0,378.3067483,109.2900378,413.4515883,1.044107347,0.163628562,1055.189228,1094.775647,1.034252038,0.05135787,572.7634444,1257.733959,1.045615859,0.117048168,107.9102056,59.34735337,64.04185105,1.031029623,0.003184984,4589.408466,1
1230,0,0,0,0,0,246.4537232,108.6508816,267.774143,1.045063482,0.148101764,1120.241227,808.9302296,1.039197043,0.060514699,664.9784077,2146.082776,1.048968439,0.108289462,0,10.32127885,0,1,0.000796246,4150.233547,1
1231,0,0,0,0,0,486.8808561,167.9763401,817.8446427,1.050176083,0.124612506,832.8661699,753.0154834,1.046604532,0.065690299,493.0598068,1138.429883,1.044459871,0.107493216,180.8857009,1334.885397,2414.616807,1.048815247,0.003583107,3065.439295,1
1232,0,30.96383654,0,1.058052667,0.000796246,255.1134193,117.8843584,300.7388176,1.045770651,0.096345771,987.6895256,1107.764737,1.034164936,0.052154116,727.3198852,2526.752301,1.038060056,0.088781434,0,0,0,0,0,5349.929348,1
1233,0,0,0,0,0,239.7486029,126.285739,302.7682949,1.048446275,0.130186228,591.2001475,996.2358699,1.045249157,0.044191655,503.9892506,1180.773991,1.047935429,0.109881954,192.0545832,3463.821181,6652.427333,1.04794108,0.00398123,2574.146161,1
1234,0,0,0,0,0,233.5228006,155.7440285,363.6978171,1.050294234,0.111076323,694.334967,1712.273696,1.039623379,0.031053596,418.9756222,735.1419185,1.041191152,0.101123248,201.0118009,3700.178467,7437.795371,1.043017849,0.003184984,4350.221173,1
