"Id","PSCV.1","MPS.1","PSSD.1","MPFD.1","PD.1","PSCV.2","MPS.2","PSSD.2","MPFD.2","PD.2","PSCV.3","MPS.3","MPFD.3","PD.3","PSCV.4","PSSD.4","MPFD.4","PD.4","PSCV.5","MPS.5","PSSD.5","MPFD.5","PD.5","PSCV.All","PSSD.All","MPFD.All","SR"
1383,0,0,0,0,0,841.6362958,182.0222294,1531.965149,1.040988361,0.094269058,833.4528039,1386.538284,1.038609904,0.042363828,824.0063065,2277.728878,1.044318179,0.08129275,146.4453133,406.9532802,595.9640062,1.044771439,0.004007389,1184.949061,5339.219177,1.04182235,1
1384,0,0,0,0,0,641.8201881,165.2399438,1060.543318,1.041892899,0.079193642,1091.840997,2645.661943,1.032873589,0.025380131,577.8069826,872.3333925,1.040660315,0.090643325,256.2286547,2451.700698,6281.959716,1.051568378,0.002480765,2058.486391,10412.28454,1.040291292,1
1385,0,0,0,0,0,580.6925366,152.6298205,886.3099765,1.044703937,0.113351863,1187.624899,2109.386067,1.029580327,0.029196692,370.4573622,463.5937316,1.039973909,0.107245365,461.4754712,1439.449782,6642.707665,1.038529807,0.005343185,2182.107924,8552.687461,1.040855722,1
1386,0,0,0,0,0,396.403823,153.4350377,608.2223553,1.04410327,0.115260143,1132.580743,2636.823063,1.033883799,0.026143443,277.5052943,278.8190264,1.038442335,0.111443582,360.7132753,326.7421989,1178.602487,1.037622592,0.006678982,2462.826641,9489.705112,1.040476154,1
1387,0,0,0,0,0,435.3769736,166.2821277,723.9540951,1.042230728,0.127663967,959.1451742,1633.656385,1.038290021,0.036066502,757.5341003,1456.915722,1.040988934,0.090643325,329.6971282,384.0766795,1266.289782,1.035956527,0.006297326,1544.327635,5924.429373,1.041102109,1
1388,0,0,0,0,0,581.3736249,263.8118873,1533.732732,1.04257452,0.124038234,907.7690934,893.2597693,1.037121953,0.060874149,525.0393497,908.2719845,1.039269326,0.071751348,143.7131413,102.3870862,147.1436978,1.030966946,0.004770701,1068.2304,4086.035625,1.040185972,1
1389,0,0,0,0,0,685.6972445,313.2873024,2148.2024,1.043560358,0.113351863,1337.02098,667.584572,1.0412437,0.074041284,673.9898221,1279.984388,1.040394601,0.076331221,261.9201165,173.6403382,454.7989762,1.041371181,0.003244077,1321.895522,4951.504747,1.041986103,0
1390,0,0,0,0,0,720.3213477,367.4451582,2646.785916,1.042307106,0.103237976,903.5557401,413.965852,1.044407302,0.095414026,1162.687471,4811.116393,1.036589008,0.054385995,56.15522318,27.52341026,15.45583246,1.029291525,0.002289937,919.5197418,3601.328411,1.04175722,0
1391,0,20.64255769,0,1.009624609,0.000190828,836.3880502,695.1241826,5813.935597,1.041287155,0.070606379,691.2822032,291.7174129,1.04537844,0.132434668,1092.083149,2338.500927,1.040580155,0.057248416,90.26709338,30.96383654,27.95015524,1.009469567,0.000763312,920.3126993,3522.814291,1.043090164,0
1392,0,0,0,0,0,917.9439421,902.1003452,8280.77547,1.039644032,0.057439244,733.0666389,262.896177,1.046065527,0.146174288,732.2352802,1562.328327,1.037576416,0.045417076,135.8351149,85.15055048,115.6643481,1.055719604,0.000763312,1072.007673,4291.568315,1.043074953,0
1393,29.88071523,28.89958077,8.635401434,1.019854108,0.00095414,914.4568886,824.4324974,7539.079764,1.040497402,0.060492493,1175.606469,382.0864417,1.044132833,0.118695048,672.5146125,956.0307261,1.036539899,0.032822425,88.61696084,21.67468558,19.20744763,1.019312813,0.003816561,1127.705462,5202.057346,1.041424901,0
1394,33.33333333,30.96383654,10.32127885,1.02229732,0.000572484,523.0933407,1161.818891,6077.397248,1.046376405,0.045226248,1585.489021,372.9953943,1.045674205,0.11850422,408.2089125,420.7870831,1.036191487,0.029960004,75.79309067,20.92151118,15.85705993,1.020135611,0.007060638,1084.324223,5385.976857,1.043458637,0
1395,0,0,0,0,0,1026.795802,1352.135759,13883.67321,1.034811028,0.040837203,883.8471669,379.3910904,1.047760679,0.111252754,302.5542054,267.42445,1.034548801,0.02843338,95.31152711,35.55107158,33.88426923,1.027882542,0.001717452,1289.99541,7078.521839,1.042610209,0
1396,0,0,0,0,0,1210.094845,791.0402931,9572.337809,1.0416696,0.058584212,793.5741931,498.8159386,1.047125909,0.085872623,820.7962205,2375.996822,1.035581651,0.037020642,138.0131119,37.15660385,51.28098523,1.015872481,0.002862421,1129.040944,6124.777946,1.042588151,0
1397,0,0,0,0,0,1556.721285,584.8274362,9104.133178,1.042221982,0.072896316,837.4660252,407.7099153,1.040391852,0.101520524,805.0661104,1608.670178,1.041895399,0.050378606,339.1303696,2581.179818,8753.564659,1.015728558,0.002289937,1306.75078,5754.446935,1.041064194,0
1398,0,0,0,0,0,1019.766722,518.5468915,5287.96864,1.0434723,0.080911094,903.0569018,650.2982281,1.04116485,0.068316443,172.6113386,131.3788607,1.039221855,0.071369691,298.0948665,1865.010212,5559.499704,1.034304485,0.004389045,1035.240543,4601.349793,1.041244485,0
1399,0,0,0,0,0,747.4677064,538.9145348,4028.212113,1.046779476,0.076712877,1019.832292,549.3005993,1.044686541,0.073659628,714.32829,838.9577155,1.035051544,0.069461411,489.4892571,1878.841367,9196.726651,1.030118061,0.005343185,955.5779265,4243.672737,1.042081714,0
1400,0,0,0,0,0,744.6467596,419.5216747,3123.954556,1.044065882,0.087399248,907.7017571,656.7321085,1.044248704,0.07251466,528.243584,842.3816306,1.03874467,0.084727655,245.4077569,268.1132203,657.9706399,1.034939246,0.008205606,940.3347376,3718.984639,1.042039021,0
1401,74.46095123,31.34610613,23.3406088,1.022210935,0.005152357,969.1807005,293.1690324,2841.337681,1.041139121,0.105718741,1017.031178,1282.632984,1.039158035,0.043699624,435.8182503,810.1874631,1.043657625,0.067171474,268.7837688,80.505975,216.3869937,1.033470653,0.003816561,1372.036483,6082.834015,1.040943194,0
1402,238.5171182,52.78398981,125.8988513,1.025825453,0.02843338,1577.495098,794.3058427,12530.13573,1.04048851,0.063736569,1632.643548,461.3243027,1.04408593,0.096177338,221.9844435,219.9767208,1.04581575,0.034921534,72.15685394,32.43830495,23.40646032,1.024159789,0.001335796,1863.066197,8294.870422,1.040903878,0
1403,211.7141843,76.8153359,162.6289618,1.031406556,0.031486629,1301.209327,1813.563374,23598.25577,1.029104946,0.034349049,772.3236931,256.3863407,1.046566607,0.136442057,109.4282506,39.78707287,1.030492772,0.008396434,0,0,0,0,0,2034.610752,9657.618474,1.040813205,0
1404,367.4616577,115.8276848,425.6223308,1.035513154,0.034349049,977.0144683,1711.85782,16725.09858,1.034246577,0.037402298,687.6586918,208.0579585,1.044189336,0.153234926,70.01736583,37.44738103,1.04453954,0.002099109,0,0,0,0,0,1566.803107,6899.62116,1.041242579,0
1405,188.700544,58.19709036,109.8182261,1.026039365,0.015838728,944.6676321,1086.750709,10266.18219,1.034504338,0.054195167,839.7945495,439.3453153,1.045608493,0.091215809,104.7565602,291.9298505,1.023279879,0.000381656,0,0,0,0,0,1060.573346,6561.680511,1.039914898,0
1406,174.8450799,52.82066233,92.35432924,1.026557582,0.009732231,1013.156092,1299.196156,13162.885,1.037804858,0.047516185,895.9104424,481.3583283,1.041555544,0.078430329,0,0,0,0,0,0,0,0,0,1146.803384,8452.343688,1.03916621,0
1407,159.3365192,48.34353834,77.02891123,1.029823927,0.029578348,1295.280239,1939.540317,25122.48244,1.02970242,0.034349049,604.7971075,323.1738143,1.04373772,0.098658103,21.42747822,36.49123131,1.040589785,0.000381656,0,0,0,0,0,1895.159503,11629.08861,1.038246751,0
1408,643.765571,247.7106923,1594.676153,1.039921221,0.048279497,885.3185333,2126.309312,18824.61041,1.033533391,0.031295801,598.5720234,175.7524806,1.042117114,0.121939125,21.42747822,36.49123131,1.040589785,0.000381656,0,0,0,0,0,1516.378227,7510.686854,1.040258564,2
1409,689.3425416,484.397223,3339.156128,1.045927924,0.053241027,1059.43878,1722.241182,18246.09096,1.036536946,0.03625733,268.5432114,68.6417406,1.036157048,0.169264482,106.4679036,170.3271628,1.00771336,0.000763312,0,134.176625,0,1.072190352,0.000190828,1815.87993,6991.76441,1.038155956,2
1410,482.0766692,317.5200692,1530.690174,1.046054977,0.031486629,772.3141223,6754.007995,52162.15757,1.035587352,0.011640511,228.9924798,80.91654521,1.038030339,0.13815951,62.10060111,92.48102812,1.011358976,0.001335796,0,20.64255769,0,1.009624609,0.000190828,2409.024522,13177.51425,1.039032361,2
1411,291.561521,241.3704782,703.7434373,1.043552621,0.013357964,489.0375892,18908.15279,92467.97459,1.030977828,0.004579873,333.2215059,69.83618544,1.033577923,0.10285632,152.5699073,130.1708632,1.044156305,0.035112362,0,0,0,0,0,2470.990047,15849.17725,1.036738571,2
1412,287.5408139,211.810592,609.0419002,1.039689618,0.00877809,590.3272211,12900.12409,76152.94406,1.023031502,0.006678982,225.2583634,68.66855113,1.03301279,0.0891167,261.3400698,328.9899374,1.046463169,0.046562045,0,0,0,0,0,2419.481656,16008.6583,1.037103297,0
1413,119.2995392,63.11858987,75.30018685,1.028196381,0.004961529,173.1834063,164958.119,285680.0894,1.08361356,0.000572484,136.2828078,44.84244936,1.031871903,0.078621157,264.3247799,232.026865,1.035471285,0.019655289,0,0,0,0,0,2202.214899,21213.80535,1.032663075,0
1414,272.8185454,181.2840003,494.5763725,1.037414747,0.007442294,518.6487768,17714.37266,91875.37711,1.033962351,0.005152357,210.1875402,63.12434309,1.039535682,0.105337085,162.4635231,413.6183932,1.030444265,0.002862421,0,10.32127885,0,1,0.000190828,2293.782741,18959.23482,1.038890409,0
1415,365.389162,253.8219758,927.4379905,1.044477787,0.043508796,1139.748311,2933.078086,33429.70796,1.037446289,0.025761787,389.4331805,105.4380183,1.043254186,0.124801546,56.1740346,53.14722188,1.020080148,0.002289937,113.137085,51.60639423,58.3859701,1.050440886,0.000381656,2381.950588,12106.86962,1.042508502,0
1416,351.1705087,153.260699,538.2063764,1.040635645,0.066980646,1084.854024,3054.394815,33135.72506,1.038168796,0.025189303,374.3040707,193.2338833,1.043778397,0.064499882,6.060606061,5.160639423,1.006483951,0.000763312,93.58766222,701.8469616,656.8421637,1.086487551,0.000381656,2091.187933,13250.89881,1.04147207,0
1417,143.7476687,70.93444943,101.9666174,1.032986788,0.040455547,478.8704632,21151.44162,101288.0064,1.030516204,0.004389045,387.9195263,112.5392453,1.0367927,0.031677457,74.60305894,102.4690943,1.011599886,0.002480765,132.8772426,408.7226423,543.0993769,1.054274862,0.00095414,1897.363024,23729.80627,1.033949481,0
1418,138.300643,66.55008631,92.03919726,1.032493673,0.031104972,581.4103075,14395.75545,83698.40606,1.034350657,0.006488154,343.480819,224.6779437,1.042343597,0.018128665,67.57864789,121.364664,1.02088795,0.001908281,139.3804168,53.48299039,74.54481491,1.03191133,0.002099109,1647.630351,27585.01528,1.035293728,0
1419,432.133961,153.9934804,665.4581265,1.036207436,0.028624208,774.5081528,7791.550321,60346.19247,1.033467065,0.011640511,488.0880664,124.887474,1.038238933,0.032440769,88.48831862,146.5649286,1.021568405,0.004007389,124.6351858,52.17979861,65.03438897,1.026686123,0.003434905,1843.541443,23001.77746,1.035491695,0
1420,393.4662066,182.803681,719.2707093,1.034042221,0.018510321,702.3016682,9700.144286,68124.27513,1.035440596,0.009541403,240.3392492,86.98575114,1.041506217,0.035684846,90.48163543,133.3203043,1.022629017,0.005534014,118.2204174,27.90567984,32.99021119,1.02630819,0.005152357,1815.425805,24393.36309,1.036416283,0
1421,297.2908072,167.0362066,496.583287,1.035628565,0.009350575,173.1944605,168329.7367,291537.7794,1.042220467,0.000572484,62.85393611,29.02859676,1.02339493,0.006106498,133.0497647,392.7477045,1.022811048,0.005724842,133.3678456,29.81702778,39.76632758,1.018062288,0.00686981,1179.933581,41221.52791,1.026371151,0
1422,304.1397578,312.3019212,949.8343068,1.04184813,0.017747009,581.3327304,14070.3316,81795.44289,1.024920002,0.006488154,160.1312425,50.26845068,1.029720893,0.02060943,108.7367125,159.8595921,1.017364075,0.00782395,190.2034888,285.5553814,543.136298,1.060447936,0.003434905,1560.511455,27814.89427,1.033159873,0
1423,272.5349381,388.0800846,1057.653818,1.048121187,0.012403823,648.6343004,10026.89802,65037.89985,1.033217089,0.00877809,152.3437228,57.88577367,1.031554245,0.027288411,316.5382291,708.7900916,1.021502726,0.011258855,191.3553746,574.3054444,1098.964334,1.071494512,0.005343185,1555.676949,23906.87553,1.036476914,0
1424,290.043418,149.6585433,434.0747542,1.039533431,0.024044335,359.9185748,37509.90916,135005.1305,1.045572235,0.002480765,151.5272967,61.22073617,1.034172492,0.027860896,167.1962987,338.590243,1.019596244,0.005534014,159.3133778,390.7341278,622.4917371,1.060221721,0.001335796,1664.183419,27167.76681,1.035989652,0
1425,214.0966191,113.0127906,241.9565638,1.042066875,0.037783954,345.9071617,40061.18374,138574.5036,1.04185632,0.002289937,124.1204327,39.30642462,1.027017458,0.036829814,183.5993562,521.1195417,1.032978593,0.005343185,182.4771924,489.7915962,893.7579534,1.06718612,0.002099109,1925.83371,22832.54372,1.035539218,0
1426,192.9600155,122.5758488,236.5223768,1.03925053,0.023090194,446.3473453,23836.9935,106395.7877,1.030780063,0.003816561,116.0590969,39.43958871,1.027662472,0.028815036,271.6611747,1012.516099,1.028380452,0.012022167,192.5798438,112.004989,215.6990327,1.045476757,0.005152357,1774.655367,24344.92532,1.032873795,0
1427,238.0468948,147.8501141,351.9526055,1.04297684,0.022326882,499.1749828,18764.91065,93669.73949,1.023695823,0.004770701,151.621699,53.72594257,1.032959345,0.021372742,183.9837338,456.6603363,1.027192851,0.019846117,265.8072068,385.3277436,1024.228912,1.044609517,0.002862421,1725.877729,24247.05377,1.034341372,0
1428,241.3570925,115.8276848,279.5583325,1.039196063,0.008587262,141.4151762,236186.9845,334004.2402,1.087129492,0.000381656,115.9689811,59.21833738,1.037784701,0.015266244,284.0430249,835.4154496,1.0301341,0.024235163,229.2377272,189.3730293,434.1144283,1.038095794,0.004389045,1499.971782,28376.64864,1.034888419,0
1429,93.41142566,35.38724176,33.05572703,1.030392476,0.004007389,244.8992333,81323.07625,199159.5902,1.031919829,0.001144968,159.3755929,63.74240343,1.031503805,0.017365353,160.1396716,367.2654594,1.028789161,0.020800258,227.6001507,303.4455981,690.6426386,1.046136581,0.002862421,1447.871623,31352.52142,1.031101961,0
1430,55.41612132,29.02859676,16.0865224,1.020195444,0.003053249,173.0434306,165866.3915,287020.894,1.077879862,0.000572484,147.0915739,53.15458606,1.030720124,0.011449683,95.20043813,130.5828584,1.023482222,0.027670068,100.0751206,222.3044675,222.4714639,1.072756386,0.002480765,1460.596604,32295.32974,1.02848409,0
1431,162.5492092,34.50256072,56.08363961,1.022095772,0.006678982,149.3631001,123132.8566,183915.0519,1.07363406,0.000763312,112.1574626,70.18469616,1.033879749,0.004770701,309.7053767,503.838042,1.024951359,0.028051724,161.1961977,308.2621949,496.906937,1.069410193,0.002862421,1153.474158,26745.89977,1.029309224,0
1432,57.53127022,26.3766015,15.17479388,1.023425085,0.008587262,199.7559683,124056.6111,247810.4848,1.068387305,0.000763312,104.0845592,29.2436234,1.019019069,0.002289937,294.6082286,551.4473407,1.02465175,0.025380131,74.01720063,124.7936442,92.36876203,1.05303569,0.002099109,1354.30578,34619.48904,1.026429182,0
1433,161.2383031,62.29629018,100.4454812,1.037179159,0.016029556,141.4094895,246007.6813,347878.2064,1.082676667,0.000381656,45.92793268,27.52341026,1.032503886,0.001717452,282.1125868,598.5289943,1.027438454,0.022326882,254.4152892,85.66661443,217.9489648,1.032279033,0.003816561,1429.76418,32294.91979,1.032055248,0
1434,423.2985399,208.5553646,882.8118134,1.0425054,0.024044335,659.4734036,10745.62415,70864.53334,1.042023641,0.008396434,124.8014296,49.54213846,1.039685385,0.002862421,156.2725585,292.6998372,1.029643458,0.019464461,452.5143306,101.974235,461.4480269,1.026258949,0.009541403,1646.788664,25607.41565,1.036013595,0
1435,487.0353141,122.8192332,598.1730384,1.035477142,0.049424465,659.7224246,5750.648966,37938.32079,1.035732889,0.013930448,135.5162696,54.07452613,1.028957632,0.00877809,196.7111831,362.3797464,1.032381546,0.025189303,545.1484741,600.2638487,3272.329212,1.032731875,0.014502932,1508.99477,13494.22358,1.033943888,0
1436,266.604859,85.42451036,227.7458954,1.03661774,0.077285361,457.2849082,21151.74078,96723.71843,1.033787207,0.004007389,180.0194626,37.9376736,1.028676274,0.014121276,260.0895405,561.0867664,1.032386388,0.029005864,504.9376805,163.5660292,825.9065138,1.028563498,0.011258855,2255.667237,16625.0597,1.034134652,0
1437,183.9817369,69.49103936,127.8508212,1.03312471,0.047134529,315.9610432,46226.9437,146059.1335,1.039934231,0.001908281,77.61160572,32.5693688,1.026540384,0.008587262,265.2530297,654.3051473,1.032682415,0.03034166,191.6200669,97.79411707,187.3931526,1.037363052,0.007633122,1972.821736,20635.16288,1.032867244,0
1438,65.73421981,24.77106923,16.2830691,1.022882965,0.001908281,210.8716958,48.58634158,102.4548424,1.033960027,0.059347524,1386.657651,654.8191798,1.044062937,0.076140393,1029.978295,6310.240816,1.041172968,0.070224723,178.8937268,1462.869255,2616.981329,1.040545972,0.002862421,1383.638794,6573.626135,1.040010292,2
1439,0,20.64255769,0,1.040968428,0.000572484,229.9026108,53.5522091,123.1179269,1.035987021,0.069843067,1454.084267,761.8683298,1.045928714,0.072323832,1121.324888,4928.406479,1.040766723,0.085681795,189.5273007,1305.641774,2474.547611,1.042468036,0.002671593,1592.520445,6891.260323,1.040957844,2
1440,0,41.28511539,0,1.086555194,0.000190828,239.0718957,60.35367806,144.2886823,1.0354504,0.076331221,845.4434926,583.9442342,1.047022213,0.077094533,1078.087727,8009.871638,1.043965349,0.060874149,250.5793723,2071.40127,5190.504301,1.038055308,0.002480765,1127.67079,5197.322299,1.042025818,2
1441,47.14045208,30.96383654,14.59649253,1.048089902,0.000381656,226.317638,56.91542265,128.8096402,1.035345404,0.05972918,1117.637987,603.0695335,1.045363548,0.070606379,985.0171623,7596.570821,1.044952785,0.064881538,260.1237512,1040.384908,2706.288249,1.047290566,0.003816561,1180.199574,5918.299592,1.042271352,2
1442,0,0,0,0,0,115.6629804,46.37694628,53.64095828,1.036963099,0.014312104,1058.56818,2014.150652,1.043955882,0.031486629,1210.022627,3880.104841,1.039943051,0.097894791,175.9362728,1185.914939,2086.454544,1.050136368,0.003816561,1527.106263,10352.55501,1.040774211,2
1443,0,0,0,0,0,107.9195833,47.5981306,51.36770422,1.038531592,0.019655289,1038.31066,2767.914864,1.048613436,0.024998475,1256.775569,4091.981208,1.031797315,0.085300139,215.5221359,1374.020246,2961.317783,1.044873252,0.001526624,1704.097483,12960.83542,1.03615312,2
1444,0,0,0,0,0,177.6673541,50.27461632,89.32158059,1.040075327,0.023662678,1163.317803,985.8931597,1.040159452,0.051332746,1157.990333,7988.635635,1.034567724,0.065454022,268.6520967,1596.701838,4289.572964,1.038483347,0.001908281,1248.775129,8772.092367,1.037552005,2
1445,0,0,0,0,0,98.38129959,34.59692669,34.0369061,1.031391008,0.023853507,701.0338485,574.7090068,1.045677883,0.062400773,886.6601174,11198.8001,1.036992262,0.049806122,129.2165171,425.2366885,549.4760382,1.03091894,0.00095414,998.0368914,7284.167659,1.039930528,1
1446,0,0,0,0,0,131.362707,51.25048807,67.32402846,1.040572633,0.027670068,630.4367885,261.1235985,1.044698891,0.082819375,1177.727496,32410.32655,1.036201176,0.027670068,173.2017198,424.2045606,734.7295945,1.040823668,0.001908281,2024.933419,14456.80992,1.042152258,1
1447,0,0,0,0,0,128.6482604,43.61572674,56.1108737,1.033415858,0.011831339,998.1632865,828.528882,1.042513201,0.045989561,987.2831151,12385.07545,1.038466944,0.048661153,147.3421184,441.2346707,650.1245109,1.044392228,0.000763312,1066.281354,9942.446937,1.039687018,1
1448,0,0,0,0,0,189.58597,106.3779806,201.6777265,1.053036873,0.028624208,1201.490197,1103.224908,1.04322309,0.042745484,1641.79995,9884.730024,1.037877804,0.082628547,85.13518662,86.01065706,73.22533339,1.028298063,0.000572484,1551.323607,10036.33537,1.042127761,1
1449,0,0,0,0,0,202.3554548,79.09320421,160.0494131,1.041428294,0.053813511,1239.646339,872.6497914,1.050449076,0.054958479,1552.787546,10924.21856,1.036916161,0.066980646,224.0447514,346.7949692,776.9759268,1.034724791,0.001908281,1600.413328,9008.246495,1.042445685,1
1450,0,10.32127885,0,1,0.000190828,253.6345096,83.51759453,211.8294413,1.042400946,0.079002814,1125.217067,408.1353971,1.046709372,0.088544216,1047.885788,12473.75361,1.036357222,0.046562045,281.8650331,641.295459,1807.587658,1.03697687,0.002862421,1408.481897,6485.848353,1.042753036,1
1451,0,10.32127885,0,1,0.000190828,174.8157686,64.10687581,112.0689277,1.040118723,0.08224689,518.1445592,237.4931449,1.047540264,0.113924347,1275.538619,24239.39437,1.033873652,0.034158221,223.6158635,656.8086539,1468.728343,1.053656855,0.004198217,2179.888691,9287.246863,1.043021579,1
1452,0,0,0,0,0,439.9294194,108.3477531,476.653641,1.045606998,0.076712877,637.8797677,234.0019984,1.047112836,0.123847406,921.02085,11575.31513,1.037220451,0.047516185,200.5757168,783.3850645,1571.280208,1.061958141,0.003816561,1298.460874,5154.810676,1.045013105,1
1453,0,0,0,0,0,282.5398106,82.51955346,233.15059,1.042280456,0.11659594,635.7888889,376.9139592,1.046970682,0.094650714,905.6244238,8904.680817,1.03591366,0.054576823,160.2414692,419.2027101,671.7365815,1.049084449,0.002480765,1146.120849,4271.720953,1.04270286,1
1454,0,0,0,0,0,370.8766272,134.5284868,498.9347144,1.044202423,0.11755008,950.1278861,692.9077343,1.042857987,0.066980646,804.641133,3718.785181,1.038427293,0.073087144,280.1222805,1047.093739,2933.142861,1.040886311,0.003816561,1020.322569,3902.785735,1.042195055,1
1455,0,0,0,0,0,350.7187321,120.6425571,423.1160466,1.046250952,0.126900655,955.4770732,990.1521261,1.039454479,0.051332746,706.6124116,2024.076251,1.042904382,0.091215809,317.1845984,1501.172668,4761.488497,1.041839313,0.005152357,1186.186858,4319.66529,1.043786028,1
1456,0,0,0,0,0,613.6287369,180.2867285,1106.291175,1.043764608,0.093887402,1133.44056,1102.820453,1.04021523,0.048088669,906.0973738,3442.296978,1.040664238,0.063545741,255.0331392,1932.014384,4927.276934,1.05482425,0.003053249,1328.409133,6368.973965,1.042163591,1
1457,0,0,0,0,0,509.9875367,180.5034711,920.5452058,1.047034307,0.082819375,657.1993301,1185.505808,1.043639226,0.042363828,779.7456669,3151.918697,1.042148711,0.062782429,388.0656398,1303.197261,5057.260788,1.042744247,0.007251466,822.9714557,4215.673049,1.044566964,1
1458,20.20305089,36.12447596,7.298246263,1.028633675,0.000381656,315.3964332,133.3040531,420.4362288,1.044813847,0.079002814,818.3862295,2092.569548,1.031538157,0.028242552,744.4489268,1735.572565,1.042359215,0.081483578,317.7467974,2705.582505,8596.901759,1.042373145,0.004198217,1311.596753,6784.98154,1.041754631,1
1459,0,0,0,0,0,454.4468839,176.2506279,800.9654866,1.044839405,0.089880013,829.8251108,2402.222751,1.03829286,0.026906755,633.0689632,1261.762715,1.042033989,0.094650714,171.8482603,181.4372176,311.796702,1.03035884,0.003625733,1534.556744,7135.375271,1.042541553,1
1460,0,0,0,0,0,695.4002074,223.7862533,1556.21007,1.041777558,0.082819375,903.3373167,1795.374727,1.037955495,0.033585737,569.5460167,1078.42231,1.042711651,0.084536827,374.320602,711.6250152,2663.759041,1.033774334,0.007251466,1384.858381,6651.787946,1.041261516,1
1461,0,0,0,0,0,641.8027374,257.341328,1651.623687,1.039796613,0.102665492,903.283653,1494.110432,1.038127551,0.037402298,983.9412185,1666.961697,1.037129721,0.074613768,354.1982499,575.9722348,2040.083575,1.036138348,0.00877809,1282.164248,5737.788697,1.03848306,1
1462,0,0,0,0,0,568.8423064,230.4475211,1310.882994,1.041133575,0.118313392,1475.578854,989.5229992,1.039288142,0.058202556,758.1931161,1898.943314,1.037381032,0.059538352,124.9570614,43.12820089,53.89173248,1.022962493,0.005343185,1759.216839,7287.635298,1.039360894,1
1463,0,0,0,0,0,453.8305462,236.5784558,1073.665298,1.0470501,0.106863709,894.8125949,450.3509592,1.040603442,0.078048673,1075.271348,7446.25483,1.033696886,0.054576823,327.11662,189.7851478,620.8187607,1.031972361,0.009350575,1048.498394,4213.548147,1.041532837,1
1464,0,0,0,0,0,848.879686,250.0019306,2122.215603,1.042247045,0.091979121,697.2073921,411.7858843,1.041916473,0.083201031,831.5729387,6885.102152,1.037605954,0.050569434,359.9763471,169.7276966,610.9795621,1.034092897,0.005152357,899.2205405,3894.382735,1.04092954,1
1465,0,0,0,0,0,1422.780229,501.1412265,7130.138292,1.039873455,0.061637461,1406.152941,558.7105881,1.04292763,0.089689184,827.3595301,2246.215348,1.0417457,0.069652239,99.90543733,29.67367668,29.64561646,1.021587218,0.003053249,1420.749799,6341.7233,1.041429036,0
1466,28.28427125,25.80319712,7.298246263,1.016189289,0.000381656,1021.236828,349.5850606,3570.091385,1.046413575,0.076522049,915.0721475,662.1517401,1.047532275,0.075567909,701.4982676,2954.426016,1.044614624,0.053813511,162.6343926,256.155375,416.5967383,1.035642536,0.002099109,937.3826761,4498.337821,1.046190838,0
1467,21.65063509,27.52341026,5.95899312,1.018377515,0.000572484,652.4121436,272.6426126,1778.753514,1.046038007,0.10285632,713.1310661,697.976482,1.047373471,0.068698099,968.4816435,3456.577141,1.039924551,0.065835678,157.7156847,215.8867492,340.4872647,1.032596401,0.002289937,822.6598676,3424.146709,1.044550592,0
1468,0,0,0,0,0,898.5190175,279.0555157,2507.366878,1.045446298,0.113733519,780.9200297,587.6873622,1.045450647,0.075567909,1226.854805,3496.856221,1.039982132,0.081865234,215.3500694,301.6107041,649.5188605,1.041506231,0.001717452,950.1393283,3481.841843,1.043783455,0
1469,0,0,0,0,0,966.627434,230.443952,2227.53446,1.04481372,0.121939125,682.8304098,712.0272393,1.045093669,0.069843067,767.2491099,2019.162985,1.043514076,0.083964343,94.26055447,31.82394311,29.99742523,1.023610121,0.002289937,851.1550383,3061.307146,1.044316928,0
1470,0,0,0,0,0,494.4512889,227.9754998,1127.227797,1.043959648,0.121557469,703.6586074,624.8455564,1.041461091,0.06755313,577.4128907,1197.547983,1.043323008,0.097131479,371.2078354,3253.138076,12075.90344,1.024619499,0.003053249,769.8851055,2661.242798,1.042958341,0
1471,0,20.64255769,0,1.009624609,0.000190828,404.639211,242.5789911,981.5697155,1.046167047,0.102093008,607.0129914,702.7652248,1.043296895,0.053622683,524.9733242,965.6427785,1.044622202,0.102665492,274.6250194,5433.006504,14920.39517,1.030621664,0.003434905,721.876093,2755.17954,1.044743887,0
1472,0,20.64255769,0,1.009624609,0.000190828,677.0786734,303.696965,2056.267382,1.04463303,0.103428804,668.5912481,563.8718964,1.049983087,0.075186253,711.5406344,1022.031835,1.041347589,0.12346575,305.785642,3164.946435,9677.951774,1.033886934,0.002671593,760.112513,2492.636153,1.044505864,0
1473,0,0,0,0,0,563.3795873,272.7235212,1536.468648,1.044959398,0.127091483,952.4256217,651.570629,1.045708305,0.074041284,462.4072629,653.3909771,1.04095831,0.120794157,105.3420086,28.89958077,30.44339886,1.010104757,0.00095414,1017.957865,3152.733246,1.043531274,0
1474,130.9354521,35.96809295,47.09498513,1.020519359,0.006297326,879.3015876,356.3272917,3133.191533,1.043937949,0.109344474,1026.523926,659.7339361,1.041948467,0.071369691,647.1354854,866.5955729,1.037339404,0.089498356,328.9059995,760.3342084,2500.784827,1.030984428,0.002289937,1111.516585,3986.791412,1.040675088,0
1475,101.393396,34.22318775,34.70005229,1.021146479,0.007251466,1451.751895,640.9843836,9305.502938,1.041272978,0.077667017,1450.990152,486.767736,1.044179545,0.087399248,743.5753852,1067.266068,1.037623935,0.044844592,283.2141322,575.6979979,1630.458089,1.029373126,0.001717452,1560.974962,7131.654613,1.040925791,0
