"Id","MPS.1","MPFD.1","LPI.1","PSCV.2","MPS.2","MPFD.2","PSCV.3","MPFD.3","MPS.4","MPFD.4","PD.4","PSCV.5","MPS.5","MPFD.5","PD.5","PSCV.All","SR"
1662,42.05783145,1.031437259,0.001681837,1789.681516,156.4899217,1.036803478,5305.488765,1.039735145,1156.972926,1.039339596,0.051672797,307.9382049,1320.431763,1.04575551,0.001080289,5826.398936,1
1663,43.14760179,1.03336233,0.001681837,1735.746972,176.8192364,1.036536148,5354.853899,1.039989357,1264.253047,1.039373743,0.048395721,325.238502,1228.734299,1.043847168,0.001116499,6349.176551,1
1664,42.63556309,1.035092729,0.001681837,1559.504808,191.7522209,1.036359835,5487.603694,1.040036556,1441.50899,1.039111418,0.044159058,304.9053131,1210.185034,1.043044927,0.001032008,7114.737703,1
1665,43.00532853,1.036296581,0.001681837,1577.851208,160.1673555,1.035618847,5452.474956,1.039165193,1563.630055,1.038609305,0.042058832,295.1451644,1100.578033,1.042801973,0.000869059,7330.254059,2
1666,34.35899406,1.034269834,0.000996644,1710.507763,156.5302942,1.036499379,5026.282428,1.039198607,1637.824709,1.038863521,0.040773349,295.695028,918.194284,1.041302268,0.000935445,7842.353441,2
1667,32.95566228,1.033816023,0.000622903,1536.97585,120.69301,1.037616773,3623.966564,1.039238853,1596.736723,1.037858637,0.041425144,316.2815478,562.4110862,1.039272037,0.000947516,5582.392759,2
1668,34.93355917,1.035772752,0.000498322,628.49441,78.77092831,1.039183646,3258.563889,1.040053384,1558.797963,1.038127199,0.042203675,357.9400139,466.4118731,1.037928324,0.001019937,7916.348656,2
1669,34.11756063,1.034796179,0.000498322,260.3705779,71.89630823,1.040097993,3032.130413,1.041453934,1591.404862,1.038446159,0.041485495,328.4813205,558.7071207,1.037459007,0.001146675,8147.96963,1
1670,33.45517971,1.034323031,0.000436032,296.3367405,77.11222161,1.040510983,3380.136718,1.041938558,1544.783983,1.038339491,0.042058832,287.2311472,513.0251902,1.038383163,0.001188921,8350.840005,1
1671,30.59521944,1.030585018,0.000436032,466.372537,86.27294422,1.04151118,4487.594806,1.041738652,1328.75675,1.038328389,0.0467602,275.0835353,482.4316776,1.040676345,0.001237202,8359.866537,1
1672,35.15685607,1.032528098,0.000934354,566.3860316,98.2305977,1.042317566,4605.916396,1.041542616,1141.277317,1.038522333,0.051413286,332.9086154,543.9649604,1.04013584,0.001484642,6036.470111,1
1673,39.81064698,1.029317809,0.000934354,572.096567,100.7743521,1.042727291,5065.554337,1.041978808,1086.477591,1.038395402,0.051974554,448.2240841,524.0514288,1.038546424,0.001895031,6195.634217,1
1674,39.81064698,1.029317809,0.000934354,553.7503562,103.2580725,1.042998677,5672.697645,1.041910454,1039.968856,1.038387658,0.052940175,410.7680089,746.8247339,1.040638522,0.00205798,6371.992243,1
1675,41.28511539,1.029073225,0.000934354,639.7770444,107.9694639,1.042567183,6207.143729,1.041952214,985.5880692,1.038533777,0.053972182,477.5048807,1020.865635,1.040637521,0.002118331,6547.85008,1
1676,42.49938349,1.027161115,0.000934354,692.8812088,117.1104424,1.042775534,6544.51289,1.04118765,942.3364058,1.038770589,0.054654152,448.1321367,1173.214273,1.042143658,0.002154542,6678.891569,1
1677,45.29894605,1.02797826,0.000934354,738.2645768,126.4765206,1.042999289,6566.00069,1.039890155,899.8812096,1.038863099,0.0559336,437.3641046,1355.954374,1.044781648,0.002142472,6712.003548,1
1678,41.89224944,1.027701648,0.000747483,754.8649494,131.9408312,1.042782696,6788.832422,1.038885391,854.0203866,1.03923941,0.057351856,470.9167588,1229.522343,1.041408516,0.002317491,7127.840525,1
1679,35.65532692,1.023690875,0.000560612,857.9291096,138.4108812,1.04244503,6698.43996,1.037683025,864.0605423,1.03958971,0.056887151,457.5920292,1265.043049,1.039858251,0.002450263,7463.868744,1
1680,35.55107158,1.022592475,0.000560612,930.8751429,138.2960892,1.041438182,6650.541172,1.038098752,1000.699899,1.039242382,0.051533989,471.6037081,1199.640474,1.037086667,0.002468369,7727.308479,1
1681,35.55107158,1.022592475,0.000560612,869.5808242,144.5122909,1.041146999,6738.154583,1.038346022,1132.696541,1.039140041,0.047587013,478.9752543,1158.333621,1.037247917,0.002438193,7868.239716,1
1682,27.52341026,1.019089117,0.000249161,984.4273602,152.2217748,1.04091207,6696.79219,1.038648718,1303.063612,1.038653498,0.043296034,461.2026069,1189.15877,1.03848098,0.002196788,7912.517079,1
1683,29.2436234,1.027041313,0.000436032,1378.342087,166.4245051,1.040594924,6535.060602,1.038635155,1401.065003,1.038252389,0.041654479,430.5618274,877.7752004,1.036313034,0.002136437,8013.817132,0
1684,27.09335697,1.022687137,0.000436032,1738.269791,178.0772838,1.040114264,6166.261088,1.038876204,1532.188864,1.038409263,0.039391304,443.3136244,770.0641639,1.035934114,0.001931242,8087.235059,0
1685,31.75778107,1.022001944,0.000436032,2199.177267,190.8136958,1.039849406,5487.140742,1.039799106,1697.547003,1.037887012,0.036651354,474.398843,798.6429023,1.035873297,0.00183468,8228.719675,0
1686,31.75778107,1.022001944,0.000436032,2102.280443,205.0220999,1.039746652,5396.294649,1.040721762,1838.210857,1.037131618,0.034273513,441.6232816,840.2619825,1.038206504,0.00158724,8550.036621,0
1687,30.96383654,1.020348477,0.000436032,1880.306252,206.8564463,1.040299557,4386.274174,1.041119414,1908.906429,1.036918838,0.033368243,471.6240537,692.1227815,1.038756838,0.001460502,8732.653588,0
1688,30.10372997,1.019454821,0.000436032,2666.927527,212.4357452,1.039984518,3519.632309,1.041210248,1925.939675,1.036861967,0.032969924,406.5370784,903.8634485,1.039741363,0.001243237,8753.217011,0
1689,28.58200296,1.017958297,0.000436032,2930.958077,216.6968565,1.039832015,2933.393683,1.041523974,1747.863387,1.036594855,0.035359836,394.5241719,805.05975,1.038395933,0.001146675,8882.802375,0
1690,27.09335697,1.018820946,0.000436032,3076.390883,191.4690946,1.039894274,2681.879371,1.041559067,1408.206524,1.038364003,0.042101078,429.7628505,1229.790112,1.037541885,0.000959586,8899.176705,0
1691,26.54043132,1.021565091,0.000436032,2581.232684,183.2060563,1.040016212,2718.370054,1.041768762,1076.09527,1.038819451,0.051322759,412.444594,2056.615342,1.037779447,0.00092941,8680.352284,0
1692,36.99424665,1.028852265,0.001308096,2379.014018,235.4431477,1.040250124,2872.120729,1.042259641,847.3531495,1.038743715,0.058257126,433.6267838,1870.829425,1.037080712,0.001116499,7937.072725,0
1693,41.6485407,1.02834526,0.002055579,2704.1492,294.439044,1.040443216,3845.303893,1.041961634,688.0613739,1.038642142,0.061727326,429.1736564,1846.968532,1.033529271,0.00115271,7025.709907,0
1694,39.72873207,1.026575959,0.002055579,3687.925584,382.4786212,1.040374529,4212.184517,1.042148657,591.2564269,1.038884075,0.060924654,703.510712,3019.884764,1.031191387,0.00112857,6089.025651,0
1695,58.88541548,1.030146227,0.012644926,4116.690025,482.3074503,1.040037411,4316.951051,1.042281354,495.3248947,1.038995369,0.05939173,795.9251051,4241.385524,1.030215225,0.001038043,5162.896246,0
1696,97.15903917,1.034577647,0.044163806,5467.572201,606.6437003,1.039399568,4354.771601,1.042459691,415.441238,1.039175999,0.055818932,808.6093162,4464.971186,1.031963448,0.000887164,5238.384512,0
1697,102.1926289,1.035476232,0.044163806,6885.906106,761.0252357,1.038417298,4269.407067,1.042809166,336.933434,1.039634899,0.052922069,881.7557979,4190.839261,1.034288468,0.000778532,6448.520889,0
1698,121.5042956,1.036816988,0.056995603,6704.625701,988.2369388,1.037217063,4015.102148,1.042420101,288.7027576,1.039180782,0.046337741,840.7126031,2716.708039,1.034823387,0.000844918,7125.226037,0
1699,139.1088568,1.037325607,0.127695067,7526.211502,1330.520948,1.03606445,2961.134734,1.042405686,269.8666293,1.039170285,0.038648983,959.9229229,2660.88509,1.036887964,0.000838883,9141.537605,0
1700,137.381437,1.037501996,0.127695067,7299.913578,1512.120951,1.034996945,2692.191762,1.042185611,335.0085921,1.03940892,0.033808807,1113.179016,3013.751247,1.039418895,0.001001832,9315.133799,0
1701,141.627489,1.037936056,0.127695067,6991.400749,1556.766788,1.034760885,2599.141263,1.041781035,503.7396174,1.039857038,0.031750828,1165.251472,2803.613207,1.041277689,0.001056148,8732.284211,0
1702,150.7532244,1.038424438,0.124518263,6499.849764,1509.276289,1.034924103,2521.479544,1.04162654,687.8742869,1.040078679,0.031986198,1217.638256,2476.679098,1.039563897,0.00116478,7814.593456,1
1703,154.3342362,1.038631087,0.116171366,6532.1686,1416.110745,1.035119846,2327.947451,1.041350037,887.1531983,1.039970044,0.032269849,1052.572716,1063.091721,1.037260859,0.001225132,7689.962051,1
1704,175.6061805,1.039888114,0.127695067,6698.434689,1231.861679,1.036425652,1998.667931,1.040381784,1067.274251,1.040225442,0.032287954,694.2809732,112.4742931,1.036045604,0.001351869,7794.463525,1
1705,189.6969449,1.041171181,0.127695067,6733.892498,1137.712352,1.038296009,1554.989111,1.03955699,1088.656157,1.03902092,0.034828745,700.8426271,102.1000855,1.03437925,0.00162345,7823.907036,1
1706,211.8585456,1.041260868,0.127695067,6809.681118,984.2110217,1.039398511,1120.322517,1.0389927,1206.171225,1.03841651,0.034122634,693.2118009,103.603746,1.035322622,0.001593275,8906.624616,1
1707,246.7453071,1.041775471,0.091442126,6985.943458,829.9326079,1.040813842,747.0367698,1.038765883,1335.670122,1.037136652,0.03325961,691.8911864,103.330971,1.037288038,0.001581204,9125.671208,0
1708,170.0534695,1.039753458,0.040862421,7128.836721,721.1696287,1.041627309,742.6224124,1.038538467,1307.636982,1.037037091,0.034732183,574.9496458,98.9538221,1.037059411,0.00162345,9043.805784,0
1709,134.1271818,1.036775066,0.040862421,7216.389371,749.9360485,1.042537574,722.4755368,1.039412119,1288.259305,1.036789494,0.033332032,161.0411663,57.459587,1.034690778,0.001394115,7488.553312,0
1710,107.9083332,1.03525248,0.040862421,7787.163436,802.7417465,1.042149597,981.6904024,1.03968034,1125.156394,1.037249407,0.033645859,188.8607451,62.06529013,1.034667264,0.001357905,8991.584322,0
1711,110.2437843,1.034733076,0.187992054,8148.289939,890.2376537,1.041776311,1316.507732,1.040205934,879.3677096,1.037192181,0.035607277,196.7990763,64.05878734,1.034061114,0.001490678,9254.13271,0
1712,105.9460629,1.034169864,0.193909631,8575.449977,945.2586883,1.041821656,1312.753298,1.040555937,704.5380156,1.038514351,0.037266938,192.0206957,65.43529519,1.03398195,0.001544994,9681.24808,0
1713,130.7718005,1.034180334,0.337239557,8960.797905,961.6196972,1.042127953,1369.572723,1.040722981,596.3004423,1.038812017,0.038648983,202.8950576,73.04630394,1.035709516,0.001406186,10008.36035,0
1714,151.8985843,1.034096546,0.337239557,9222.713879,1021.405502,1.041672298,1381.407282,1.041400887,550.522115,1.039384244,0.038129962,221.3056487,51.03466159,1.030691636,0.00207005,10394.18002,0
1715,184.8419936,1.035696786,0.337239557,8742.650521,1271.208915,1.041039667,1392.831571,1.041988893,453.5999658,1.039803089,0.0364703,373.6122393,65.59556556,1.03199041,0.002190753,10703.76479,0
1716,253.1402251,1.036100214,0.917971804,8149.631803,1590.867625,1.039170775,1368.763239,1.041597668,373.6461065,1.039515489,0.033090627,428.3968232,77.02777793,1.03292007,0.00252872,10841.58787,0
1717,340.2190167,1.037099156,1.74649477,7550.094209,1938.322157,1.037523054,1448.120897,1.04018061,354.5046814,1.038932001,0.025516537,501.9054581,104.4073809,1.03408392,0.002607177,10663.82707,0
1718,355.9341068,1.037861973,1.903840009,7335.358587,2075.597619,1.037639381,1565.554213,1.038367496,444.1091024,1.038588556,0.018214027,502.6158406,114.844341,1.034588328,0.002709774,10491.95088,0
1719,390.2656257,1.038660122,1.884903765,6883.296751,2335.157288,1.037697479,1056.083442,1.036926555,695.3103439,1.036292259,0.01079685,479.4626493,125.5484998,1.036433561,0.002685634,10012.73007,0
1720,423.1851613,1.040000869,1.102101861,6524.661963,2669.009019,1.037417571,1097.939852,1.036535972,795.9667887,1.032116266,0.007302509,457.2402396,122.69304,1.036804474,0.002679598,9938.492224,0
1721,427.5758174,1.040544505,1.102101861,5524.318741,3958.655376,1.035871409,315.5735581,1.036433009,462.2128191,1.029878715,0.008352622,392.6428956,140.624525,1.036620014,0.002685634,10033.23226,0
1722,467.4248074,1.0409146,1.893811274,4503.190124,6162.783152,1.032545765,287.5227171,1.035730229,258.7217596,1.028226957,0.009752773,366.9097699,152.3871572,1.035650419,0.002100226,9802.907249,0
1723,502.7848941,1.040830246,1.903840009,4371.611305,6638.811653,1.032860504,293.2667872,1.035329025,245.8778901,1.026333287,0.011249485,297.6282459,252.4712822,1.044391208,0.001557064,9529.041379,0
1724,572.601235,1.040635369,1.875560223,4057.396815,7960.263313,1.033072122,225.1150879,1.035353343,227.0992228,1.026468208,0.014025646,286.900332,253.5444586,1.049026642,0.001665696,9156.780283,0
1725,534.0926899,1.040887309,1.102101861,3406.440483,11788.56517,1.03214872,177.3309759,1.035842478,211.2129745,1.026274699,0.016355207,379.0873993,292.7814671,1.050862549,0.001744153,8861.088047,0
1726,400.9289079,1.041335948,1.102101861,2749.806708,18944.77487,1.032475881,172.6989559,1.035757019,205.2401826,1.026373892,0.018654592,398.4251786,256.7686896,1.050228918,0.002317491,8742.260828,0
1727,345.4381316,1.041216621,0.562854938,2511.992397,23129.1932,1.033152479,177.6647905,1.035856732,195.9619147,1.02663416,0.020561693,668.2065549,247.7106923,1.047518308,0.002872723,8609.290316,0
1728,198.6440892,1.038225095,0.274450958,1766.581327,48139.3019,1.028747117,225.0659704,1.034551946,194.825357,1.027082623,0.022209284,688.2202724,272.6050479,1.044920948,0.003940941,8574.463781,0
1729,111.8596165,1.035292837,0.083219809,1714.626423,50808.96173,1.029797905,1128.948901,1.032202018,195.9002127,1.027817718,0.022891254,1472.106135,518.6294156,1.042793279,0.005244529,8471.764368,0
1730,105.7931082,1.035009881,0.083219809,1942.334933,37744.15422,1.030265145,1205.832641,1.033180107,200.7740508,1.0289704,0.022142898,2385.197943,1093.248717,1.043800033,0.005944605,8289.305203,0
1731,106.4253975,1.035350463,0.083219809,1962.423439,34766.92109,1.030170655,1225.184668,1.032369375,210.7354321,1.030082615,0.021159171,2827.093049,1641.871084,1.042207471,0.006958507,8008.211971,0
1732,102.9750908,1.035399912,0.083219809,2020.851246,29851.273,1.031820803,1197.871943,1.032361781,228.1122128,1.031169352,0.019807302,2592.714317,2384.215414,1.040654814,0.007724968,7455.778882,0
1733,36.95091288,1.026419708,0.001494967,1824.646408,131.6551851,1.036613844,7138.310357,1.035598965,594.4323328,1.04217055,0.083417589,576.8018384,283.7028442,1.038075832,0.00070611,7606.865332,1
1734,38.4874061,1.02623163,0.001681837,1838.559629,176.3136042,1.036124129,7199.015075,1.036658776,718.4816,1.041272213,0.073761379,476.3115623,368.4605209,1.039560482,0.00068197,6997.217417,1
1735,39.87124157,1.027572507,0.001681837,1738.257976,194.7830865,1.035855502,7133.173466,1.038226253,906.8447829,1.039733319,0.063435269,432.8953887,398.540137,1.04045107,0.000718181,6867.452483,1
1736,39.52830197,1.028061181,0.001681837,1556.098387,199.3881189,1.035862916,6977.732056,1.038947104,1177.320467,1.038903102,0.052903964,447.5275524,620.8758022,1.04065343,0.000856989,6512.152952,1
1737,41.32575034,1.029820815,0.001681837,1563.089999,184.5569099,1.035573645,6830.593678,1.039053997,1313.955257,1.038786745,0.049095796,385.3175687,780.2014587,1.042971168,0.000856989,6963.957362,0
1738,43.80705682,1.032172274,0.001681837,1590.800495,188.8418184,1.036549629,6025.856847,1.039543505,1490.54231,1.039229256,0.044539271,351.6942823,867.5608275,1.044593951,0.000869059,6726.62737,0
1739,42.73567349,1.031441654,0.001681837,1625.053982,195.5934077,1.036653633,6097.376318,1.03967697,1542.170961,1.039689262,0.04333828,331.2899344,926.6214787,1.045474586,0.000923375,6643.607966,0
1740,42.53841353,1.032727678,0.001681837,1617.238333,214.1159416,1.036398066,5967.676076,1.039540374,1745.542588,1.039484898,0.039379234,319.6112961,1043.274866,1.044390154,0.00090527,7155.34479,0
1741,42.07233157,1.034249229,0.001681837,1540.255463,252.1708709,1.036323774,5640.597544,1.039204604,1899.704661,1.03916422,0.036886725,346.4716292,906.9407606,1.042363512,0.000748356,7688.860888,0
1742,44.12063155,1.036358505,0.001681837,1306.952277,245.0638695,1.035583012,4854.298417,1.039169296,2192.345535,1.038487927,0.033054416,348.4774343,943.6996308,1.041188169,0.0006699,7864.307356,0
1743,34.76641296,1.034321637,0.000996644,1585.799676,205.9917579,1.035493071,4418.37401,1.039338578,2404.120737,1.038365301,0.030839523,313.653691,723.7435064,1.041383982,0.000645759,8036.336108,1
1744,33.40341154,1.033328162,0.000622903,1655.995146,173.2556655,1.035735116,3320.369515,1.039232845,2304.468947,1.037879197,0.031919811,369.6516327,537.2907234,1.037442911,0.000639724,8022.065642,1
1745,34.65000756,1.032550985,0.000498322,982.1409803,99.40245169,1.036893131,3284.678292,1.039900047,2237.719905,1.038794899,0.032523324,425.3311858,412.8511539,1.035556978,0.000826813,8057.98911,1
1746,34.60664084,1.034998517,0.000498322,296.1606472,76.02763487,1.038165964,3902.043707,1.041031004,2073.008257,1.038699328,0.03462355,389.3090258,383.6852175,1.035070469,0.000935445,8222.174426,1
1747,34.02199324,1.034542779,0.000436032,279.7269101,73.76181054,1.03850985,4378.446077,1.041582808,1989.616441,1.038168348,0.035335696,336.5471912,309.1497842,1.03590338,0.001019937,8377.097403,1
1748,35.29211477,1.032774528,0.000934354,329.0574982,82.08027123,1.041348207,4766.640144,1.04171349,1766.157426,1.038529948,0.038486034,303.7762517,360.8247076,1.037852326,0.001038043,8416.154109,1
1749,39.56490225,1.03475632,0.000934354,476.2527064,97.25048033,1.042841692,4829.018064,1.041632713,1489.44668,1.038028092,0.04331414,428.2920095,511.9763071,1.038888835,0.001219097,6452.815731,1
1750,40.9028458,1.030403653,0.000934354,562.1682026,109.0580455,1.043822089,5225.643553,1.041700803,1373.538679,1.038055647,0.045142785,487.7786645,525.8858045,1.03808885,0.001496713,6667.026249,1
1751,40.9028458,1.030403653,0.000934354,585.3074262,111.3045502,1.043599337,5449.802209,1.041422996,1262.967684,1.038552057,0.047514591,472.7649514,765.6376814,1.039008225,0.001671731,6750.926981,1
1752,43.0801204,1.03227162,0.000934354,586.8881513,111.0157773,1.042827427,5709.205935,1.041021167,1203.791435,1.038342264,0.048576774,531.2826476,919.4446755,1.038806182,0.001683802,6976.524206,1
1753,46.44575481,1.031867134,0.000934354,613.3376509,116.5298231,1.042808812,5876.33615,1.040370492,1163.926259,1.03879842,0.049476009,490.282853,936.871082,1.041391342,0.001738118,7082.02012,1
1754,45.29894605,1.02797826,0.000934354,697.6202817,126.1600318,1.042770948,5840.619274,1.039909816,1110.607131,1.038810663,0.050459736,444.1662491,1208.636711,1.043059265,0.001665696,6994.747833,1
1755,43.16171154,1.027627449,0.000934354,673.2617569,118.2642084,1.0419332,5857.352825,1.039048997,1110.309276,1.038691065,0.050200225,431.4088958,1334.873368,1.042392147,0.001726048,7307.876075,1
1756,46.17414221,1.031985236,0.000747483,683.6761474,116.8291032,1.041373477,6251.453474,1.038359707,1169.452551,1.039135378,0.048715583,420.9872372,1392.043124,1.040699556,0.001780364,7534.248805,1
1757,41.28511539,1.028343646,0.000560612,1002.48755,116.7295231,1.040122425,6112.661949,1.038693081,1397.276205,1.038866713,0.043308105,416.6485691,1457.944013,1.038584216,0.001720013,7845.075454,1
1758,41.28511539,1.028343646,0.000560612,1003.064993,114.3562306,1.039259798,6344.860706,1.039355549,1635.705931,1.038792728,0.038793826,441.2696295,1276.619737,1.037329789,0.001780364,8240.279142,1
1759,39.56490225,1.024344155,0.000560612,975.1587717,118.7110508,1.039549658,6244.907587,1.039304622,1874.912517,1.038304217,0.03483478,441.0681242,1276.657108,1.037601198,0.001683802,8430.808689,1
1760,28.89958077,1.020839042,0.000436032,946.0428878,130.8324015,1.039412813,5962.797327,1.039400691,2038.76115,1.037860254,0.032903538,397.4089318,1002.285086,1.03695112,0.00161138,8576.807652,0
1761,29.2436234,1.027041313,0.000436032,1057.497411,134.9562323,1.039544498,5406.5,1.039609947,2170.154378,1.037724533,0.031587879,433.7437624,839.1730945,1.036311567,0.001641556,8710.232734,0
1762,35.09234808,1.025364669,0.000436032,1186.024803,128.0629684,1.039270629,4770.061585,1.039922176,2346.501854,1.037196475,0.030085131,430.2854384,903.0908352,1.036243794,0.001478607,8899.174739,0
1763,31.75778107,1.022001944,0.000436032,1298.515081,121.7202447,1.039192029,4167.541432,1.040857259,2448.14233,1.037195414,0.029318669,413.7705803,883.096335,1.040580689,0.001291518,9164.716968,0
1764,32.1106453,1.021272741,0.000436032,1257.968039,118.3168154,1.039261008,3140.067674,1.04156845,2603.401966,1.036439373,0.027906449,415.1918221,886.5923919,1.042268348,0.00114064,9453.704277,0
1765,30.02553846,1.022682485,0.000436032,763.9784377,113.4719136,1.039109241,2609.755742,1.041387466,2421.166266,1.035734514,0.029548004,343.1814701,1086.498907,1.041254824,0.001013902,9552.745135,0
1766,28.38351683,1.020792278,0.000436032,773.5755073,113.2045145,1.038971985,2234.672111,1.041407265,2064.32066,1.036800955,0.033597578,284.0755155,979.1106681,1.042660322,0.000838883,9829.182654,0
1767,25.15811719,1.019735768,0.000436032,752.0996978,118.7556227,1.039381078,2149.177475,1.041311253,1671.818442,1.037736873,0.039487866,420.634908,1510.631684,1.037507088,0.000802673,9826.451076,0
1768,25.13007024,1.020046922,0.000436032,982.2906409,141.444699,1.039179044,2898.773633,1.041491024,1255.620022,1.038659632,0.048703512,390.5695295,1678.354621,1.037938456,0.000760427,9561.145585,0
1769,37.46624221,1.027545681,0.001308096,2372.230489,194.9609579,1.039811538,3528.173147,1.041953857,942.2463435,1.038865357,0.057738104,452.6145211,1426.523192,1.034667328,0.000712146,8856.558404,0
1770,42.01759324,1.027732379,0.002055579,3607.479161,275.4001857,1.039946197,4014.321016,1.041669081,747.3522307,1.038895334,0.062125645,365.8224289,1875.915265,1.034115668,0.00068197,7691.263603,0
1771,61.31694652,1.029773672,0.012707216,4260.362194,358.2702211,1.03947613,4449.110971,1.041676525,614.2587819,1.038676747,0.062861931,651.2662173,4151.513246,1.032250097,0.000633689,6398.168144,0
1772,85.71664103,1.032978878,0.044163806,4383.365608,455.7670372,1.039218644,4632.573194,1.041536016,525.651797,1.038582724,0.060725494,750.7094466,5765.405049,1.02827823,0.000609548,5572.158733,0
1773,91.73989042,1.03351821,0.044163806,5206.680855,566.0312459,1.038899643,4790.918116,1.04176869,444.4421874,1.038796956,0.060085771,710.3640615,6162.116237,1.02962616,0.000597478,5183.081491,0
1774,95.19924857,1.034123,0.044163806,6765.420677,726.1147388,1.03818632,4864.158451,1.042634562,371.6601768,1.038977888,0.056905256,791.2936348,5132.727095,1.035621676,0.00069404,6217.783245,0
1775,121.0824653,1.036628027,0.059736375,6721.670479,910.7575839,1.03756874,4630.694096,1.042295111,323.3896328,1.039025621,0.051721078,939.9073792,2955.149096,1.035067155,0.000820778,6829.842557,0
1776,145.045056,1.037549183,0.127695067,7315.763275,1188.769246,1.036485321,3496.50328,1.042064753,350.0193431,1.039089905,0.043265859,1024.359834,3354.341902,1.036157649,0.000844918,8137.643047,0
1777,146.9678515,1.037896095,0.127695067,6999.360353,1383.034594,1.035568159,2922.341332,1.041959967,485.7224511,1.039052923,0.036132333,1022.776168,3649.496366,1.036144744,0.000808708,8250.404957,0
1778,144.6903753,1.037764339,0.127695067,6473.326918,1369.229812,1.03577973,2853.457915,1.041574797,675.0626789,1.039082237,0.03368207,1142.153341,2919.2017,1.04029474,0.001013902,7461.361121,1
1779,145.0367482,1.038341235,0.092002738,6240.469321,1337.803811,1.036238465,2565.091915,1.041596754,872.5563912,1.039291856,0.033332032,1230.173435,2426.286413,1.038386103,0.001188921,7035.639971,1
1780,155.3313596,1.03885217,0.092002738,5426.988626,1168.79403,1.036584132,2571.00575,1.041442912,1102.813584,1.039315495,0.032674203,1090.934763,982.8365436,1.036191599,0.001291518,6299.273826,1
1781,171.9431226,1.040016766,0.127695067,6383.292598,987.1264936,1.037991982,2336.093897,1.040976839,1306.910815,1.039108285,0.032444868,697.4531204,110.7396599,1.035303048,0.001382045,6965.373811,1
1782,195.014262,1.041329634,0.127695067,6362.667836,829.8423981,1.03892898,1939.267712,1.039878399,1369.252738,1.038687303,0.034303688,699.1864031,101.7708451,1.034391775,0.001641556,8636.255351,1
1783,236.5962613,1.041537523,0.127695067,6104.309091,725.5407571,1.040315189,1158.261476,1.039735197,1338.681866,1.037815964,0.036856549,681.1190912,103.8958143,1.03659537,0.001641556,8899.259964,0
1784,238.3705236,1.040407233,0.064283565,6030.159102,604.0533843,1.041234545,825.8221083,1.039294865,1402.742232,1.037294295,0.036784127,628.5531372,114.7506439,1.038295115,0.00158724,9167.078387,0
1785,228.6499398,1.041722346,0.059674085,5469.076973,491.4737235,1.042460995,930.5809045,1.039621243,1476.547165,1.036771934,0.036078017,213.4351368,67.45116996,1.03585267,0.001544994,9374.875251,0
1786,162.9170568,1.035856391,0.059674085,6148.476334,534.308636,1.042806723,978.3738174,1.039695566,1413.985188,1.036596244,0.03528138,211.1949327,68.37302865,1.034415179,0.001430326,9009.275734,0
1787,121.0664292,1.034503026,0.059674085,7223.746303,612.9485359,1.042882084,1065.460553,1.039859365,1155.923942,1.036574892,0.03782217,191.3982718,65.13783461,1.033464797,0.001532923,8857.909061,0
1788,95.14387503,1.034627873,0.059674085,7814.218034,699.5923742,1.04298871,1176.90534,1.040326276,851.3763437,1.038001845,0.042921856,190.3019908,65.21171635,1.034234556,0.001593275,8689.556454,0
1789,101.5696717,1.033297513,0.187992054,8339.010627,757.231901,1.042530635,1276.555114,1.040789445,637.8298333,1.038461764,0.047460275,200.0048605,73.66396596,1.035199011,0.001496713,8764.003171,0
1790,114.8018845,1.033668259,0.270588961,8904.974417,747.1647623,1.042306179,1243.761591,1.041396258,576.9191395,1.038934212,0.047858594,223.5352006,86.74461466,1.037467734,0.001357905,9046.650595,0
1791,156.4716132,1.033589577,0.337239557,9440.220892,782.4881141,1.042321493,1255.224856,1.041973322,547.0400564,1.039659404,0.045661806,403.4787358,79.25511803,1.031144932,0.00182261,9585.997438,0
1792,192.8371112,1.035843002,0.337239557,9212.983802,970.1761728,1.041676294,1264.05136,1.041950887,437.3626193,1.04013292,0.044581517,405.2860778,69.71530466,1.033137218,0.002335596,10264.73023,0
1793,256.7659564,1.03621335,1.008977898,8497.312899,1305.575976,1.04033863,1285.575309,1.042127761,333.2725981,1.040515454,0.041642408,391.0276918,78.66888614,1.034660437,0.002522685,10680.66413,0
1794,332.0703902,1.036660407,1.758080762,7856.374326,1690.536576,1.037883158,1316.539114,1.04122212,290.6116046,1.039579664,0.035196888,407.1700665,70.75031191,1.034680778,0.002577001,10795.22996,0
1795,370.4228467,1.037689187,1.903840009,7303.281132,2056.02517,1.03716336,979.2908569,1.039857957,326.7424615,1.03893902,0.027109811,387.2269653,74.47929724,1.036205602,0.002625282,10626.87189,0
1796,422.9819028,1.038467945,1.89505708,7122.027918,2196.209991,1.037312528,991.7182092,1.037988315,441.7931924,1.03821736,0.018485608,312.6590741,63.35210297,1.03502843,0.002667528,10288.1051,0
1797,454.4659571,1.040586813,1.663960154,6978.389666,2231.963791,1.037410658,970.2686377,1.037037084,641.2428271,1.036209237,0.010730464,325.0708218,69.27258314,1.035322072,0.002595107,10042.69993,0
1798,452.4116539,1.040933846,1.413926985,5966.356483,3236.155758,1.035956112,285.0407398,1.036362027,604.7184609,1.030762856,0.007924128,360.1798548,85.09163908,1.034819445,0.002643388,9942.837445,0
