"Id","PSCV.1","MPS.1","PSSD.1","MPFD.1","PD.1","PSCV.2","MPS.2","PSSD.2","MPFD.2","PD.2","PSCV.3","MPS.3","MPFD.3","PSCV.4","PSSD.4","MPFD.4","PD.4","PSCV.5","MPS.5","MPFD.5","LPI.5","PD.5","PSCV.All","PSSD.All","MPFD.All","SR"
1349,338.7688546,163.0644548,552.4115857,1.036536157,0.040354679,1115.288223,8767.598721,97783.99595,1.034028789,0.009648367,200.3680081,74.60389612,1.040907218,150.7457344,283.1246062,1.026841664,0.005053907,264.5998981,479.1653705,1.044416693,0.510562963,0.003062974,3645.495191,25309.55192,1.038802923,0
1350,422.9273174,173.6072819,734.2326204,1.037256612,0.042192463,1123.580547,8601.092584,96640.20314,1.03034177,0.009801516,232.1512879,75.17770897,1.040688771,198.1354732,384.6936668,1.022594783,0.00405844,204.739202,1279.838577,1.066014072,0.703407178,0.000995466,3592.78274,25485.5429,1.038600076,0
1351,430.6266765,148.4483048,639.2580013,1.036632036,0.034611603,938.5181982,12988.11175,121895.7924,1.030978355,0.006815117,212.5033806,70.85009728,1.040314435,173.9798965,466.5286094,1.027658536,0.003905291,248.3100598,698.6215619,1.048709249,0.49475606,0.001225189,3326.64967,30443.86706,1.038207575,0
1352,267.4255796,146.6508086,392.181775,1.040513035,0.024963236,670.0984371,26372.93171,176724.6032,1.024135313,0.003445845,186.147951,54.91449643,1.035772944,338.5411254,936.1483499,1.030257167,0.009188921,164.8598011,110.8800242,1.0420061,0.056114505,0.002680102,3078.459475,34958.46242,1.036275417,0
1353,265.3586089,121.4485906,322.2742904,1.039776203,0.017076078,468.8254615,54401.11506,255046.2787,1.0245159,0.001684636,129.1043624,51.39303446,1.034290706,291.6438991,864.8288716,1.028914084,0.012787915,274.4243806,213.597991,1.037503269,0.244216649,0.004517886,2683.160999,40839.10042,1.034640199,0
1354,332.4043672,89.27000827,296.7374061,1.035954608,0.008729475,346.3192631,100121.5655,346740.2676,1.029260185,0.000918892,140.7710447,57.06286649,1.037728603,402.7201648,1354.704196,1.027535716,0.016693207,320.1871343,214.1665361,1.032589974,0.280572526,0.004288163,2170.77148,50895.06041,1.032677133,0
1355,268.2251642,80.6175564,216.236573,1.036139843,0.014166253,316.1226201,120714.581,381606.0963,1.038811721,0.000765743,165.2273628,50.6075608,1.030679609,419.8695562,1383.447263,1.026590784,0.016080612,217.8711083,119.3984303,1.038315781,0.116971081,0.003369271,2328.663347,47890.53673,1.031575361,0
1356,128.898773,40.50122079,52.20557664,1.026763654,0.006049373,223.5693581,246569.1589,551253.0857,1.047326506,0.000382872,196.4476525,50.44669998,1.026026599,332.8611838,810.6301156,1.025501173,0.019679606,151.4606201,99.89523455,1.041390029,0.041888293,0.002144082,2019.924169,57595.20255,1.027030678,0
1357,232.9552672,54.20180353,126.2659562,1.03076899,0.013094213,223.5951187,247012.9739,552308.9521,1.036633546,0.000382872,121.5211019,47.26059261,1.030701099,218.7279426,412.0406326,1.025601923,0.023125452,138.4387982,100.1164048,1.042434179,0.041097947,0.001531487,2227.739923,52418.93909,1.028423589,0
1358,120.0063212,33.77873077,40.53661215,1.027449582,0.010950131,0,1245922.855,0,1.160419493,7.66e-05,93.3321562,30.27575128,1.024354462,235.9011491,441.242092,1.0258845,0.021287667,201.9658145,108.5798535,1.030403528,0.076663479,0.001914359,2050.492301,57960.60229,1.026854991,0
1359,815.8295496,163.4337934,1333.341181,1.042712698,0.029174825,676.6107733,25986.06325,175824.5035,1.042336461,0.00352242,118.9577379,43.76222231,1.034478167,145.8671273,259.000056,1.027808456,0.01922016,217.2391922,97.47874466,1.02901746,0.076663479,0.002067507,2467.602571,44143.73502,1.03677584,0
1360,944.1498274,136.7445194,1291.073144,1.035460301,0.047705816,999.7116354,11599.27799,115959.3317,1.037059651,0.007734009,119.4355633,41.62915801,1.032765128,245.7035907,467.0421128,1.024404569,0.018377842,144.1498957,37.62272612,1.021481138,0.02766208,0.004747609,2900.876907,35874.19008,1.032203289,0
1361,913.2369985,169.5133398,1548.058537,1.040504383,0.073741092,1323.401165,5446.409831,72077.85118,1.039452967,0.014702274,128.2927573,50.86916003,1.028688629,285.4819826,652.7062893,1.02964182,0.021211093,744.8283664,286.4400625,1.030718091,1.673160669,0.008040306,3070.41971,24951.61099,1.037352258,0
1362,476.3955623,123.0393153,586.1538381,1.040674806,0.104600552,1045.882744,9379.438906,98097.933,1.029495581,0.008499752,129.3494467,46.0857102,1.02810065,164.6305374,289.1002631,1.031290698,0.027490189,705.3862126,323.100903,1.028850939,1.673160669,0.00704484,3553.079419,23038.92288,1.037308887,0
1363,762.2879126,136.8874489,1043.476477,1.041102463,0.086299284,1078.257595,8637.598368,93135.56038,1.032132972,0.009035772,125.8184327,49.5676231,1.034719281,266.072244,489.8334469,1.031277518,0.033769285,625.2974406,462.838524,1.031057532,1.964798027,0.007810583,3352.499504,23424.81357,1.037393088,0
1364,733.6853981,150.851488,1106.77534,1.041157274,0.05995771,1026.25772,9777.56524,100343.0181,1.038644932,0.008346603,75.278424,30.77270175,1.028067672,147.9338894,255.4392792,1.032169849,0.044183396,465.6147451,154.8962072,1.03060878,0.610936796,0.010260962,3267.083294,25748.64744,1.036582786,0
1365,64.90734136,17.69362088,11.4844589,1.014396904,0.00053602,157.6023521,44.5181042,70.16157932,1.034984868,0.052070553,2106.748724,1017.707374,1.041188029,1850.597605,8476.01075,1.037984235,0.085992987,222.7601867,1560.356191,1.050959112,0.923913473,0.002144082,2457.711366,12621.21718,1.038148329,2
1366,84.21731665,29.14243439,24.54297625,1.028053478,0.001301764,215.6302689,50.7155049,109.3579796,1.036740068,0.072745626,2188.268478,648.5115686,1.041637449,1954.043432,13656.25829,1.038100707,0.064552171,209.5200937,1277.059771,1.049783708,0.79587756,0.001990933,2419.192709,11222.99548,1.03891876,2
1367,47.14045208,30.96383654,14.59649253,1.071597766,0.000153149,184.5694202,48.85812472,90.17715753,1.035142764,0.06470532,1406.656025,678.4954968,1.042899851,1693.429431,13390.87891,1.040931654,0.057737054,236.9621402,2319.277367,1.042685399,1.801986928,0.001837784,1798.944823,9293.033345,1.03974063,1
1368,57.73502692,30.96383654,17.87697936,1.025809325,0.000382872,193.8897998,55.60552222,107.8134357,1.036978042,0.053755189,1930.306694,1165.481441,1.044936105,2072.192471,9403.223651,1.042059343,0.080173337,197.4574256,2028.819379,1.03952135,1.040094209,0.00229723,2408.879116,13047.7167,1.041262689,1
1369,24.74358297,24.08298398,5.95899312,1.014001062,0.000229723,145.2742186,51.824834,75.28812264,1.033532861,0.028945102,1748.189807,2573.580524,1.039208423,905.0664031,2797.225856,1.04021997,0.09204236,230.0364233,1019.160124,1.041716753,0.604614035,0.002986399,2833.145298,18857.60641,1.038745997,1
1370,0,0,0,0,0,193.586601,58.14583045,112.5625368,1.037167006,0.020062478,1755.110644,2245.820282,1.039103034,1806.315589,6725.762128,1.038915793,0.089055961,212.6178977,1759.506431,1.048227203,1.040094209,0.001454913,2571.962266,18546.53847,1.038798428,1
1371,0,0,0,0,0,140.1700836,52.18966061,73.15429089,1.037267646,0.031165757,1399.60398,1115.591138,1.042212535,2106.622395,16323.38382,1.035919777,0.05995771,235.9600353,299.7299377,1.038982012,0.254491136,0.001914359,1944.630835,13984.2135,1.038346587,1
1372,0,41.28511539,0,1.062712868,7.66e-05,234.8351522,64.56880841,151.6302595,1.040734422,0.04548516,1095.476479,892.2461843,1.042900216,1470.087216,11159.43794,1.036831729,0.066619678,189.7812905,414.1413137,1.041403381,0.238684233,0.001225189,1477.221989,8956.055723,1.039849983,1
1373,0,0,0,0,0,217.2277591,67.97544645,147.6615391,1.041843599,0.041426719,1369.721141,627.2388602,1.041669501,1718.337896,17736.19186,1.034489127,0.054520932,221.4888256,334.5032644,1.045234646,0.254491136,0.001684636,1883.426972,11629.34183,1.039333895,1
1374,0,41.28511539,0,1.062712868,7.66e-05,600.1393399,120.570571,723.5914289,1.042738873,0.049084154,1660.393084,859.2606416,1.041783427,2404.905415,14883.19438,1.038215596,0.073511369,178.4349776,687.5559601,1.037053074,0.297960119,0.000995466,2227.349561,12414.60238,1.040565654,1
1375,0,0,0,0,0,732.5814845,151.047001,1106.542362,1.046150638,0.064322448,2080.474129,742.60663,1.043688588,1850.555091,9788.752699,1.040297556,0.079407593,175.2747005,1050.341906,1.042103889,0.497127095,0.001301764,2177.135156,10456.65804,1.043145992,1
1376,0,0,0,0,0,601.0460238,128.3504269,771.4451376,1.042414426,0.077186937,2368.40704,762.1513349,1.045741444,1548.252738,6623.876857,1.04257159,0.090970319,161.6891753,860.4193366,1.033766801,0.311395987,0.001684636,2438.416337,10372.56598,1.043336603,1
1377,0,0,0,0,0,410.4949297,99.30008549,407.6218161,1.042889309,0.084231777,2199.426929,543.2665517,1.046476344,1966.752583,12579.8659,1.039069274,0.0728222,196.1896667,471.1524317,1.035709415,0.311395987,0.002833251,2352.726987,9788.067164,1.042848361,1
1378,0,10.32127885,0,1,7.66e-05,318.0015372,81.38727618,258.8127893,1.041986466,0.106897782,1810.946712,415.82989,1.047168144,2465.342053,18183.35917,1.038127931,0.068074591,184.6257803,541.9930087,1.036475942,0.285314597,0.003139548,2758.699334,10108.42276,1.042747291,1
1379,0,0,0,0,0,324.4242049,80.74438201,261.9543193,1.042980546,0.135919458,991.1904458,328.5265981,1.045633314,2648.095913,20529.44882,1.036665942,0.066925976,175.0177295,503.5309609,1.045844213,0.329573925,0.003216122,3037.21033,9666.963385,1.042577674,1
1380,0,0,0,0,0,353.0270322,87.64075426,309.3955537,1.043319388,0.131554721,752.6646336,283.7156168,1.046895493,2527.703774,21607.19746,1.036948885,0.061489197,219.882515,519.3132338,1.039536936,0.486062263,0.004135015,3041.803144,9620.617406,1.043376909,1
1381,0,0,0,0,0,312.8236807,93.80221069,293.4355281,1.043674033,0.130176383,1312.735569,526.2295751,1.046021859,2066.018245,12481.76403,1.040290368,0.06753857,381.9781964,1004.91724,1.041351332,2.14657741,0.004211589,2024.710087,7150.108991,1.043506078,1
1382,0,0,0,0,0,623.789913,121.5301428,758.0927721,1.041678163,0.108429269,1234.417686,957.1988217,1.039365141,1464.358071,5905.326816,1.03980173,0.078948147,305.2621418,521.8696617,1.04673771,0.813265153,0.003675568,1614.92166,6551.597447,1.040632381,1
1383,0,0,0,0,0,829.6250774,169.3981962,1405.369916,1.040951219,0.095411631,1708.743078,1613.674847,1.033523703,1018.755342,2505.526659,1.042056415,0.083466034,257.4244583,996.7679479,1.046082092,1.274036372,0.004135015,2508.350768,11417.58996,1.040227605,1
1384,20.20305089,36.12447596,7.298246263,1.028633675,0.000153149,754.4923971,138.7251293,1046.670553,1.04229023,0.092961252,1750.727628,2497.040856,1.03401068,628.9753546,1104.229373,1.042734871,0.096483672,322.2552164,1306.910784,1.043082952,1.914215938,0.004671035,3293.53155,14975.94081,1.041526874,1
1385,20.20305089,36.12447596,7.298246263,1.028633675,0.000153149,599.244818,167.1480329,1001.625926,1.04536983,0.100388963,1709.876379,2747.430903,1.032780235,581.1267825,789.8689859,1.041216364,0.095641354,456.6240022,1079.310874,1.04246261,2.740126613,0.004824184,3433.988374,15284.64771,1.042201974,1
1386,0,0,0,0,0,479.2078696,156.6313156,750.5895908,1.043924346,0.120374867,1851.877729,2181.588067,1.032533076,617.1361694,998.4668099,1.04080444,0.096253949,368.4730782,406.7023069,1.040812119,0.76821548,0.007197988,3446.734103,13648.15205,1.041351272,1
1387,0,0,0,0,0,618.9515486,193.6057376,1198.325711,1.042388597,0.120834313,2015.04157,1799.460768,1.032214174,948.7930324,1500.064569,1.040086907,0.087141602,402.1687647,455.2992302,1.035648111,0.996625226,0.005436778,3314.034047,13419.7359,1.04004618,1
1388,0,0,0,0,0,935.8724946,235.1730683,2200.920061,1.041417826,0.121600056,1662.525429,1159.105911,1.034541086,698.4460604,1225.011856,1.04017227,0.078258978,679.7077078,356.3021754,1.031474777,1.566464075,0.005436778,2171.358855,8569.422574,1.039514681,1
1389,0,0,0,0,0,812.867565,263.7884574,2144.25081,1.042914346,0.117388467,2331.538907,908.0834051,1.036923508,983.0995989,2029.476053,1.039910068,0.072592477,351.6775381,219.1864308,1.034611062,0.407818094,0.004211589,2614.91545,10348.09563,1.040525941,0
1390,0,20.64255769,0,1.009624609,7.66e-05,1020.56614,381.7821632,3896.339485,1.042264523,0.097708861,1545.675721,538.676136,1.04201241,1365.221826,3877.890997,1.03948206,0.064858468,144.367652,64.2212906,1.031877333,0.036355877,0.002756676,1417.929028,5734.600532,1.041325274,0
1391,0,20.64255769,0,1.009624609,7.66e-05,1252.29589,620.6339297,7772.173196,1.03979182,0.072209605,1296.470211,334.233037,1.043961588,1249.663993,3476.93271,1.039587049,0.056818162,160.6711516,49.09581289,1.025667017,0.037146222,0.002833251,1344.799122,5393.736709,1.041538604,0
1392,0,20.64255769,0,1.009624609,7.66e-05,1639.745646,736.2512244,12072.64739,1.039000173,0.063863002,1824.216795,326.1084912,1.044333067,1221.173091,3506.240344,1.037100002,0.049313877,173.7592835,72.89403185,1.03041347,0.037146222,0.001225189,1814.498271,7779.351268,1.041259151,0
1393,29.71976552,25.22979274,7.498235243,1.020531634,0.000689169,1564.176748,808.2479985,12642.42726,1.037832929,0.058502798,1913.385442,382.5829744,1.043285049,1151.615468,2677.191935,1.038246938,0.042115888,384.4649933,78.00504974,1.024706459,0.16597248,0.003981866,1839.397096,8491.008414,1.040419284,0
1394,33.46640106,25.80319712,8.635401434,1.023796919,0.000459446,1356.076999,1026.869258,13925.13783,1.036258235,0.048394985,1916.313175,404.3219703,1.045529581,1024.663325,2108.034639,1.034563052,0.032926967,370.0041514,86.84978542,1.027280881,0.16597248,0.006279096,1758.788166,9049.792873,1.040721903,0
1395,20.3278907,22.70681346,4.615816223,1.012250481,0.000382872,1876.651643,857.5739699,16093.676,1.038182252,0.056588439,1248.362227,463.3614831,1.04399018,816.2132291,1740.905591,1.034122124,0.03315669,429.7428969,56.76703366,1.024804533,0.153326958,0.005053907,1847.9001,9707.202445,1.039971725,0
1396,0,10.32127885,0,1,7.66e-05,2389.109631,675.371654,16135.36923,1.04159441,0.067615145,1061.042643,526.8914419,1.046155468,1020.936753,1985.863489,1.039785354,0.047705816,447.1462737,306.1979391,1.027051877,0.547709185,0.002067507,2029.943568,10060.51163,1.04290767,0
1397,0,0,0,0,0,2278.935908,638.8303994,14558.53536,1.043117319,0.068227739,1475.034415,520.1328155,1.042849581,877.0335014,1573.786848,1.042071453,0.051993979,339.4222739,2102.864998,1.03136474,2.325985758,0.002067507,1998.030341,9772.541869,1.042624905,0
1398,47.14045208,15.48191827,7.298246263,1.004812305,0.000153149,1522.344573,555.653419,8458.959669,1.042435669,0.075042856,1347.499857,670.5224039,1.041102414,497.2966074,609.8639763,1.040159007,0.071290713,401.1080843,919.6802678,1.034654404,1.769582777,0.004364738,1551.586815,7092.225933,1.04109827,0
1399,0,0,0,0,0,1352.414402,486.0268747,6573.097451,1.04270533,0.081015655,2122.72215,713.8011964,1.040902619,711.5681751,816.3013704,1.038045478,0.076727491,471.4544907,1530.866823,1.032825993,3.909837426,0.004288163,2032.82455,9017.347649,1.0404244,0
1400,115.4700538,30.96383654,35.75395872,1.019420073,0.000382872,887.3784185,364.5469308,3234.910789,1.043840103,0.099087199,1985.692923,860.439515,1.039528021,515.8427873,706.5418513,1.039395299,0.084078628,458.2017156,621.1935397,1.037189094,1.790922096,0.005360204,2089.311611,8497.274233,1.041138062,0
1401,117.2160144,43.59222478,51.09706848,1.027290655,0.006508819,1287.687628,349.1816637,4496.369081,1.043253908,0.097555713,2283.735066,1057.915055,1.03975887,509.4249433,874.1969088,1.042004597,0.066389955,401.1496058,606.2031109,1.035615329,1.187098406,0.003445845,2622.767053,11750.00043,1.041526783,0
1402,274.8688383,76.75661248,210.9800091,1.029535806,0.018760714,2581.504175,597.9339093,15435.68883,1.040936332,0.077876107,2576.002542,546.2097968,1.042771625,351.0950155,417.5189707,1.045448156,0.038746617,358.8318974,340.6022019,1.041959211,0.376994634,0.001225189,2814.152508,12642.10287,1.041475463,0
1403,194.2387752,67.32754744,130.7762035,1.03146309,0.023125452,2288.380389,1216.414318,27836.18671,1.033745853,0.045944606,1904.933807,375.5078334,1.046193638,491.1566394,652.0109634,1.04819076,0.018837288,0,0,0,0,0,2826.241621,14525.17405,1.041696981,0
1404,363.0851083,92.59754915,336.2079116,1.031991457,0.024197492,2157.173529,1643.831606,35460.30027,1.029768025,0.038823192,1072.660917,263.2886946,1.04510091,129.7881647,92.78560353,1.041240885,0.005207055,0,0,0,0,0,3122.740018,15954.81239,1.040336105,0
1405,147.2598501,57.09543798,84.07865638,1.030890093,0.016846355,2147.356334,1600.062869,34359.05138,1.030645668,0.038823192,1014.81189,365.647982,1.048532659,155.0362317,108.4561143,1.029371442,0.001378338,0,20.64255769,1.033132473,0.00158069,0.000153149,2729.967686,17289.62476,1.042070113,0
1406,258.6644612,58.28245952,150.7560099,1.02716547,0.019296734,2001.998349,1891.792006,37873.64471,1.033210698,0.034535029,1457.816352,330.148599,1.042912799,66.81317235,19.15548285,1.022017783,0.000689169,0,0,0,0,0,2845.251637,18231.95434,1.038726327,0
1407,377.2905019,113.8171404,429.4212602,1.034079868,0.036296238,1831.629675,2457.50809,45012.44745,1.031141531,0.027260466,989.2774967,289.5996701,1.044272338,112.4264893,192.6239341,1.023746977,0.000382872,34.64101615,17.20213141,1.022088315,0.00158069,0.000229723,3028.22927,18505.50551,1.039744974,0
1408,1262.099365,267.2993166,3373.582977,1.037457238,0.043494227,1901.794957,2156.109964,41004.79057,1.034054029,0.030476588,1067.149572,198.6133766,1.040739252,94.46919858,74.25327012,1.027487989,0.000995466,0,0,0,0,0,3139.416441,16638.91286,1.038832933,2
1409,1105.425283,406.1611332,4489.807855,1.042120964,0.04831841,1741.436687,2512.305131,43750.20322,1.036478653,0.026877594,376.210708,87.21807939,1.038297144,131.1973874,72.78420902,1.024616795,0.003675568,0,134.176625,1.072190352,0.010274487,7.66e-05,3425.980022,15306.38853,1.038691183,2
1410,1117.754486,471.900778,5274.692115,1.043185712,0.023891195,1501.352309,4055.213676,60883.04417,1.038857206,0.018837288,423.0829564,87.70359729,1.03818383,155.3259813,91.05964504,1.032580809,0.015314869,0,20.64255769,1.009624609,0.00158069,7.66e-05,3646.04524,19339.74425,1.038418223,2
1411,315.6961053,213.7140629,674.6869733,1.042599973,0.016157186,880.3259655,14038.26247,123582.4696,1.028342716,0.005972799,246.5332438,78.60845326,1.036241074,330.880256,381.0243779,1.044641083,0.037061982,0,134.176625,1.072190352,0.010274487,7.66e-05,3896.15771,23414.9656,1.038462523,2
1412,301.5082055,171.5607846,517.2698431,1.038283714,0.009724942,817.115456,16858.96173,137757.182,1.02354379,0.005130481,283.5628572,74.33691381,1.034276952,588.4864889,769.9669904,1.042766071,0.041196996,0,20.64255769,1.009624609,0.00158069,0.000153149,3730.21886,26105.94366,1.036585407,0
1413,264.1230883,113.2853618,299.2127961,1.032833344,0.00635567,747.2213344,20998.2732,156903.5772,1.024742191,0.004288163,221.4507819,63.27885401,1.035938379,496.732955,679.2400624,1.040412801,0.02557583,0,20.64255769,1.009624609,0.00158069,7.66e-05,3661.118661,28836.72934,1.036290272,0
1414,865.6504201,538.3080778,4659.866137,1.045287267,0.017765248,1420.732454,5128.628501,72864.08954,1.036276731,0.015850889,312.6218877,77.47286894,1.039832927,193.086167,273.5249994,1.028368458,0.003062974,0,10.32127885,1,0.000790345,7.66e-05,3551.107767,23806.28464,1.039848771,0
1415,1206.272656,399.4734599,4818.739116,1.040398526,0.033616136,1748.556712,3065.225076,53597.19882,1.034874259,0.024350641,343.0283615,93.61100654,1.041912682,136.0570367,245.1111473,1.024973013,0.001684636,113.137085,51.60639423,1.050440886,0.007113106,0.000153149,3606.947126,19610.26648,1.040556084,0
1416,566.2133777,218.8175323,1238.97414,1.040681094,0.049237302,1620.279771,3675.263121,59549.5449,1.034875737,0.021364242,388.6595415,132.8400565,1.042123166,238.8395257,480.1132866,1.019281556,0.003216122,126.684149,425.2366885,1.050740312,0.089309001,0.000382872,3358.481114,22584.4962,1.040132668,0
1417,322.4195109,87.98707215,283.6874877,1.032834894,0.032390947,726.7684632,22793.47326,165655.7753,1.02725758,0.00405844,349.3393795,94.42603784,1.036699064,219.0213858,385.3262721,1.018845539,0.005053907,177.0014887,243.0192019,1.038185567,0.100373833,0.000842318,2983.818862,37324.04279,1.033541091,0
1418,167.7273804,68.17204678,114.3431882,1.033870756,0.030629737,901.9933365,14840.99203,133864.7592,1.03731,0.006279096,355.7842384,219.9993596,1.04170475,90.33828806,139.8609992,1.017255584,0.004135015,138.6463694,37.31539275,1.027393941,0.020548974,0.001990933,2625.447191,42857.81466,1.035221871,0
1419,381.7868153,166.0579086,633.9872007,1.035569314,0.024120918,1116.549848,9272.11266,103527.7599,1.030942937,0.009648367,419.4846839,129.9785318,1.040430829,280.9043455,953.377603,1.027931314,0.005896224,133.5759113,36.54290619,1.025127121,0.020548974,0.002833251,2814.125074,36750.23479,1.036175278,0
1420,397.7630202,198.3336943,788.8980925,1.036761007,0.019143586,1098.125379,9522.648746,104570.6226,1.031595552,0.00934207,418.7318289,122.6288265,1.040547746,499.5224916,2019.410564,1.024079688,0.007274563,118.4600214,30.12128316,1.023949148,0.014226213,0.003752143,2743.660986,37245.35328,1.035956634,0
1421,802.6140689,314.3689515,2523.169433,1.034229564,0.01286449,718.1182537,22858.90627,164153.9785,1.032406898,0.00405844,150.5029377,55.57353073,1.035456038,135.5072563,354.4805728,1.025487699,0.006432245,149.9085849,33.54415625,1.020619561,0.02766208,0.00581965,2401.522105,45584.25617,1.032065682,0
1422,641.574023,311.8132063,2000.512532,1.038426212,0.021440816,976.8727794,12089.9805,118103.7285,1.027373789,0.007351137,251.3831474,66.43733605,1.03732944,150.9465163,266.2280561,1.0211238,0.005207055,255.8573061,321.3358148,1.050021192,0.301911845,0.00229723,2832.33079,36227.21543,1.035987738,0
1423,371.0226645,192.6760288,714.8717359,1.037332177,0.021670539,844.7550092,15726.69995,132852.0856,1.029236444,0.005666501,252.0311085,72.97796419,1.038479517,279.1147919,635.9346366,1.023107871,0.008193455,271.228673,499.5068908,1.052639033,0.585645751,0.003675568,2836.358374,35276.74667,1.036599713,0
1424,344.2113293,159.0518838,547.4746036,1.037200879,0.024274067,639.4373345,29641.70589,189540.1341,1.029020563,0.003139548,135.1790501,50.43698826,1.032270739,140.1620682,255.5751495,1.021928852,0.005513353,245.597043,365.8319947,1.050589216,0.292427703,0.001378338,2715.805603,41529.5793,1.033458929,0
1425,401.0048108,146.7213086,588.3595059,1.039364795,0.033769285,725.6305256,22274.09872,161627.6596,1.031157879,0.00405844,130.4208013,43.76377147,1.029864126,239.4032102,640.2287783,1.0259961,0.005972799,245.1893345,611.2490695,1.056273996,0.512143653,0.002067507,3031.691277,34974.80241,1.033989324,0
1426,481.575606,181.045383,871.8704005,1.039627422,0.032697244,758.8694524,20012.24787,151866.8358,1.036022381,0.004441312,134.7953776,44.13236472,1.0314054,269.3281318,760.1114514,1.026561229,0.009571793,210.92118,130.6580072,1.041708141,0.11064832,0.003369271,3147.825923,32547.98291,1.034276649,0
1427,387.7893064,170.2141239,660.0721705,1.041443289,0.027260466,746.1779549,20800.1415,155206.0705,1.029350512,0.004288163,138.2536727,51.74370615,1.034908144,208.2188008,521.7047358,1.026965395,0.014166253,304.0630609,300.7505975,1.041569502,0.35802635,0.002756676,2928.278771,35277.66722,1.035632945,0
1428,312.5308623,114.8779838,359.0291535,1.037363303,0.014702274,360.3816915,91188.49861,328626.6537,1.036707198,0.000995466,120.4949251,49.58342358,1.032850093,396.6752966,1231.206726,1.029433454,0.019143586,277.2037447,179.1949689,1.037552598,0.233942163,0.003598994,2488.222923,43210.38823,1.033227137,0
1429,328.240587,86.49847869,283.9231142,1.03420668,0.010260962,424.0979358,66670.30071,282747.3691,1.027213677,0.001378338,152.6515095,61.24607919,1.033333648,266.822719,648.4047204,1.028122505,0.022359708,264.2036451,303.5670249,1.04743207,0.292427703,0.002603528,2412.796622,45665.51373,1.031832951,0
1430,161.4524528,55.04682052,88.87444194,1.033575327,0.00987809,331.4788576,109986.3623,364581.5372,1.042346606,0.000842318,163.5888531,53.67065,1.029650493,504.4525866,1048.500674,1.025983599,0.026647871,175.5772447,260.6860143,1.064253118,0.177827657,0.002680102,2384.290655,46963.70922,1.030526773,0
1431,131.2541893,32.37771035,42.49710123,1.024802783,0.005589927,244.9318007,206098.7364,504801.3463,1.039163165,0.000459446,127.143963,54.68081772,1.030347646,231.1478252,347.706124,1.026739878,0.026265,218.7599457,365.2995477,1.064505887,0.299540809,0.002144082,2208.248204,53010.96481,1.029184198,0
1432,120.4083001,32.50796487,39.14228789,1.027136792,0.009724942,223.5322965,247807.7123,553930.2703,1.058453792,0.000382872,128.0939336,39.89034797,1.024943018,271.6524894,458.8429089,1.025984466,0.024963236,145.207373,295.8766603,1.073864974,0.120132462,0.001608061,2154.477949,54526.68236,1.028456654,0
1433,862.0199448,127.6877197,1100.693611,1.036838278,0.018148119,479.0382407,52850.33271,253173.304,1.050523776,0.00176121,91.82211058,44.38149904,1.038665923,251.0311359,499.7637947,1.025493621,0.021747113,221.0186125,92.17969729,1.032757498,0.076663479,0.002220656,2264.182955,49862.44216,1.031797965,0
1434,944.3980557,158.6533197,1498.318867,1.039560452,0.043494227,1075.492171,9603.20013,103281.6656,1.035840989,0.008959198,117.4877783,40.05639171,1.03223233,226.03223,392.9983501,1.028713707,0.021823688,901.936191,409.9611958,1.031572715,2.834177685,0.007657434,2855.440731,33533.97879,1.035394036,0
1435,765.7631188,132.8134372,1017.036319,1.03659061,0.052759722,1102.34078,8782.076521,96808.41082,1.037424091,0.009495218,132.4071427,44.36809478,1.027242163,315.3896565,638.2924919,1.030279829,0.022283134,667.0071383,526.0411785,1.034024142,2.441376149,0.009188921,2980.184515,29914.55725,1.034468479,0
1436,260.6612759,86.62806531,225.8058204,1.03708157,0.064858468,684.3589925,23969.30351,164036.084,1.024933953,0.003598994,159.5063307,35.33053144,1.028000973,299.7063288,610.9371369,1.032296735,0.024197492,823.6008181,255.0423594,1.029571379,1.936345602,0.01110328,3319.265291,29189.87487,1.03415066,0
1437,288.8491666,87.50086955,252.7455325,1.0353149,0.054980378,683.2223083,23236.27311,158755.4015,1.027815165,0.003598994,177.4472484,45.20388971,1.031546624,325.0269746,761.7610119,1.033311335,0.028255932,588.1822172,376.2071504,1.042219801,1.481897144,0.011409577,3196.505732,28397.15782,1.034792696,0
1438,88.58433429,26.31926106,23.3147422,1.021905284,0.001531487,223.4966787,51.62227312,115.3740659,1.036078463,0.049773323,2011.611672,786.744659,1.042824775,1809.040697,11323.21901,1.040089138,0.069912375,227.2041705,1307.626635,1.03863512,0.923913473,0.001990933,2178.097092,11581.5209,1.03980765,2
1439,81.25550633,29.74956844,24.17316247,1.031385263,0.001301764,223.1888684,53.10503425,118.524525,1.035617545,0.065394489,1924.917237,795.430604,1.044765527,1206.466554,6729.471687,1.0402725,0.07458341,289.9652993,1694.409944,1.038650467,1.752985529,0.001837784,1972.519006,9473.898143,1.040145148,2
1440,20.20305089,36.12447596,7.298246263,1.072303931,0.000153149,236.5495057,58.36817147,138.0696211,1.035760964,0.061948643,1264.843123,798.4670332,1.046050002,1604.609093,9752.029657,1.044107855,0.070218672,263.190509,1954.592182,1.039337373,1.971911134,0.002450379,1596.599998,8144.65854,1.042039425,2
