"Id","PSCV.1","MPS.1","PSSD.1","MPFD.1","PD.1","PSCV.2","MPS.2","PSSD.2","MPFD.2","PD.2","PSCV.3","MPS.3","MPFD.3","PD.3","PSCV.4","PSSD.4","MPFD.4","PD.4","PSCV.5","MPS.5","PSSD.5","MPFD.5","PD.5","PSCV.All","PSSD.All","SR"
1134,86.201667,56.19362928,48.43984518,1.045475527,0.007804394,223.5252056,42428.71308,94838.86817,1.055129793,0.002167887,80.43058815,34.06022019,1.03201159,0.013007324,256.5997665,549.3616573,1.026408529,0.015175211,255.2450829,144.6643761,369.2487067,1.040014238,0.026881802,1125.781933,17309.97025,0
1135,74.01527457,33.91277335,25.10063231,1.028902674,0.009105127,219.8426051,41078.68981,90308.46181,1.074783244,0.002167887,146.0800983,46.7081602,1.032361584,0.02558107,109.7541812,159.8062092,1.033650201,0.012140169,268.9518493,229.8830289,618.2746572,1.036347853,0.033385464,1210.590762,14695.25276,0
1136,60.1405602,31.86133905,19.16158779,1.030107591,0.009972282,312.5939476,18471.33594,57740.27819,1.075384435,0.004769352,107.6561304,33.57524444,1.022543965,0.035986929,114.1424641,226.643269,1.031780386,0.009105127,360.207762,229.8284766,827.8600121,1.034524587,0.037287661,1249.661922,12867.01551,0
1137,81.16705686,53.98822781,43.82065556,1.039461728,0.005636507,326.318163,9383.51694,30620.1201,1.054896487,0.009105127,170.379679,70.21853642,1.036505119,0.026448225,160.2008289,257.5416355,1.032692285,0.014308056,402.2323446,375.7278445,1511.298918,1.034424979,0.026881802,857.3975105,10407.87153,0
1138,24.74358297,24.08298398,5.95899312,1.041439204,0.001300732,302.0068665,16346.32537,49367.02505,1.060280228,0.005202929,266.2217853,61.19788569,1.025504792,0.042924168,170.8576333,401.9805606,1.033736648,0.016909521,467.6444566,336.4374754,1573.331204,1.029515075,0.024713915,1089.372061,11964.38126,0
1139,0,0,0,0,0,176.1393131,42.04264044,74.05361809,1.031281506,0.094519886,667.0601484,686.3089494,1.049546897,0.079778252,691.9137907,2370.58202,1.040448224,0.115765181,0,3715.660385,0,1.105294706,0.000433577,824.1257983,2836.952162,0
1140,0,0,0,0,0,162.3002361,50.08999781,81.29618471,1.03543128,0.091484843,717.5199745,661.1501056,1.046272246,0.083680449,860.4862865,3602.585906,1.04121197,0.095387041,28.28427125,180.6223798,51.08772384,1.062786851,0.000867155,921.4270376,3394.844797,0
1141,0,0,0,0,0,181.1269246,58.01961604,105.0891462,1.034766084,0.044658478,865.2186759,741.7598838,1.03980766,0.0750089,1087.250948,4479.095619,1.039518614,0.101023548,65.0392482,116.9744936,76.07933122,1.059986145,0.001300732,1065.462001,4799.558729,0
1142,0,0,0,0,0,204.2144571,59.64739054,121.8085948,1.040507376,0.037287661,472.3879399,521.8735244,1.052253993,0.072407435,517.4493081,4989.887157,1.038679845,0.059400112,216.6283918,480.3364386,1040.545102,1.059205312,0.005636507,581.5850517,3328.445844,0
1143,0,0,0,0,0,299.9612964,124.2853994,372.8080954,1.046931717,0.052029295,465.6463438,466.7963601,1.052685296,0.088016224,471.826107,3544.935756,1.043984521,0.067204506,268.0410085,322.1713469,863.5513273,1.049648537,0.006070084,522.2394395,2448.149131,0
1144,0,0,0,0,0,333.6184644,124.9417966,416.828903,1.04526154,0.04942783,523.1363819,1479.566303,1.041156393,0.040756281,556.5687344,2119.805802,1.042522041,0.088016224,0,0,0,0,0,715.325102,4014.1625,0
1145,0,0,0,0,0,385.2300578,129.5530657,499.0773499,1.040587568,0.095820618,598.2767269,598.5182037,1.049170192,0.077176787,538.319941,2511.706731,1.045623268,0.088449801,0,288.9958077,0,1.055568483,0.000433577,642.4367511,2453.164912,0
1146,0,0,0,0,0,552.322502,274.5660586,1516.490125,1.045177497,0.089316956,367.0851356,184.387466,1.047357039,0.153919997,694.0630379,4006.175586,1.048052773,0.079778252,113.8530836,402.529875,458.2926753,1.042201773,0.002601465,712.4751508,2188.079467,0
1147,0,0,0,0,0,433.7904085,243.9394558,1058.185962,1.049688468,0.135276167,446.5161637,214.3165547,1.05058749,0.149150645,433.9664275,1232.222483,1.050946801,0.123135998,133.8531534,41.28511539,55.26142882,1.011730252,0.00173431,440.6455648,1076.590925,0
1148,0,0,0,0,0,369.5631105,211.1392318,780.2927128,1.051233139,0.110128674,577.7061398,307.0402504,1.050562022,0.125737463,568.5084276,1910.072024,1.045177406,0.112296561,157.7772712,189.9115308,299.6372309,1.026259136,0.002167887,552.5076298,1577.103606,0
1149,0,0,0,0,0,353.7223331,167.0931359,591.0457389,1.044093853,0.112296561,418.00407,380.4636927,1.053009014,0.10058997,498.4676475,2178.438816,1.043498311,0.096254196,125.4730412,230.5085609,289.2261016,1.047797534,0.003902197,485.4459913,1550.732995,0
1150,0,0,0,0,0,319.6583866,236.2578447,755.2180147,1.050822365,0.130506815,469.580551,261.0995958,1.047116549,0.140045519,435.5047634,1196.059061,1.049259791,0.117499491,113.0015805,152.7549269,172.6154817,1.038586286,0.002167887,420.0692781,1076.494256,1
1151,47.14045208,46.44575481,21.89473879,1.048149879,0.000867155,254.1348457,170.8135049,434.0966371,1.052399366,0.122268843,548.5031957,224.6587509,1.047940923,0.137444054,516.3468312,3308.566186,1.042555087,0.074141745,114.0391748,317.8953885,362.5252776,1.064228181,0.002167887,595.0168391,1766.206764,1
1152,0,20.64255769,0,1.009624609,0.000433577,463.3749027,215.600047,999.0365081,1.045108774,0.113163716,592.3702795,339.8450425,1.047419722,0.112296561,623.5986449,2466.474623,1.045693097,0.094519886,69.2820323,25.80319712,17.87697936,1.021843036,0.00173431,606.4758338,1882.599731,1
1153,0,0,0,0,0,401.1692398,147.4278153,591.4350458,1.046408009,0.134409012,529.751155,481.1182926,1.049676202,0.085414759,429.0201393,1568.12874,1.043668152,0.095387041,73.04786524,2435.821808,1779.315832,1.067260674,0.00173431,519.6070604,1639.422807,1
1154,0,0,0,0,0,381.6227046,161.2783056,615.4746317,1.046706665,0.134409012,501.0734908,936.1087148,1.049660562,0.057232224,552.8073165,1054.921213,1.045894587,0.117933068,211.7576442,517.0960702,1094.990457,1.029927819,0.004335775,678.1721063,2160.402457,1
1155,0,0,0,0,0,469.2512335,240.4529733,1128.328543,1.052040033,0.12270242,492.606555,354.6591675,1.047554885,0.116198759,446.2822622,1050.693893,1.045193825,0.116632336,166.9125745,467.8979744,780.9805551,1.037770886,0.003902197,480.1426021,1335.823308,1
1156,0,0,0,0,0,322.5440007,147.8854005,476.9954872,1.048111433,0.169095208,349.7795043,254.5234176,1.048671461,0.13137397,458.7707611,1790.748134,1.045302844,0.097988505,132.68157,693.4022789,920.0170302,1.039468067,0.004769352,432.4510994,1072.475458,1
1157,0,0,0,0,0,362.1737056,133.1873651,482.3696154,1.045952498,0.135709744,474.576877,584.3684565,1.0530999,0.068071661,549.7048549,1501.370017,1.044289143,0.114464449,219.9291985,5020.270031,11041.03964,1.061686207,0.002167887,588.045978,1835.270785,0
1158,0,0,0,0,0,199.5138593,82.76948326,165.1365904,1.042862102,0.112296561,608.0984057,2410.55247,1.051634127,0.025147493,490.7394346,815.1054481,1.044709123,0.130940392,123.2852628,4807.135623,5926.489788,1.026266837,0.00173431,1230.821417,4556.593682,0
1159,0,20.64255769,0,1.009624609,0.000433577,246.7767951,98.25256222,242.4645242,1.041495065,0.089316956,698.0941244,2206.001332,1.044403408,0.026014647,734.9581625,3433.554958,1.042800418,0.072407435,0,0,0,0,0,1149.895062,6110.852278,0
1160,0,0,0,0,0,424.4006247,198.1685539,841.0285806,1.042817355,0.078043942,549.0801083,1721.460296,1.044202843,0.034686197,1032.12294,2490.154887,1.041295047,0.102757857,0,72.24895193,0,1.018629051,0.000433577,908.5366246,4207.715833,0
1161,0,0,0,0,0,602.5073919,410.419439,2472.807457,1.047127169,0.082813294,754.6175628,791.6288551,1.04566853,0.067638083,409.0848674,410.1642446,1.037967205,0.118366646,240.5155512,98.78938325,237.6038296,1.027049304,0.006070084,900.206351,3274.810095,0
1162,0,20.64255769,0,1.009624609,0.000433577,397.5519328,584.2180391,2322.570106,1.047084767,0.079778252,473.2788706,381.8480729,1.04497722,0.114030871,604.4600123,725.1766845,1.033140415,0.080645407,66.18403336,54.55533105,36.1069185,1.032384161,0.003035042,486.4907402,1750.450583,0
1163,0,20.64255769,0,1.009624609,0.000433577,632.8527141,518.239506,3279.69278,1.042362841,0.088449801,523.911485,461.3527732,1.046172635,0.106660055,186.4849945,113.5848166,1.030787535,0.070239548,172.6067855,49.60872736,85.62802964,1.021219895,0.013440901,664.5727525,2380.071312,0
1164,0,0,0,0,0,577.0386544,667.9178957,3854.144438,1.039712951,0.07847752,634.3825354,350.442561,1.047364734,0.120968111,200.1755418,146.4300327,1.037306358,0.044658478,321.2281093,221.9074952,712.8292513,1.040791879,0.008671549,669.67759,2649.296203,0
1165,0,0,0,0,0,954.3070749,1293.082696,12339.97965,1.036064523,0.048994253,518.8999548,198.3949901,1.049456281,0.169962363,193.2972446,135.7066479,1.032815865,0.041623436,0,10.32127885,0,1,0.000433577,1411.975418,5409.585015,0
1166,64.22616289,33.77873077,21.69478265,1.039477092,0.004769352,719.1085622,1068.795586,7685.800571,1.042840815,0.04942783,424.7316288,279.883033,1.046392695,0.137010477,711.91253,1451.574818,1.036916236,0.042490591,0,0,0,0,0,865.8429006,3704.961002,0
1167,76.43877605,35.45134908,27.09857733,1.027445069,0.009972282,570.4773141,824.868265,4705.686323,1.044869494,0.042924168,624.014185,337.54268,1.04436534,0.121401688,566.7068867,1767.664459,1.042100336,0.074575323,0,0,0,0,0,654.7154692,2630.7163,0
1168,54.38542799,32.97075187,17.93128452,1.026580824,0.015608788,547.1593738,937.9345921,5131.997041,1.038803006,0.048127098,511.983003,352.6625974,1.051141013,0.118366646,630.0494299,1116.598234,1.041724249,0.071106703,0,0,0,0,0,665.9609267,2630.081507,0
1169,147.9905885,35.59061671,52.67076312,1.020306606,0.012573746,836.571872,1774.466017,14844.68358,1.043472944,0.033819042,490.8467466,228.6900499,1.048230818,0.15175211,291.8116032,319.2581063,1.044247775,0.036854084,0,1857.830192,0,1.0383919,0.000433577,1341.101861,5696.331318,0
1170,163.0470829,72.14469658,117.6298233,1.035705752,0.042924168,606.8741919,2007.632087,12183.801,1.044061165,0.031217577,642.4177511,187.9119514,1.04524873,0.166060166,163.4225899,94.71638369,1.037671273,0.033819042,373.4673345,98.25857462,366.9636796,1.023824045,0.010839436,1183.601977,4155.024779,0
1171,128.9523348,65.8078531,84.86076306,1.035081557,0.057665802,862.1624682,852.0099282,7345.709827,1.04021605,0.057665802,970.1196975,283.4223171,1.045649412,0.15175211,170.7000005,114.8611921,1.043436011,0.055931492,108.5128844,30.06633403,32.62584628,1.030398309,0.009972282,1191.496752,3578.202778,0
1172,140.7927147,97.11385097,136.7292271,1.038505639,0.009538704,995.5347507,1051.480282,10467.85161,1.039308165,0.052029295,593.5916588,326.770284,1.04858722,0.127471772,161.2023478,129.2655789,1.044430014,0.033819042,0,0,0,0,0,1172.707654,5262.110292,0
1173,95.83937179,38.70479567,37.09443303,1.01370348,0.00173431,554.3067567,1186.947067,6579.327792,1.037928736,0.05116214,583.0765974,285.5115543,1.051295346,0.136143322,121.7704159,67.32998667,1.03371881,0.006070084,0,0,0,0,0,713.579961,3657.324014,0
1174,78.67525607,40.13830663,31.57891552,1.021197528,0.003902197,651.0588702,655.5996929,4268.339954,1.036974504,0.067638083,632.6606053,582.7671325,1.048196847,0.087149069,161.992444,144.3101272,1.045164374,0.05289645,0,0,0,0,0,715.721586,3382.65417,0
1175,22.52769665,43.8654351,9.881872154,1.035588557,0.00173431,894.3249344,1432.529661,12811.46995,1.035535656,0.042057013,921.878082,286.3974438,1.036904388,0.124003153,181.5189191,138.2826876,1.043562928,0.05463076,0,0,0,0,0,1313.882336,5907.074046,0
1176,55.26042242,32.2539964,17.82369465,1.031907599,0.00346862,628.3450762,4600.968078,28909.95638,1.02502871,0.017343098,335.8067745,117.7205044,1.042487134,0.169962363,39.03262362,15.30893051,1.038044917,0.002167887,0,0,0,0,0,1673.16816,8671.872549,0
1177,90.51407212,35.24814097,31.90452774,1.033113667,0.022979605,517.3376527,6701.185859,34667.75762,1.025671732,0.011706591,271.1875824,130.6696711,1.050773018,0.15695504,0,0,0,0,131.2660247,33.54415625,44.03208042,1.027414563,0.006937239,1671.94112,8419.548574,0
1178,104.2229971,45.8861674,47.82393891,1.031749691,0.035986929,678.0375471,2704.349995,18336.50837,1.034715973,0.02558107,346.8618038,165.8371479,1.048637639,0.173430983,59.26547641,13.45730118,1.022781537,0.002167887,96.60917831,51.60639423,49.85651342,1.035076517,0.006937239,1455.535916,5962.766972,0
1179,101.5409246,44.27828625,44.96058125,1.025596517,0.043357746,710.2348634,2259.449366,16047.39712,1.03636785,0.029483267,386.5521067,172.6031509,1.049534147,0.176899603,56.8796459,18.1458212,1.040558099,0.004769352,104.7010843,39.04135912,40.87672632,1.03611826,0.019944563,1452.882899,5293.710754,0
1180,55.98007969,28.5063892,15.95789939,1.021299558,0.009105127,678.3724803,690.5668754,4684.615641,1.037852974,0.079344675,539.544107,523.5036459,1.051029803,0.085414759,0,0,0,0,60.58073859,31.57097059,19.12592716,1.032228166,0.007370817,662.4818625,3655.367252,0
1181,0,0,0,0,0,437.8750729,539.4871185,2362.279614,1.045374975,0.094953463,407.0044464,752.8916536,1.056275152,0.063735886,0,0,0,0,137.805853,60.55150257,83.44351462,1.041838687,0.013007324,440.546518,2565.8419,2
1182,102.4014278,44.72554167,45.79959325,1.027712083,0.024713915,677.6686219,1063.382461,7206.209272,1.037374161,0.061567999,688.3449156,430.2905561,1.040640806,0.075442478,0,0,0,0,98.84642,59.9749987,59.28313911,1.048316926,0.016042366,829.3995153,4665.661493,2
1183,320.3696589,504.0555314,1614.840986,1.044933317,0.045092056,626.1408905,961.6122773,6021.047676,1.042223547,0.056798647,873.697481,156.8127007,1.03737898,0.139178364,132.8911185,36.73945421,1.021230612,0.012140169,98.19444363,378.446891,371.6138191,1.029135954,0.001300732,790.1211801,3104.4803,3
1184,300.3596448,1593.686938,4786.792426,1.051675515,0.032951887,277.9812597,391.9829944,1089.639266,1.050910338,0.079344675,272.0132759,85.51563169,1.036139169,0.1808018,145.5350522,68.76315962,1.027093262,0.019510986,0,0,0,0,0,534.876374,1711.005699,4
1185,450.9047677,730.4230396,3293.51231,1.050032736,0.058099379,577.9545254,734.8899046,4247.32946,1.048628776,0.060267267,165.5751818,60.97786214,1.036493908,0.212019377,160.7238347,70.96300815,1.023341455,0.007804394,0,0,0,0,0,768.0116276,2270.944384,4
1186,450.3624481,245.7237082,1106.647308,1.039188404,0.081078985,570.6918146,2149.16549,12265.11153,1.03626956,0.032518309,128.6261005,54.91016807,1.035120526,0.185571152,0,0,0,0,0,0,0,0,0,1229.857336,4110.919297,3
1187,304.5169582,248.8288309,757.7259869,1.039582651,0.052029295,406.1706576,4603.025717,18696.13983,1.038848905,0.016909521,139.8646331,56.53308467,1.03572949,0.162591546,0,0,1.003060967,0.000433577,0,0,0,0,0,1191.48557,5136.512046,1
1188,244.2899526,217.2503328,530.7207349,1.037228975,0.071106703,499.7813939,2424.706584,12118.23236,1.043823566,0.028182535,250.2266243,93.41410602,1.042741863,0.171263096,34.1249877,28.76410362,1.003983197,0.002601465,0,0,0,0,0,1076.806677,3942.125955,1
1189,471.2549537,299.5490254,1411.639621,1.034323524,0.077176787,512.2272861,1536.091017,7868.27733,1.045591658,0.037721239,196.1019381,95.24348245,1.046020611,0.195977011,105.5182626,221.4469603,1.013553642,0.001300732,0,0,0,0,0,890.0294877,2851.052437,1
1190,512.1546955,383.9515731,1966.42601,1.039053062,0.075876055,782.0373463,1173.063577,9173.79527,1.034061914,0.048994253,247.520193,89.02103005,1.04255091,0.145682026,86.59162982,187.684635,1.016151799,0.00173431,49.79295977,22.70681346,11.30639449,1.012677442,0.002167887,1103.398703,4020.333354,2
1191,603.3847568,866.8852322,5230.65335,1.036478612,0.043791323,834.563454,1022.574304,8534.031433,1.041707975,0.052462872,152.6806097,59.37470658,1.038827992,0.12270242,66.55122646,116.7719402,1.017771234,0.000867155,262.3266482,137.4020246,360.4421258,1.049063887,0.006937239,1068.127013,4710.364503,2
1192,986.0662378,733.2372972,7230.205431,1.029252741,0.052462872,959.3883282,1028.334594,9865.722071,1.035457161,0.050728563,252.694367,71.79101123,1.039610725,0.127038195,0,0,0,0,87.10210594,33.39237274,29.08545988,1.040180458,0.007370817,1350.296798,5683.056648,2
1193,719.7639419,485.6066716,3495.221722,1.038894217,0.070673126,659.4958785,1203.667539,7938.137811,1.038096953,0.043357746,187.444399,73.56656199,1.041998715,0.183403264,0,0,0,0,0,0,0,0,0,1037.435058,3487.948871,2
1194,493.3409007,303.1230581,1495.430025,1.039123807,0.069372393,732.8704639,2043.752688,14978.05981,1.038429982,0.032084732,169.2897159,62.93667794,1.041129503,0.212886532,0,0,0,0,0,0,0,0,0,1522.784181,4844.329285,1
1195,179.6904686,114.0008588,204.8486774,1.03685417,0.086281914,585.485037,5219.913053,30561.80987,1.036607219,0.015175211,229.4646621,64.42900341,1.034988406,0.169962363,0,0,0,0,0,0,0,0,0,1961.642478,7227.345725,0
1196,252.0575371,133.1125756,335.5202798,1.039636285,0.084114027,526.5072742,6249.000482,32901.44211,1.037914321,0.012573746,183.8410422,63.58244333,1.0345922,0.159556504,0,0,1.018941065,0.000433577,0,0,0,0,0,1870.474657,7287.245949,0
1197,282.2097974,192.3807988,542.9174624,1.044857036,0.068505238,524.5046371,3090.589252,16210.28394,1.043342094,0.024713915,217.2504456,62.35884922,1.034961544,0.166060166,0,0,1.018941065,0.000433577,0,0,0,0,0,1310.737929,5046.8727,0
1198,273.591985,147.5506765,403.6868247,1.038593247,0.061567999,688.7067441,3846.396584,26490.39268,1.018035402,0.020811718,202.7603358,73.12671464,1.038993051,0.147849913,0,0,0,0,50,41.28511539,20.64255769,1.049900117,0.001300732,1839.048236,7943.011097,0
1199,387.2449584,262.3954386,1016.113107,1.038349688,0.053330027,804.4942894,1955.700201,15733.49644,1.047247499,0.036854084,321.1465112,90.7249438,1.03979135,0.148717068,69.81023842,168.1238853,1.026645243,0.001300732,0,144.4979039,0,1.040170898,0.000867155,1489.554273,6178.952346,0
1200,378.4916439,277.8906343,1051.79283,1.038167208,0.034252619,638.2615023,4468.867996,28523.06401,1.037924462,0.018210253,195.2546297,81.40852839,1.042589124,0.100156393,56.84134832,77.1059105,1.021985894,0.003035042,140.0105816,77.40959135,108.3816191,1.028804316,0.006937239,1553.739664,9556.091307,0
1201,149.4782443,83.45491182,124.746937,1.031180802,0.015175211,223.5285889,44263.83646,98942.32906,1.033913644,0.002167887,124.1818234,53.02557007,1.032899405,0.034686197,80.91064857,195.2049442,1.024302674,0.00346862,98.58503063,37.8446891,37.30919835,1.01071802,0.002601465,1110.157283,19107.90265,0
1202,87.80487805,26.44827704,23.2228774,1.023747669,0.006937239,0,226913.3154,0,1.108867016,0.000433577,94.87917376,26.54043132,1.028671055,0.003035042,134.8361322,307.3296246,1.021066546,0.005202929,94.53022263,38.18873173,36.09989313,1.020962624,0.004335775,667.041978,33444.80281,0
1203,85.63685799,39.56490225,33.88213915,1.025509609,0.018210253,0,223177.0125,0,1.135476061,0.000433577,34.64101615,17.20213141,1.006416406,0.001300732,124.6266864,179.735299,1.021448781,0.016042366,76.39330795,45.87235043,35.04340593,1.035595635,0.003902197,927.8054445,23259.60821,0
1204,140.1577742,71.54522837,100.2761996,1.040058287,0.019077408,141.3941585,107336.1394,151767.031,1.08057437,0.000867155,55.92469952,23.2228774,1.020490522,0.00173431,143.0959666,189.5397829,1.021051082,0.023413183,240.5959679,928.9150962,2234.932266,1.019606658,0.002601465,975.7745481,20459.26872,0
1205,128.4953497,57.08957362,73.35744726,1.033901189,0.013874479,0,213784.6487,0,1.151614233,0.000433577,54.71012044,18.06223798,1.008094644,0.00173431,255.3030848,559.3115317,1.027357034,0.026881802,139.2947193,686.3650433,956.0702604,1.030621982,0.000867155,931.0305678,21260.6174,0
1206,0,0,0,0,0,0,223610.5062,0,1.119458951,0.000433577,0,20.64255769,1.009624609,0.000433577,115.4388715,224.7257599,1.025339551,0.015608788,0,0,0,0,0,597.1584966,36244.26735,0
1207,181.7594285,53.48299039,97.21037769,1.030170547,0.02384676,141.3556186,111020.8359,156934.1894,1.091846752,0.000867155,0,0,0,0,133.0986953,239.6954713,1.025549817,0.012573746,85.63866657,54.18671394,46.40477928,1.053125206,0.00346862,932.8098255,22887.5109,0
1208,180.8667665,58.74727902,106.2543039,1.037719351,0.074575323,223.4601984,43291.57199,96739.43266,1.047439977,0.002167887,0,51.60639423,1.044685061,0.000433577,59.19103981,64.81141018,1.021963696,0.009972282,119.9751921,36.75382223,44.09546884,1.032106779,0.017776676,1458.851161,13903.65315,0
1209,210.4095793,78.51544265,165.2040126,1.043925909,0.060700844,299.3171457,23802.01583,71243.5144,1.034520406,0.003902197,60.09252126,61.92767308,1.049125652,0.001300732,68.8320349,92.73041432,1.029785587,0.008237972,411.9617487,62.40773256,257.0959864,1.022844309,0.018643831,1355.570055,14609.70675,0
1210,154.5009053,48.2748422,74.58506826,1.035774171,0.068505238,279.0079102,26169.60252,73015.26109,1.065969157,0.00346862,107.2230569,37.06277404,1.035749288,0.009538704,159.5070622,315.638682,1.029114631,0.012573746,366.752245,147.9383301,542.5671469,1.042830575,0.020811718,1459.825174,12705.39819,0
1211,146.573333,55.78263423,81.76246622,1.036965004,0.0750089,223.4943661,41053.91874,91753.19546,1.049425277,0.002167887,59.0197707,21.7290081,1.019664687,0.008237972,140.5651431,171.1958205,1.022127647,0.019510986,305.4083705,223.3149423,682.0225264,1.046425119,0.019077408,1504.293799,12131.09316,0
1212,136.7188937,60.16836419,82.26152185,1.039703802,0.038154816,376.083038,5583.429586,20998.33162,1.049924401,0.011706591,104.3941348,33.67996255,1.027871135,0.016475943,133.9519662,168.311116,1.026973594,0.019944563,345.3381442,2046.428106,7067.096842,1.047444521,0.014308056,777.9290397,7733.664091,0
1213,131.7420032,44.17507346,58.19712668,1.034513302,0.010839436,173.3526186,17112.68033,29665.27946,1.073977903,0.004335775,180.9775476,36.86171017,1.032960395,0.024280338,117.1638297,153.3367746,1.024737171,0.021678873,354.2274351,1059.578094,3753.316306,1.03673775,0.02037814,632.7706415,7762.860425,0
1214,65.50361178,34.71702885,22.7409078,1.037260153,0.004769352,267.1013716,17906.4805,47828.45503,1.051095485,0.004769352,148.2669048,87.8666765,1.04024645,0.032951887,218.1794968,311.5116471,1.031549829,0.018210253,518.6596191,438.5445501,2274.553494,1.032794857,0.02037814,965.4347736,11907.33677,0
1215,46.56573147,28.89958077,13.45730118,1.023950145,0.002167887,169.0291696,46.29969898,78.25999669,1.033679319,0.091918421,606.5140581,975.7192287,1.043505423,0.062435154,531.4847073,1622.841673,1.040228804,0.111429407,61.52873413,283.8351683,174.6401861,1.045095141,0.002601465,822.687515,3040.770356,0
1216,0,0,0,0,0,155.8508368,47.33273971,73.76847091,1.035070663,0.110995829,679.5809507,513.3574737,1.047479273,0.097554928,844.419607,3696.789267,1.033394528,0.101023548,141.9211318,337.1617757,478.5038082,1.054735885,0.001300732,894.6097859,2877.715093,0
1217,0,0,0,0,0,161.6563195,62.67049239,101.3108114,1.041204026,0.114464449,1003.606126,469.4682934,1.045325303,0.104492167,666.5444773,3559.915557,1.040731299,0.081946139,0,10.32127885,0,1,0.000433577,1006.631911,3340.559372,1
1218,0,0,0,0,0,254.8489101,60.78086432,154.8993703,1.040875997,0.097554928,650.0789809,541.8671394,1.044658595,0.094519886,760.4524874,3755.611817,1.041665324,0.086281914,0,557.3490577,0,1.057662998,0.000433577,817.6095197,2932.704276,1
1219,0,0,0,0,0,188.2188075,62.59161499,117.8091913,1.037757735,0.074141745,579.2136702,876.3642712,1.044069454,0.066337351,711.8859739,2611.842631,1.046001295,0.101457125,0,0,0,0,0,764.5608457,3160.175198,1
1220,0,0,0,0,0,451.4657217,173.9695073,785.4126917,1.04626021,0.071973858,495.1984078,690.8806028,1.048884562,0.069372393,584.8148416,2899.266059,1.045387365,0.079778252,0,0,0,0,0,581.781453,2631.013047,1
1221,0,0,0,0,0,402.3964796,129.8099301,522.3505889,1.048293247,0.157822194,399.1211493,315.6487487,1.047539682,0.107960787,544.7649353,3091.857782,1.046117951,0.079778252,0,361.2447596,0,1.055569991,0.000433577,583.3725108,1686.073005,1
1222,0,0,0,0,0,509.3055782,235.1138559,1197.447983,1.046682389,0.110128674,391.1745955,318.2018719,1.048033419,0.099289238,526.5461903,2695.405786,1.047705617,0.082813294,72.86042805,92.89150962,67.68115153,1.050448421,0.001300732,517.992732,1764.689507,1
1223,0,0,0,0,0,567.3425937,216.6636197,1229.224999,1.045432561,0.107527209,391.2693528,238.6846328,1.049699473,0.110562252,781.8903665,4195.705712,1.04257232,0.093219153,67.05998375,134.176625,89.97882292,1.066413142,0.002167887,771.8016223,2462.071697,0
1224,0,0,0,0,0,399.5572463,172.3069344,688.4648423,1.047575656,0.114898026,451.2748994,317.7844987,1.046578393,0.104925745,655.2671479,3692.919149,1.040097575,0.081946139,159.9322133,155.8513106,249.2564504,1.038637437,0.004335775,652.405125,2131.306791,1
1225,0,0,0,0,0,362.6985794,159.3214689,577.8567046,1.044890983,0.105359322,326.2565716,277.9970704,1.04924196,0.112296561,715.7542699,5454.515485,1.044382039,0.068071661,38.49001795,92.89150962,35.75395872,1.058708036,0.001300732,787.1566198,2742.435793,1
1226,47.14045208,46.44575481,21.89473879,1.048149879,0.000867155,370.5076678,263.5013668,976.2927687,1.047110484,0.101457125,353.6810306,248.0524565,1.050686328,0.130940392,609.6399397,2052.395548,1.047631905,0.112296561,195.3390229,1356.21604,2649.219161,1.054511283,0.002167887,487.7051399,1402.543275,1
1227,47.14045208,46.44575481,21.89473879,1.048149879,0.000867155,275.9909701,128.4719866,354.5710821,1.046002423,0.152185688,530.7518969,425.2806088,1.050430212,0.101890702,423.2419537,1368.478136,1.044496951,0.110128674,97.11570864,423.1724327,410.9669068,1.035303254,0.00346862,525.3068332,1425.369397,1
1228,0,0,0,0,0,634.5369741,117.4295177,745.1337084,1.039840658,0.134409012,636.0591231,416.0848593,1.044260046,0.101023548,490.6067874,2097.033084,1.044121288,0.092351998,195.2070314,567.6703366,1108.132412,1.030450566,0.004769352,631.1161255,1897.785914,1
1229,0,0,0,0,0,594.555582,114.6113725,681.4283129,1.039776287,0.128772505,466.4078655,607.8954287,1.044097629,0.08021183,485.0248149,1404.808601,1.047730241,0.125737463,88.92785427,28.89958077,25.69977707,1.017261265,0.002167887,569.1794504,1689.512849,1
1230,0,0,0,0,0,328.0750223,100.9255245,331.1114369,1.045855614,0.156521462,502.0853008,388.5899805,1.044461409,0.108827942,471.9088036,1538.707382,1.044600423,0.116632336,181.4684157,895.8870039,1625.751953,1.037223564,0.004335775,528.8574025,1368.970815,1
1231,0,0,0,0,0,215.634344,118.0231167,254.4983735,1.049835574,0.126604618,502.7550515,764.4237717,1.045200163,0.068938816,386.3282403,1105.749994,1.045509408,0.103191435,236.1084662,1085.454492,2562.849952,1.01730443,0.002601465,596.7969266,1980.50106,1
1232,0,0,0,0,0,186.0071549,128.5664525,239.1428005,1.048812072,0.12443673,488.9423253,839.9127641,1.044323497,0.059833689,569.6814663,1689.384278,1.044181136,0.113163716,54.59157183,54.18671394,29.58137887,1.031938389,0.00346862,638.1904992,2120.919426,1
1233,0,0,0,0,0,191.8000414,99.02323711,189.9266098,1.044883672,0.161290814,553.9828922,759.7649292,1.046496476,0.060267267,444.0555508,1072.9617,1.040691914,0.114030871,233.9423497,1895.93953,4435.405485,1.036875939,0.005636507,674.831457,1977.670304,1
